DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-09-29 00:00:00;2;2;0;0;0;0;0;0
2020-09-29 00:15:00;0;3;1;0;0;0;0;0
2020-09-29 00:30:00;0;1;1;0;1;0;0;0
2020-09-29 00:45:00;0;0;1;0;0;0;0;0
2020-09-29 01:00:00;0;0;2;0;0;0;0;0
2020-09-29 01:15:00;0;0;0;0;0;0;0;0
2020-09-29 01:30:00;0;0;1;0;0;0;0;0
2020-09-29 01:45:00;0;1;0;0;0;0;0;0
2020-09-29 02:00:00;0;0;0;0;0;0;0;0
2020-09-29 02:15:00;0;2;1;1;0;0;0;0
2020-09-29 02:30:00;1;0;0;0;0;0;0;0
2020-09-29 02:45:00;0;0;0;0;0;0;0;0
2020-09-29 03:00:00;0;0;0;0;0;0;0;0
2020-09-29 03:15:00;0;0;0;0;0;0;0;0
2020-09-29 03:30:00;0;0;0;0;0;0;0;0
2020-09-29 03:45:00;0;0;0;0;0;0;0;0
2020-09-29 04:00:00;0;1;1;0;0;0;0;0
2020-09-29 04:15:00;0;1;1;1;0;0;0;0
2020-09-29 04:30:00;0;2;1;0;0;0;0;0
2020-09-29 04:45:00;1;1;2;0;0;0;0;0
2020-09-29 05:00:00;4;5;8;1;0;0;0;0
2020-09-29 05:15:00;4;11;27;8;4;0;3;0
2020-09-29 05:30:00;5;20;24;5;3;0;0;0
2020-09-29 05:45:00;4;38;50;7;8;0;0;0
2020-09-29 06:00:00;3;10;31;3;11;0;0;0
2020-09-29 06:15:00;2;13;43;2;4;0;0;0
2020-09-29 06:30:00;2;22;85;5;3;0;0;0
2020-09-29 06:45:00;6;19;90;3;6;0;0;0
2020-09-29 07:00:00;3;10;53;11;7;0;0;0
2020-09-29 07:15:00;0;15;66;8;18;0;0;0
2020-09-29 07:30:00;4;20;71;14;8;0;0;0
2020-09-29 07:45:00;5;32;82;19;262;0;0;0
2020-09-29 08:00:00;4;25;60;7;17;0;0;0
2020-09-29 08:15:00;2;23;58;3;266;0;0;0
2020-09-29 08:30:00;4;24;52;12;17;0;5;0
2020-09-29 08:45:00;2;14;37;8;7;0;6;0
2020-09-29 09:00:00;4;15;21;3;5;0;0;0
2020-09-29 09:15:00;6;9;16;3;8;0;0;0
2020-09-29 09:30:00;4;12;23;17;8;0;0;0
2020-09-29 09:45:00;4;15;8;7;4;0;0;2
2020-09-29 10:00:00;4;12;22;6;19;0;0;0
2020-09-29 10:15:00;3;23;15;8;258;0;0;0
2020-09-29 10:30:00;2;10;13;2;3;0;0;0
2020-09-29 10:45:00;3;16;8;8;13;0;0;0
2020-09-29 11:00:00;1;18;15;4;8;0;0;0
2020-09-29 11:15:00;1;13;7;5;19;0;0;0
2020-09-29 11:30:00;3;17;11;7;12;0;0;0
2020-09-29 11:45:00;2;25;14;3;11;0;0;0
2020-09-29 12:00:00;5;23;28;5;275;0;0;0
2020-09-29 12:15:00;4;25;16;1;11;0;0;0
2020-09-29 12:30:00;6;28;16;5;10;2;1;0
2020-09-29 12:45:00;2;30;17;4;4;0;0;0
2020-09-29 13:00:00;6;33;16;5;11;0;0;0
2020-09-29 13:15:00;4;31;24;6;16;0;0;0
2020-09-29 13:30:00;6;41;39;3;14;0;1;0
2020-09-29 13:45:00;4;31;38;6;9;0;1;0
2020-09-29 14:00:00;5;56;47;6;15;1;0;6
