DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-06-01 00:00:00;10;4;2;3;2;6;0;4
2020-06-01 00:15:00;11;11;8;11;10;6;0;5
2020-06-01 00:30:00;9;3;4;3;0;2;0;1
2020-06-01 00:45:00;8;8;2;6;5;3;0;1
2020-06-01 01:00:00;2;1;0;2;1;4;0;3
2020-06-01 01:15:00;5;4;3;2;1;0;0;2
2020-06-01 01:30:00;5;6;2;3;0;3;0;1
2020-06-01 01:45:00;0;4;4;4;0;4;0;2
2020-06-01 02:00:00;0;1;0;2;2;0;0;5
2020-06-01 02:15:00;4;5;1;3;3;5;0;3
2020-06-01 02:30:00;2;0;1;2;1;2;0;1
2020-06-01 02:45:00;0;1;1;3;3;2;0;0
2020-06-01 03:00:00;2;1;0;0;1;1;0;0
2020-06-01 03:15:00;1;2;1;0;0;1;0;1
2020-06-01 03:30:00;1;1;0;0;0;0;0;0
2020-06-01 03:45:00;1;2;0;0;0;0;0;1
2020-06-01 04:00:00;2;3;0;1;1;1;0;0
2020-06-01 04:15:00;0;1;1;1;1;2;0;1
2020-06-01 04:30:00;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;1;1;1;2;1;3;0;2
2020-06-01 05:00:00;1;4;2;7;4;0;0;0
2020-06-01 05:15:00;8;3;0;0;1;4;0;3
2020-06-01 05:30:00;5;3;2;2;5;1;0;1
2020-06-01 05:45:00;4;6;4;1;0;2;0;2
2020-06-01 06:00:00;4;1;1;5;3;1;0;2
2020-06-01 06:15:00;3;3;1;1;2;4;0;6
2020-06-01 06:30:00;7;6;0;1;1;1;0;2
2020-06-01 06:45:00;5;2;1;1;0;2;0;4
2020-06-01 07:00:00;4;3;2;6;2;5;0;4
2020-06-01 07:15:00;4;10;3;0;2;7;0;5
2020-06-01 07:30:00;14;1;0;5;2;5;0;5
2020-06-01 07:45:00;12;6;0;7;5;4;0;3
2020-06-01 08:00:00;9;7;1;6;5;7;0;1
2020-06-01 08:15:00;13;5;3;5;2;1;0;5
2020-06-01 08:30:00;8;6;3;5;2;5;0;15
2020-06-01 08:45:00;17;15;5;5;3;5;0;10
2020-06-01 09:00:00;20;7;10;8;4;5;0;14
2020-06-01 09:15:00;18;14;6;12;7;6;0;6
2020-06-01 09:30:00;17;11;9;6;8;3;0;10
2020-06-01 09:45:00;22;16;14;9;7;13;0;8
2020-06-01 10:00:00;19;6;13;15;25;8;0;11
2020-06-01 10:15:00;19;14;10;14;9;5;0;13
2020-06-01 10:30:00;20;18;18;13;8;11;0;14
2020-06-01 10:45:00;21;19;9;15;22;9;0;16
2020-06-01 11:00:00;26;20;16;11;11;15;0;11
2020-06-01 11:15:00;16;18;13;21;16;9;0;11
2020-06-01 11:30:00;19;24;13;22;30;20;0;21
2020-06-01 11:45:00;31;20;21;26;27;13;0;18
2020-06-01 12:00:00;30;17;19;20;18;11;0;20
2020-06-01 12:15:00;30;17;12;26;26;8;0;21
2020-06-01 12:30:00;38;22;13;24;9;9;0;16
2020-06-01 12:45:00;22;15;18;28;13;11;0;27
2020-06-01 13:00:00;24;21;10;21;23;14;0;19
2020-06-01 13:15:00;25;26;18;21;15;6;0;14
2020-06-01 13:30:00;39;23;15;21;20;13;0;25
2020-06-01 13:45:00;40;27;20;17;15;15;0;24
2020-06-01 14:00:00;31;19;19;23;20;18;0;20
2020-06-01 14:15:00;32;22;16;35;24;13;0;21
2020-06-01 14:30:00;35;29;18;19;27;18;0;23
2020-06-01 14:45:00;35;26;18;25;13;17;0;21
2020-06-01 15:00:00;50;21;22;30;60;30;0;22
2020-06-01 15:15:00;32;23;22;26;27;16;0;26
2020-06-01 15:30:00;43;23;16;12;17;13;0;21
2020-06-01 15:45:00;39;28;16;18;31;18;0;27
2020-06-01 16:00:00;35;27;12;23;29;21;0;28
2020-06-01 16:15:00;38;21;12;24;17;14;0;19
2020-06-01 16:30:00;47;31;20;22;11;17;0;26
2020-06-01 16:45:00;50;36;14;25;25;15;0;24
2020-06-01 17:00:00;42;24;23;22;19;16;0;21
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;46;31;21;25;33;18;0;25
2020-06-01 17:45:00;42;28;22;26;17;15;0;22
2020-06-01 18:00:00;42;20;15;27;33;21;0;36
2020-06-01 18:15:00;58;31;19;16;21;16;0;20
2020-06-01 18:30:00;37;23;14;15;18;24;0;27
2020-06-01 18:45:00;46;37;20;19;24;19;0;23
2020-06-01 19:00:00;51;35;20;17;18;20;0;32
2020-06-01 19:15:00;39;23;24;24;23;17;0;17
2020-06-01 19:30:00;38;28;16;20;30;29;0;21
2020-06-01 19:45:00;38;23;24;25;20;24;0;17
2020-06-01 20:00:00;20;25;21;21;11;17;0;20
2020-06-01 20:15:00;35;21;16;18;47;26;0;18
2020-06-01 20:30:00;32;24;18;11;16;27;0;17
2020-06-01 20:45:00;20;16;12;7;11;19;0;22
2020-06-01 21:00:00;23;17;17;7;10;17;0;12
2020-06-01 21:15:00;21;9;12;13;16;21;0;19
2020-06-01 21:30:00;23;8;16;9;16;23;0;13
2020-06-01 21:45:00;27;14;7;14;13;21;0;17
2020-06-01 22:00:00;22;10;7;5;7;14;0;18
2020-06-01 22:15:00;9;8;8;14;8;14;0;12
2020-06-01 22:30:00;13;12;10;6;5;11;0;12
2020-06-01 22:45:00;14;12;4;18;31;6;0;9
2020-06-01 23:00:00;13;10;6;7;5;6;0;5
2020-06-01 23:15:00;8;7;5;8;9;8;0;7
2020-06-01 23:30:00;3;2;1;1;3;6;0;7
2020-06-01 23:45:00;6;7;6;5;7;4;0;2
