DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-10-26 00:00:00;1;3;0;0;0;1;0;0
2020-10-26 00:15:00;1;2;0;0;3;2;0;0
2020-10-26 00:30:00;0;2;0;0;2;3;0;0
2020-10-26 00:45:00;1;2;0;0;1;1;0;0
2020-10-26 01:00:00;1;3;0;0;1;1;0;0
2020-10-26 01:15:00;0;1;2;0;1;1;0;0
2020-10-26 01:30:00;0;1;0;0;2;3;0;0
2020-10-26 01:45:00;1;2;0;0;0;3;0;0
2020-10-26 02:00:00;1;1;0;0;1;1;0;0
2020-10-26 02:15:00;1;1;0;0;1;2;0;0
2020-10-26 02:30:00;1;1;0;0;0;2;0;0
2020-10-26 02:45:00;0;1;0;0;1;1;0;0
2020-10-26 03:00:00;0;1;0;0;2;0;0;0
2020-10-26 03:15:00;0;0;0;0;1;2;0;0
2020-10-26 03:30:00;1;1;0;0;1;2;0;0
2020-10-26 03:45:00;0;1;0;0;1;0;0;0
2020-10-26 04:00:00;1;2;0;0;0;1;0;0
2020-10-26 04:15:00;0;1;0;0;5;5;0;0
2020-10-26 04:30:00;1;1;0;0;5;11;0;0
2020-10-26 04:45:00;6;7;0;0;7;24;11;1
2020-10-26 05:00:00;7;12;0;0;26;37;10;0
2020-10-26 05:15:00;8;29;1;0;70;105;18;3
2020-10-26 05:30:00;23;31;1;0;77;90;20;2
2020-10-26 05:45:00;27;41;1;0;60;49;15;2
2020-10-26 06:00:00;13;46;2;0;38;36;23;4
2020-10-26 06:15:00;22;57;1;0;51;52;17;1
2020-10-26 06:30:00;20;86;0;0;62;52;13;5
2020-10-26 06:45:00;23;59;1;0;59;50;16;0
2020-10-26 07:00:00;35;69;4;0;43;63;11;3
2020-10-26 07:15:00;62;120;5;0;57;52;14;2
2020-10-26 07:30:00;43;89;5;0;62;68;16;2
2020-10-26 07:45:00;31;68;6;0;77;63;14;0
2020-10-26 08:00:00;33;56;5;0;48;51;10;1
2020-10-26 08:15:00;27;56;11;0;43;48;11;3
2020-10-26 08:30:00;36;43;10;0;45;34;14;0
2020-10-26 08:45:00;18;44;7;0;40;31;2;4
2020-10-26 09:00:00;37;50;13;0;27;31;1;1
2020-10-26 09:15:00;31;43;11;0;38;32;1;2
2020-10-26 09:30:00;29;56;10;0;41;26;0;3
2020-10-26 09:45:00;30;53;15;0;37;29;2;2
2020-10-26 10:00:00;25;45;8;0;30;23;2;2
2020-10-26 10:15:00;34;35;19;0;40;36;1;1
2020-10-26 10:30:00;27;44;12;0;37;23;6;2
2020-10-26 10:45:00;24;50;12;0;40;36;3;11
2020-10-26 11:00:00;32;35;16;0;46;26;1;2
2020-10-26 11:15:00;29;42;12;0;46;35;0;5
2020-10-26 11:30:00;29;55;15;0;50;28;2;2
2020-10-26 11:45:00;27;29;11;0;42;38;3;13
2020-10-26 12:00:00;29;57;9;0;45;33;1;6
2020-10-26 12:15:00;29;41;9;0;53;41;5;4
2020-10-26 12:30:00;38;42;6;0;52;24;7;6
2020-10-26 12:45:00;33;49;14;0;62;50;1;15
2020-10-26 13:00:00;27;42;5;0;61;58;9;10
2020-10-26 13:15:00;36;50;10;0;88;104;5;9
2020-10-26 13:30:00;52;55;14;0;96;109;14;9
2020-10-26 13:45:00;47;71;10;0;98;105;25;5
2020-10-26 14:00:00;102;111;16;0;113;86;7;17
2020-10-26 14:15:00;127;147;14;0;51;44;3;17
2020-10-26 14:30:00;58;72;7;0;65;34;2;14
2020-10-26 14:45:00;48;71;8;0;59;44;1;44
2020-10-26 15:00:00;52;74;8;0;60;40;0;22
2020-10-26 15:15:00;51;72;8;0;83;64;0;16
2020-10-26 15:30:00;47;67;8;0;64;36;1;10
2020-10-26 15:45:00;61;66;9;0;67;42;0;13
2020-10-26 16:00:00;59;69;6;0;77;34;0;12
2020-10-26 16:15:00;42;50;10;0;52;40;0;14
2020-10-26 16:30:00;52;56;9;0;63;42;0;13
2020-10-26 16:45:00;37;58;10;0;61;41;0;7
2020-10-26 17:00:00;38;45;4;0;57;39;1;13
2020-10-26 17:15:00;37;56;9;0;57;36;2;7
2020-10-26 17:30:00;30;50;8;0;60;25;0;2
2020-10-26 17:45:00;39;45;11;0;43;34;0;8
2020-10-26 18:00:00;22;37;11;0;36;27;0;4
2020-10-26 18:15:00;29;36;9;0;44;36;0;9
2020-10-26 18:30:00;17;35;10;0;33;25;0;4
2020-10-26 18:45:00;21;24;3;0;27;20;0;0
2020-10-26 19:00:00;10;21;6;0;29;16;0;0
2020-10-26 19:15:00;13;18;2;0;19;10;2;0
2020-10-26 19:30:00;16;25;5;0;12;18;0;1
2020-10-26 19:45:00;10;14;8;0;17;17;2;0
2020-10-26 20:00:00;13;23;4;0;25;15;0;2
2020-10-26 20:15:00;7;17;2;0;14;9;0;0
2020-10-26 20:30:00;9;15;3;0;14;22;5;1
2020-10-26 20:45:00;11;14;4;0;41;44;14;0
2020-10-26 21:00:00;9;22;4;0;51;70;40;0
2020-10-26 21:15:00;15;22;4;0;68;87;31;0
2020-10-26 21:30:00;22;45;5;0;43;64;12;13
2020-10-26 21:45:00;68;121;10;0;36;24;10;33
2020-10-26 22:00:00;83;160;8;0;51;28;0;22
2020-10-26 22:15:00;21;40;5;0;14;9;7;3
2020-10-26 22:30:00;10;9;2;0;9;5;0;1
2020-10-26 22:45:00;7;7;1;0;4;0;0;0
2020-10-26 23:00:00;3;6;2;0;6;3;0;0
2020-10-26 23:15:00;3;5;0;0;3;3;0;0
2020-10-26 23:30:00;2;4;0;0;4;9;0;0
2020-10-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
