DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-28 00:00:00;0;0;2;0;0;5;0;0;0;0;0;0;0;0
2020-09-28 00:15:00;1;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-09-28 00:30:00;1;0;2;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 00:45:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-09-28 01:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-09-28 01:15:00;1;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-09-28 01:30:00;1;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-09-28 01:45:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-09-28 02:00:00;0;0;1;0;0;4;0;0;0;0;0;0;0;0
2020-09-28 02:15:00;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-09-28 02:30:00;0;0;2;1;1;2;0;0;0;0;0;0;0;0
2020-09-28 02:45:00;0;0;5;1;1;1;0;0;0;0;0;0;0;0
2020-09-28 03:00:00;1;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-09-28 03:15:00;0;0;10;0;0;1;0;0;0;0;0;0;0;0
2020-09-28 03:30:00;1;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-09-28 03:45:00;0;0;6;0;0;3;0;0;0;0;0;0;0;0
2020-09-28 04:00:00;0;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 04:15:00;0;0;4;2;2;3;0;0;0;0;0;0;0;0
2020-09-28 04:30:00;0;0;15;1;1;7;0;0;0;0;0;0;0;0
2020-09-28 04:45:00;0;0;29;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 05:00:00;0;0;74;1;2;11;0;0;0;0;0;0;0;0
2020-09-28 05:15:00;2;0;119;6;8;13;0;0;0;0;0;0;0;0
2020-09-28 05:30:00;0;0;159;1;2;12;0;0;0;0;0;0;0;0
2020-09-28 05:45:00;1;0;158;2;3;38;0;0;0;0;0;0;0;0
2020-09-28 06:00:00;1;0;106;1;3;32;0;0;0;0;0;0;0;0
2020-09-28 06:15:00;0;0;164;5;6;36;0;0;0;0;0;0;0;0
2020-09-28 06:30:00;2;0;238;11;13;45;0;0;0;0;0;0;0;0
2020-09-28 06:45:00;1;0;243;6;7;68;0;3;0;0;0;0;0;0
2020-09-28 07:00:00;1;0;255;17;20;56;0;1;0;0;0;0;0;0
2020-09-28 07:15:00;6;0;283;34;40;96;0;3;0;0;0;0;0;0
2020-09-28 07:30:00;8;0;240;43;44;110;0;0;0;0;0;0;2;0
2020-09-28 07:45:00;9;0;252;32;31;120;0;1;0;0;0;0;0;0
2020-09-28 08:00:00;6;0;205;36;19;124;0;3;0;0;0;0;0;0
2020-09-28 08:15:00;4;0;200;62;20;90;0;0;0;0;0;0;3;0
2020-09-28 08:30:00;4;0;196;23;24;103;0;0;0;0;0;0;0;0
2020-09-28 08:45:00;3;0;171;7;14;91;0;3;0;0;1;0;1;0
2020-09-28 09:00:00;4;0;126;11;12;96;0;0;0;0;0;0;0;0
2020-09-28 09:15:00;2;0;142;6;6;93;0;1;0;0;0;0;0;0
2020-09-28 09:30:00;4;0;144;7;10;83;0;2;0;0;1;0;1;0
2020-09-28 09:45:00;2;0;151;8;11;116;0;3;0;0;1;0;0;0
2020-09-28 10:00:00;1;0;140;11;11;93;0;4;0;0;0;0;0;0
2020-09-28 10:15:00;2;0;136;8;10;106;0;2;0;0;1;0;1;0
2020-09-28 10:30:00;6;0;144;11;11;107;0;0;0;0;0;0;1;0
2020-09-28 10:45:00;3;0;131;6;8;142;0;2;0;0;1;0;0;0
2020-09-28 11:00:00;1;0;112;9;11;104;0;5;0;0;0;0;2;0
2020-09-28 11:15:00;3;0;128;10;13;127;0;1;0;0;1;0;1;0
2020-09-28 11:30:00;4;0;117;12;17;159;0;2;0;0;0;0;1;0
2020-09-28 11:45:00;32;0;111;4;11;125;0;1;0;0;0;0;2;0
2020-09-28 12:00:00;1;0;115;5;9;156;0;6;0;0;1;0;0;0
2020-09-28 12:15:00;2;0;118;6;6;161;0;3;0;0;0;0;1;0
2020-09-28 12:30:00;4;0;129;9;13;149;0;2;0;0;0;0;1;0
2020-09-28 12:45:00;2;0;106;10;14;163;0;1;0;0;1;0;0;0
2020-09-28 13:00:00;4;0;162;8;9;142;0;3;0;0;0;0;1;0
2020-09-28 13:15:00;2;0;157;5;12;180;0;5;0;0;0;0;0;0
2020-09-28 13:30:00;1;0;204;10;15;143;0;3;0;0;0;0;2;0
2020-09-28 13:45:00;2;0;158;12;13;162;0;3;0;0;0;0;0;0
2020-09-28 14:00:00;2;0;161;11;18;186;0;2;0;0;1;0;0;0
2020-09-28 14:15:00;3;0;138;12;16;186;0;2;0;0;1;0;2;0
2020-09-28 14:30:00;3;0;162;9;15;227;0;3;0;0;0;0;2;0
2020-09-28 14:45:00;5;0;116;14;18;221;0;3;0;0;0;0;2;0
2020-09-28 15:00:00;6;0;140;8;15;216;0;1;0;0;0;0;1;0
2020-09-28 15:15:00;3;0;153;13;19;230;0;2;0;0;0;0;0;0
2020-09-28 15:30:00;6;0;170;9;16;231;0;6;0;0;1;0;1;0
2020-09-28 15:45:00;1;0;143;13;17;234;0;4;0;0;2;0;0;0
2020-09-28 16:00:00;4;0;164;11;17;237;0;0;0;0;0;0;4;0
2020-09-28 16:15:00;3;0;142;9;16;258;0;2;0;0;1;0;1;0
2020-09-28 16:30:00;8;0;134;7;14;261;0;2;0;0;1;0;0;0
2020-09-28 16:45:00;3;0;134;12;17;259;0;2;0;0;1;0;2;0
2020-09-28 17:00:00;8;0;155;17;24;272;0;3;0;0;0;0;1;0
2020-09-28 17:15:00;8;0;143;62;21;257;0;4;0;0;1;0;0;0
2020-09-28 17:30:00;3;0;140;11;18;249;0;3;0;0;1;0;1;0
2020-09-28 17:45:00;4;0;152;8;19;253;0;4;0;0;1;0;0;0
2020-09-28 18:00:00;5;0;134;10;13;252;0;3;0;0;2;0;0;0
2020-09-28 18:15:00;8;0;136;11;25;197;0;5;0;0;0;0;5;0
2020-09-28 18:30:00;0;0;112;7;14;184;0;1;0;0;0;0;0;0
2020-09-28 18:45:00;3;0;92;7;14;176;0;3;0;0;0;0;1;0
2020-09-28 19:00:00;5;0;88;12;15;141;0;1;0;0;0;0;0;0
2020-09-28 19:15:00;3;0;84;9;13;139;0;0;0;0;0;0;0;0
2020-09-28 19:30:00;1;0;84;6;8;119;0;4;0;0;0;0;0;0
2020-09-28 19:45:00;2;0;72;1;6;102;0;0;0;0;0;0;0;0
2020-09-28 20:00:00;1;0;74;9;11;108;0;0;0;0;0;0;1;0
2020-09-28 20:15:00;2;0;38;7;10;125;0;0;0;0;0;0;0;0
2020-09-28 20:30:00;0;0;45;6;5;67;0;0;0;0;0;0;1;0
2020-09-28 20:45:00;2;0;65;3;4;66;0;0;0;0;0;0;0;0
2020-09-28 21:00:00;1;0;109;6;8;57;0;0;0;0;0;0;0;0
2020-09-28 21:15:00;0;0;79;4;5;46;0;0;0;0;0;0;0;0
2020-09-28 21:30:00;2;0;41;4;6;55;0;0;0;0;0;0;1;0
2020-09-28 21:45:00;0;0;22;2;4;89;0;0;0;0;0;0;0;0
2020-09-28 22:00:00;0;0;24;1;5;127;0;0;0;0;0;0;0;0
2020-09-28 22:15:00;1;0;24;2;5;95;0;0;0;0;0;0;0;0
2020-09-28 22:30:00;0;0;14;6;6;46;0;0;0;0;0;0;0;0
2020-09-28 22:45:00;1;0;14;4;7;37;0;0;0;0;0;0;0;0
2020-09-28 23:00:00;0;0;9;1;3;33;0;0;0;0;0;0;0;0
2020-09-28 23:15:00;2;0;8;1;3;21;0;0;0;0;0;0;0;0
2020-09-28 23:30:00;0;0;8;0;1;12;0;0;0;0;0;0;0;0
2020-09-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
