DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-10-27 00:00:00;3;3;0;5;1;4;0;1;0;0;0
2020-10-27 00:15:00;2;4;0;7;1;2;0;0;0;0;0
2020-10-27 00:30:00;1;3;0;1;0;0;0;0;0;0;0
2020-10-27 00:45:00;2;2;0;0;0;0;0;0;0;0;0
2020-10-27 01:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-10-27 01:15:00;1;3;0;0;0;0;0;0;0;0;0
2020-10-27 01:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-10-27 01:45:00;0;4;0;3;1;3;0;0;0;0;0
2020-10-27 02:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-10-27 02:15:00;0;1;0;2;0;2;0;0;0;0;0
2020-10-27 02:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-10-27 02:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-10-27 03:00:00;0;3;0;5;1;5;0;0;0;0;0
2020-10-27 03:15:00;0;1;0;1;0;1;0;1;0;0;0
2020-10-27 03:30:00;1;0;0;1;1;1;0;1;0;0;0
2020-10-27 03:45:00;1;1;0;0;0;0;0;1;0;0;0
2020-10-27 04:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-10-27 04:15:00;1;1;0;2;0;0;2;3;0;0;0
2020-10-27 04:30:00;1;1;0;2;1;1;0;3;0;0;0
2020-10-27 04:45:00;6;4;0;3;0;2;1;3;0;0;0
2020-10-27 05:00:00;5;4;0;6;1;3;2;2;0;0;0
2020-10-27 05:15:00;4;1;0;5;2;3;2;4;0;0;0
2020-10-27 05:30:00;8;7;0;10;2;6;3;7;0;0;0
2020-10-27 05:45:00;12;13;0;8;4;6;5;8;0;0;0
2020-10-27 06:00:00;14;13;0;14;8;13;1;9;0;0;0
2020-10-27 06:15:00;29;19;0;29;8;27;5;18;0;0;0
2020-10-27 06:30:00;39;27;0;36;18;32;4;24;0;0;0
2020-10-27 06:45:00;45;54;0;45;11;32;5;27;0;0;0
2020-10-27 07:00:00;65;58;0;36;9;34;8;35;0;0;0
2020-10-27 07:15:00;63;94;0;47;15;33;5;35;1;1;0
2020-10-27 07:30:00;142;151;0;120;16;99;17;70;5;0;0
2020-10-27 07:45:00;121;144;0;150;12;95;29;60;2;5;0
2020-10-27 08:00:00;72;64;0;108;22;88;14;35;0;0;0
2020-10-27 08:15:00;65;45;0;80;11;56;21;39;4;1;0
2020-10-27 08:30:00;45;38;0;49;10;37;9;17;0;0;0
2020-10-27 08:45:00;45;45;0;66;6;53;8;10;1;0;0
2020-10-27 09:00:00;40;40;0;37;5;30;7;14;0;0;0
2020-10-27 09:15:00;42;40;0;53;7;39;13;21;0;0;0
2020-10-27 09:30:00;39;35;0;48;12;50;18;21;4;0;0
2020-10-27 09:45:00;41;51;0;49;9;43;11;12;0;3;0
2020-10-27 10:00:00;34;39;0;51;11;46;11;12;1;0;0
2020-10-27 10:15:00;33;27;0;60;6;47;7;7;1;0;0
2020-10-27 10:30:00;44;29;0;52;8;35;9;14;15;0;0
2020-10-27 10:45:00;41;43;0;68;8;47;16;15;0;5;0
2020-10-27 11:00:00;37;29;0;59;10;43;8;11;0;2;0
2020-10-27 11:15:00;37;28;0;70;26;65;22;18;0;12;0
2020-10-27 11:30:00;21;31;0;69;11;51;21;15;0;44;0
2020-10-27 11:45:00;25;39;0;63;13;46;13;16;0;4;0
2020-10-27 12:00:00;29;46;0;79;8;59;10;10;0;10;0
2020-10-27 12:15:00;27;37;0;61;3;46;8;11;0;67;1
2020-10-27 12:30:00;32;32;0;57;7;47;12;16;2;5;0
2020-10-27 12:45:00;33;44;0;78;11;62;19;23;0;2;3
2020-10-27 13:00:00;38;41;0;111;8;75;25;26;2;0;0
2020-10-27 13:15:00;41;36;0;75;20;56;31;20;2;2;0
2020-10-27 13:30:00;39;43;0;76;8;65;26;19;5;2;1
2020-10-27 13:45:00;39;40;0;53;3;34;20;10;0;0;0
2020-10-27 14:00:00;49;47;0;72;10;64;19;18;10;0;0
2020-10-27 14:15:00;30;52;0;120;10;91;20;17;0;38;0
2020-10-27 14:30:00;38;39;0;112;18;93;18;14;0;9;0
2020-10-27 14:45:00;44;55;0;102;11;85;18;19;0;4;0
2020-10-27 15:00:00;46;44;0;119;14;94;25;23;0;2;0
2020-10-27 15:15:00;27;47;0;99;15;68;15;9;0;0;0
2020-10-27 15:30:00;39;56;0;109;23;89;24;21;0;0;2
2020-10-27 15:45:00;33;52;0;147;8;112;39;24;0;4;0
2020-10-27 16:00:00;38;56;0;153;16;125;41;24;4;61;0
2020-10-27 16:15:00;41;35;0;165;17;123;44;21;0;20;0
2020-10-27 16:30:00;28;49;0;133;24;119;37;18;0;1;0
2020-10-27 16:45:00;39;63;0;125;16;96;31;16;1;0;0
2020-10-27 17:00:00;32;59;0;110;14;85;30;34;2;1;0
2020-10-27 17:15:00;42;42;0;122;7;95;25;25;0;0;0
2020-10-27 17:30:00;42;33;0;99;15;80;23;26;0;0;0
2020-10-27 17:45:00;35;41;0;88;6;63;24;22;0;3;0
2020-10-27 18:00:00;31;36;0;72;16;58;17;24;2;1;0
2020-10-27 18:15:00;28;29;0;81;8;68;32;23;0;0;0
2020-10-27 18:30:00;24;25;0;74;7;67;13;19;0;0;0
2020-10-27 18:45:00;26;37;0;40;2;46;8;13;0;0;0
2020-10-27 19:00:00;13;24;0;49;3;34;8;11;2;0;0
2020-10-27 19:15:00;12;21;0;37;5;27;17;18;0;3;0
