DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-10-06 00:00:00;2;4;0;0;0;0;0;0;0;0;0
2020-10-06 00:15:00;2;4;0;9;1;3;0;0;0;0;0
2020-10-06 00:30:00;0;0;0;4;0;1;0;1;0;0;0
2020-10-06 00:45:00;0;1;0;1;0;1;0;0;0;0;0
2020-10-06 01:00:00;0;1;0;1;0;0;0;0;0;0;0
2020-10-06 01:15:00;0;1;0;1;0;0;1;1;0;0;0
2020-10-06 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-10-06 01:45:00;0;0;0;1;0;0;0;0;0;0;0
2020-10-06 02:00:00;0;2;0;3;0;0;0;0;0;0;0
2020-10-06 02:15:00;1;1;0;2;1;1;1;2;0;0;0
2020-10-06 02:30:00;0;1;0;1;0;1;0;1;0;0;0
2020-10-06 02:45:00;1;1;0;2;0;2;0;0;0;0;0
2020-10-06 03:00:00;0;1;0;1;0;1;0;0;0;0;0
2020-10-06 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-10-06 03:30:00;1;0;0;2;1;2;0;1;0;0;0
2020-10-06 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-10-06 04:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-10-06 04:15:00;0;1;0;2;0;1;0;0;0;0;0
2020-10-06 04:30:00;3;1;0;0;0;0;0;1;0;0;0
2020-10-06 04:45:00;1;0;0;5;1;5;0;2;0;0;0
2020-10-06 05:00:00;3;6;0;2;0;1;0;1;0;0;0
2020-10-06 05:15:00;10;3;0;6;2;4;1;9;0;0;0
2020-10-06 05:30:00;8;9;0;6;1;5;2;9;0;0;0
2020-10-06 05:45:00;17;23;0;12;3;8;4;7;0;0;0
2020-10-06 06:00:00;14;17;0;19;6;13;0;4;0;0;0
2020-10-06 06:15:00;40;30;0;30;13;25;3;16;0;0;0
2020-10-06 06:30:00;31;33;0;33;10;24;2;17;0;0;0
2020-10-06 06:45:00;53;84;0;32;11;25;4;21;0;0;0
2020-10-06 07:00:00;50;66;0;30;7;24;9;22;1;0;0
2020-10-06 07:15:00;84;127;0;49;15;46;9;41;1;0;0
2020-10-06 07:30:00;122;169;0;90;27;76;14;36;2;0;0
2020-10-06 07:45:00;78;109;0;105;28;76;11;28;2;8;0
2020-10-06 08:00:00;78;62;0;76;14;58;9;24;4;12;0
2020-10-06 08:15:00;64;58;0;62;22;62;6;20;0;1;0
2020-10-06 08:30:00;57;58;0;63;11;50;4;15;0;0;0
2020-10-06 08:45:00;46;53;0;37;5;28;9;14;0;0;0
2020-10-06 09:00:00;49;51;0;61;16;67;2;18;0;0;0
2020-10-06 09:15:00;48;44;0;54;14;41;7;19;0;0;0
2020-10-06 09:30:00;52;47;0;50;11;40;5;18;0;0;0
2020-10-06 09:45:00;48;58;0;42;7;31;8;12;0;0;0
2020-10-06 10:00:00;37;51;0;62;12;52;5;6;0;0;0
2020-10-06 10:15:00;48;37;0;52;7;42;4;19;17;0;0
2020-10-06 10:30:00;35;38;0;82;15;65;9;9;0;0;0
