DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-17 00:00:00;0;8;7;12;6;0;0
2020-01-17 00:15:00;0;3;4;15;6;3;2
2020-01-17 00:30:00;0;10;5;11;8;0;1
2020-01-17 00:45:00;0;4;4;6;5;1;1
2020-01-17 01:00:00;0;6;8;6;8;1;1
2020-01-17 01:15:00;0;9;1;7;4;0;0
2020-01-17 01:30:00;0;7;4;7;3;0;0
2020-01-17 01:45:00;0;9;8;14;7;0;0
2020-01-17 02:00:00;0;3;3;6;3;0;0
2020-01-17 02:15:00;0;1;3;4;0;0;0
2020-01-17 02:30:00;0;0;1;5;2;0;0
2020-01-17 02:45:00;0;7;0;7;3;0;0
2020-01-17 03:00:00;0;2;2;7;3;0;0
2020-01-17 03:15:00;0;2;2;1;3;0;0
2020-01-17 03:30:00;0;6;2;4;3;0;0
2020-01-17 03:45:00;0;2;0;2;2;0;0
2020-01-17 04:00:00;0;5;1;13;3;0;0
2020-01-17 04:15:00;0;13;0;9;3;0;0
2020-01-17 04:30:00;1;8;8;12;8;0;0
2020-01-17 04:45:00;0;27;10;15;12;0;0
2020-01-17 05:00:00;0;46;34;29;12;0;0
2020-01-17 05:15:00;1;71;71;29;25;0;0
2020-01-17 05:30:00;0;65;32;44;23;1;1
2020-01-17 05:45:00;2;67;50;57;40;2;2
2020-01-17 06:00:00;4;70;76;49;59;5;5
2020-01-17 06:15:00;3;86;92;68;60;4;3
2020-01-17 06:30:00;1;107;116;59;78;7;8
2020-01-17 06:45:00;34;103;127;64;60;4;4
2020-01-17 07:00:00;12;147;171;56;61;5;5
2020-01-17 07:15:00;28;174;189;79;77;5;5
2020-01-17 07:30:00;17;176;151;87;98;3;3
2020-01-17 07:45:00;38;156;127;100;113;8;8
2020-01-17 08:00:00;23;114;119;77;92;6;6
2020-01-17 08:15:00;4;110;109;111;88;3;3
2020-01-17 08:30:00;10;118;121;88;90;4;4
2020-01-17 08:45:00;25;108;87;87;97;3;3
2020-01-17 09:00:00;16;94;82;95;81;3;3
2020-01-17 09:15:00;9;107;114;93;104;4;3
2020-01-17 09:30:00;3;93;111;89;94;3;4
2020-01-17 09:45:00;6;97;94;104;109;4;4
2020-01-17 10:00:00;8;87;94;103;87;3;3
2020-01-17 10:15:00;2;104;89;103;107;4;4
2020-01-17 10:30:00;14;106;107;108;100;4;4
2020-01-17 10:45:00;4;99;95;97;122;2;2
2020-01-17 11:00:00;6;127;114;107;105;3;3
2020-01-17 11:15:00;31;104;101;108;135;4;3
2020-01-17 11:30:00;13;112;104;125;153;5;6
2020-01-17 11:45:00;10;114;101;126;137;4;4
2020-01-17 12:00:00;23;128;101;114;147;3;3
2020-01-17 12:15:00;1;112;111;147;171;2;2
2020-01-17 12:30:00;5;114;119;133;154;4;4
2020-01-17 12:45:00;45;128;112;131;170;4;4
2020-01-17 13:00:00;24;123;107;152;168;2;2
2020-01-17 13:15:00;33;128;145;140;177;9;9
2020-01-17 13:30:00;54;123;135;144;187;6;6
2020-01-17 13:45:00;15;125;108;148;195;3;3
2020-01-17 14:00:00;22;112;105;132;189;4;4
2020-01-17 14:15:00;18;125;109;162;163;1;1
2020-01-17 14:30:00;33;118;122;163;190;4;4
2020-01-17 14:45:00;13;124;123;170;180;5;5
2020-01-17 15:00:00;40;106;107;138;168;4;4
2020-01-17 15:15:00;34;108;126;144;183;3;3
2020-01-17 15:30:00;7;128;109;152;182;2;2
2020-01-17 15:45:00;43;143;135;145;165;7;7
2020-01-17 16:00:00;6;126;134;176;180;2;2
2020-01-17 16:15:00;10;106;111;165;180;4;4
2020-01-17 16:30:00;24;123;120;159;205;3;3
2020-01-17 16:45:00;24;115;109;160;198;5;5
2020-01-17 17:00:00;9;130;124;146;181;5;5
2020-01-17 17:15:00;9;128;113;158;205;3;3
2020-01-17 17:30:00;20;138;129;163;183;3;3
2020-01-17 17:45:00;19;122;139;137;190;6;6
2020-01-17 18:00:00;4;104;101;143;135;3;3
2020-01-17 18:15:00;5;113;119;125;142;4;4
2020-01-17 18:30:00;21;115;107;133;135;4;4
2020-01-17 18:45:00;0;113;108;128;131;4;4
2020-01-17 19:00:00;9;117;101;103;105;3;3
2020-01-17 19:15:00;63;91;94;98;109;2;2
2020-01-17 19:30:00;1;93;85;96;88;4;4
2020-01-17 19:45:00;0;86;89;86;97;4;4
2020-01-17 20:00:00;1;81;60;88;73;2;2
2020-01-17 20:15:00;2;62;61;80;70;3;3
2020-01-17 20:30:00;8;56;51;74;57;3;3
2020-01-17 20:45:00;6;59;58;71;55;1;1
2020-01-17 21:00:00;4;64;68;55;50;3;3
2020-01-17 21:15:00;7;51;60;74;63;1;1
2020-01-17 21:30:00;0;47;37;59;43;1;1
2020-01-17 21:45:00;0;43;42;58;64;1;1
2020-01-17 22:00:00;0;42;35;85;87;2;2
2020-01-17 22:15:00;0;48;41;94;95;2;2
2020-01-17 22:30:00;7;44;35;53;52;2;2
2020-01-17 22:45:00;0;39;31;49;50;1;1
2020-01-17 23:00:00;1;38;32;46;41;2;2
2020-01-17 23:15:00;0;32;11;50;34;1;1
2020-01-17 23:30:00;0;37;26;46;23;1;1
2020-01-17 23:45:00;0;21;16;48;26;0;0
