DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-21 00:00:00;0;5;1;3;0;0;0;0
2020-06-21 00:15:00;0;14;10;6;0;0;0;0
2020-06-21 00:30:00;2;13;6;3;2;0;0;0
2020-06-21 00:45:00;1;5;6;1;0;0;0;0
2020-06-21 01:00:00;0;14;6;2;0;0;0;0
2020-06-21 01:15:00;0;5;4;2;0;0;0;0
2020-06-21 01:30:00;0;6;0;1;0;0;0;0
2020-06-21 01:45:00;0;2;1;0;0;0;0;0
2020-06-21 02:00:00;0;7;5;3;0;0;0;0
2020-06-21 02:15:00;0;4;3;3;0;0;0;0
2020-06-21 02:30:00;0;4;2;0;0;0;0;0
2020-06-21 02:45:00;0;3;3;0;0;0;0;0
2020-06-21 03:00:00;0;4;0;0;0;0;0;0
2020-06-21 03:15:00;0;2;1;1;0;0;0;0
2020-06-21 03:30:00;0;5;1;1;0;0;0;0
2020-06-21 03:45:00;0;1;0;0;0;0;0;0
2020-06-21 04:00:00;0;0;2;1;0;0;1;0
2020-06-21 04:15:00;0;2;0;0;0;0;0;0
2020-06-21 04:30:00;0;2;0;0;0;0;0;0
2020-06-21 04:45:00;0;3;2;1;0;0;0;0
2020-06-21 05:00:00;0;1;2;1;0;0;0;0
2020-06-21 05:15:00;0;1;1;1;0;0;0;0
2020-06-21 05:30:00;0;6;0;1;0;0;0;0
2020-06-21 05:45:00;0;2;0;1;0;0;0;0
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;0;7;0;0;2;0;0;0
2020-06-21 06:30:00;0;1;0;0;0;0;0;0
2020-06-21 06:45:00;0;0;0;0;0;0;0;0
2020-06-21 07:00:00;0;1;1;1;0;0;0;0
2020-06-21 07:15:00;0;2;1;2;0;0;0;0
2020-06-21 07:30:00;0;0;1;1;0;0;0;0
2020-06-21 07:45:00;0;1;0;0;0;0;0;0
2020-06-21 08:00:00;0;0;0;0;0;0;0;0
2020-06-21 08:15:00;0;0;0;0;0;0;0;0
2020-06-21 08:30:00;2;0;0;0;0;0;0;0
2020-06-21 08:45:00;0;0;0;0;0;0;0;0
2020-06-21 09:15:00;0;1;0;0;0;0;0;0
2020-06-21 09:30:00;0;2;4;0;0;0;0;0
2020-06-21 09:45:00;0;4;2;0;0;0;0;0
2020-06-21 10:00:00;0;4;1;0;1;0;0;0
2020-06-21 10:15:00;0;3;2;1;0;0;0;0
2020-06-21 10:30:00;0;0;4;3;1;0;0;0
2020-06-21 10:45:00;0;1;2;0;1;0;0;0
2020-06-21 11:00:00;2;6;3;1;0;0;0;0
2020-06-21 11:15:00;3;0;0;2;0;0;0;0
2020-06-21 11:30:00;0;7;6;0;1;0;0;0
2020-06-21 12:00:00;0;2;3;0;0;0;0;0
2020-06-21 12:15:00;0;4;2;2;3;0;0;0
2020-06-21 12:30:00;2;6;4;0;1;0;0;0
2020-06-21 12:45:00;0;4;4;0;0;0;0;0
2020-06-21 13:00:00;0;6;7;0;0;0;0;0
2020-06-21 13:15:00;0;1;2;0;0;0;0;0
2020-06-21 13:30:00;0;7;7;4;0;0;0;0
