DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-12-31 00:00:00;11;17;9;17;11;1;1;5;0;3;1
2019-12-31 00:15:00;19;24;10;17;8;3;4;6;0;5;3
2019-12-31 00:30:00;8;14;12;18;8;4;3;6;0;3;1
2019-12-31 00:45:00;22;28;13;19;4;1;0;7;0;1;2
2019-12-31 01:00:00;15;25;13;19;7;2;1;5;0;1;3
2019-12-31 01:15:00;13;17;6;11;5;1;1;6;0;0;3
2019-12-31 01:30:00;14;16;11;14;7;1;0;3;0;1;1
2019-12-31 01:45:00;10;14;5;7;5;3;0;3;0;1;0
2019-12-31 02:00:00;13;15;13;7;8;1;1;3;0;1;2
2019-12-31 02:15:00;9;12;6;9;7;3;0;4;0;1;0
2019-12-31 02:30:00;7;7;9;11;6;0;0;3;0;0;1
2019-12-31 02:45:00;6;13;9;9;2;1;4;2;0;1;0
2019-12-31 03:00:00;5;7;4;2;2;2;0;1;0;3;0
2019-12-31 03:15:00;4;10;3;7;5;3;1;1;0;0;0
2019-12-31 03:30:00;10;12;8;4;2;0;0;1;0;1;0
2019-12-31 03:45:00;7;8;5;5;3;2;0;3;0;2;2
2019-12-31 04:00:00;7;9;5;5;3;3;0;0;0;1;2
2019-12-31 04:15:00;11;15;7;3;3;0;0;2;0;1;0
2019-12-31 04:30:00;3;5;1;10;6;2;0;0;0;2;2
2019-12-31 04:45:00;11;12;9;8;1;5;0;2;0;1;0
2019-12-31 05:00:00;18;20;13;15;6;1;0;3;0;1;4
2019-12-31 05:15:00;17;19;8;8;3;2;1;5;0;4;2
2019-12-31 05:30:00;10;13;11;16;9;3;1;8;0;1;3
2019-12-31 05:45:00;21;24;9;14;10;6;1;4;0;1;4
2019-12-31 06:00:00;21;27;13;10;8;4;2;11;0;2;1
2019-12-31 06:15:00;12;18;4;16;12;3;2;9;0;2;4
2019-12-31 06:30:00;25;26;17;19;18;5;1;9;0;7;6
2019-12-31 06:45:00;14;18;5;20;16;8;1;7;0;7;9
2019-12-31 07:00:00;22;28;19;38;25;5;2;6;0;3;6
2019-12-31 07:15:00;26;32;19;18;18;11;2;6;0;5;7
2019-12-31 07:30:00;28;35;28;20;12;7;4;5;0;6;8
2019-12-31 07:45:00;38;41;26;22;16;10;7;7;0;12;13
2019-12-31 08:00:00;31;38;29;31;15;12;5;9;0;7;11
2019-12-31 08:15:00;43;53;31;25;21;17;8;18;0;7;12
2019-12-31 08:30:00;41;47;33;32;38;17;4;11;0;11;19
2019-12-31 08:45:00;66;81;43;37;25;16;6;26;0;15;19
2019-12-31 09:00:00;59;71;42;33;31;23;8;25;0;9;13
2019-12-31 09:15:00;62;72;58;44;47;14;5;23;0;30;30
2019-12-31 09:30:00;70;82;73;65;51;28;12;33;0;12;14
2019-12-31 09:45:00;75;92;76;63;52;23;11;35;0;26;21
2019-12-31 10:00:00;94;107;81;69;79;25;26;37;0;13;24
2019-12-31 10:15:00;88;109;80;69;66;23;11;40;0;19;26
2019-12-31 10:30:00;90;113;87;86;59;61;12;37;0;20;27
2019-12-31 10:45:00;103;121;98;86;66;22;17;41;0;28;32
2019-12-31 11:00:00;117;139;114;118;62;18;35;41;0;26;30
2019-12-31 11:15:00;99;126;105;89;99;22;26;44;0;20;28
2019-12-31 11:30:00;88;133;85;85;78;22;14;41;0;19;19
2019-12-31 11:45:00;88;132;98;96;81;24;14;36;0;20;20
2019-12-31 12:00:00;78;105;82;98;73;22;8;37;0;21;18
2019-12-31 12:15:00;98;124;99;116;83;15;12;50;0;14;20
2019-12-31 12:30:00;77;111;66;106;72;24;6;52;0;21;30
2019-12-31 12:45:00;88;119;79;96;78;24;7;54;0;24;19
2019-12-31 13:00:00;82;107;75;78;65;28;10;58;0;20;24
2019-12-31 13:15:00;80;104;77;85;69;17;8;48;0;26;23
2019-12-31 13:30:00;92;127;71;94;75;13;6;40;0;23;22
2019-12-31 13:45:00;82;119;74;94;81;18;12;43;0;17;22
2019-12-31 14:00:00;92;125;83;79;71;25;15;35;0;17;16
2019-12-31 14:15:00;83;116;74;74;58;24;6;42;0;21;16
2019-12-31 14:30:00;75;117;71;117;67;21;30;41;0;19;24
2019-12-31 14:45:00;88;116;92;71;64;13;13;47;0;17;21
2019-12-31 15:00:00;79;123;75;72;62;12;6;37;0;23;18
2019-12-31 15:15:00;66;95;56;61;57;16;14;27;0;13;20
2019-12-31 15:30:00;81;100;60;72;59;19;10;31;0;12;17
2019-12-31 15:45:00;74;117;51;76;60;17;8;27;0;17;16
2019-12-31 16:00:00;76;111;49;73;55;13;6;37;0;17;16
2019-12-31 16:15:00;82;119;49;61;47;14;29;38;0;19;16
2019-12-31 16:30:00;72;91;67;67;56;10;17;34;0;22;19
2019-12-31 16:45:00;68;91;61;90;56;16;6;39;0;21;20
2019-12-31 17:00:00;69;93;64;81;55;11;20;32;0;16;12
2019-12-31 17:15:00;69;95;67;76;55;18;6;37;0;18;21
2019-12-31 17:30:00;70;100;73;68;53;27;11;41;0;23;21
2019-12-31 17:45:00;69;86;71;78;66;18;12;41;0;25;14
2019-12-31 18:00:00;79;106;58;82;65;26;6;41;0;22;16
2019-12-31 18:15:00;72;101;57;77;70;20;24;41;0;20;19
2019-12-31 18:30:00;75;100;75;73;70;13;9;36;0;24;19
2019-12-31 18:45:00;77;101;59;83;78;16;11;40;0;22;17
2019-12-31 19:00:00;65;84;58;58;46;16;13;42;0;18;18
2019-12-31 19:15:00;61;81;56;52;50;14;14;27;0;15;12
2019-12-31 19:30:00;46;66;41;48;41;17;39;30;0;20;15
2019-12-31 19:45:00;40;52;44;54;58;12;5;24;0;20;11
2019-12-31 20:00:00;44;73;38;34;34;10;6;22;0;15;12
2019-12-31 20:15:00;27;42;27;28;24;15;8;18;0;11;7
2019-12-31 20:30:00;25;45;24;33;27;10;5;13;0;5;3
2019-12-31 20:45:00;30;42;22;24;17;7;2;16;0;13;10
2019-12-31 21:00:00;34;47;34;17;17;4;2;16;0;11;7
2019-12-31 21:15:00;26;43;20;26;23;6;4;19;0;4;7
2019-12-31 21:30:00;22;29;23;19;11;6;2;10;0;8;5
2019-12-31 21:45:00;39;51;31;23;19;7;5;7;0;5;4
2019-12-31 22:00:00;33;41;28;20;18;2;3;14;0;4;1
2019-12-31 22:15:00;32;46;23;21;12;2;1;10;0;5;4
2019-12-31 22:30:00;27;36;26;17;15;2;3;14;0;9;5
2019-12-31 22:45:00;20;29;16;18;12;9;2;13;0;6;6
2019-12-31 23:00:00;32;38;24;16;9;5;0;14;0;13;3
2019-12-31 23:15:00;19;25;25;26;15;5;3;9;0;3;1
2019-12-31 23:30:00;14;19;15;19;7;3;7;6;0;8;9
