DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-03-31 00:00:00;1;3;3;0;0;0;0;0
2020-03-31 00:15:00;2;7;5;0;0;0;0;0
2020-03-31 00:30:00;4;4;4;0;0;0;0;0
2020-03-31 00:45:00;1;3;3;0;0;0;0;0
2020-03-31 01:00:00;3;4;2;0;0;0;0;0
2020-03-31 01:15:00;3;4;0;0;0;0;0;0
2020-03-31 01:30:00;2;6;1;0;0;0;0;0
2020-03-31 01:45:00;1;3;2;0;0;0;0;0
2020-03-31 02:00:00;0;4;1;0;0;0;0;0
2020-03-31 02:15:00;5;5;2;0;0;0;0;0
2020-03-31 02:30:00;5;5;2;0;0;0;0;0
2020-03-31 02:45:00;2;8;3;0;0;0;0;0
2020-03-31 03:00:00;2;3;2;0;0;0;0;0
2020-03-31 03:15:00;0;2;5;0;0;0;0;0
2020-03-31 03:30:00;2;2;2;0;0;0;0;0
2020-03-31 03:45:00;1;5;3;0;0;0;0;0
2020-03-31 04:00:00;2;2;1;0;0;0;0;0
2020-03-31 04:15:00;2;4;1;0;0;0;0;0
2020-03-31 04:30:00;9;16;5;0;0;0;0;0
2020-03-31 04:45:00;9;17;2;0;0;0;0;0
2020-03-31 05:00:00;10;33;8;0;0;0;0;0
2020-03-31 05:15:00;12;29;9;0;0;0;0;0
2020-03-31 05:30:00;28;65;14;0;0;0;0;0
2020-03-31 05:45:00;28;52;22;0;0;0;0;0
2020-03-31 06:00:00;21;61;25;0;0;0;0;0
2020-03-31 06:15:00;30;88;26;0;0;0;0;0
2020-03-31 06:30:00;37;108;36;0;1;0;0;0
2020-03-31 06:45:00;38;100;39;0;0;3;2;1
2020-03-31 07:00:00;26;92;22;0;0;0;0;0
2020-03-31 07:15:00;29;88;33;0;1;0;0;1
2020-03-31 07:30:00;36;98;41;0;0;1;1;0
2020-03-31 07:45:00;45;102;49;0;6;0;16;2
2020-03-31 08:00:00;26;71;39;0;16;0;0;7
2020-03-31 08:15:00;27;72;31;0;0;0;0;0
2020-03-31 08:30:00;27;63;35;0;0;0;0;0
2020-03-31 08:45:00;39;73;36;0;1;0;0;0
2020-03-31 09:00:00;36;69;36;0;1;0;0;2
2020-03-31 09:15:00;30;66;27;0;0;4;0;0
2020-03-31 09:30:00;34;78;30;0;0;0;0;0
2020-03-31 09:45:00;37;93;38;0;6;0;0;1
2020-03-31 10:00:00;36;68;44;0;0;0;1;0
2020-03-31 10:15:00;39;75;35;0;0;0;0;0
2020-03-31 10:30:00;34;90;47;0;0;1;3;0
2020-03-31 10:45:00;52;83;33;0;19;19;1;22
2020-03-31 11:00:00;44;96;46;0;4;1;6;3
2020-03-31 11:15:00;47;106;46;0;9;7;3;14
2020-03-31 11:30:00;40;80;46;0;4;6;1;0
2020-03-31 11:45:00;39;94;37;0;0;1;3;0
2020-03-31 12:00:00;40;94;48;0;3;4;2;3
2020-03-31 12:15:00;54;102;35;0;11;7;7;0
2020-03-31 12:30:00;44;115;42;0;15;3;2;6
2020-03-31 12:45:00;42;108;34;0;11;1;2;6
2020-03-31 13:00:00;38;104;54;0;0;2;25;0
2020-03-31 13:15:00;54;102;45;0;0;2;3;0
2020-03-31 13:30:00;61;99;50;0;0;0;0;0
2020-03-31 13:45:00;56;105;45;0;24;0;2;2
2020-03-31 14:00:00;55;103;55;0;4;0;0;4
2020-03-31 14:15:00;46;109;51;0;5;0;3;1
2020-03-31 14:30:00;60;130;47;0;1;0;3;25
2020-03-31 14:45:00;47;113;46;0;1;4;5;0
2020-03-31 15:00:00;45;149;44;0;9;0;4;9
2020-03-31 15:15:00;47;100;58;0;0;5;22;0
2020-03-31 15:30:00;57;133;42;0;4;2;0;0
2020-03-31 15:45:00;62;125;58;0;1;0;13;0
2020-03-31 16:00:00;56;160;68;0;12;0;2;5
2020-03-31 16:15:00;69;113;61;0;0;0;2;3
2020-03-31 16:30:00;56;136;61;0;2;3;0;0
2020-03-31 16:45:00;59;144;44;0;5;10;11;3
2020-03-31 17:00:00;61;144;58;0;1;3;4;3
2020-03-31 17:15:00;57;119;55;0;5;0;0;0
2020-03-31 17:30:00;49;97;48;0;2;32;24;1
2020-03-31 17:45:00;34;99;44;0;9;1;18;1
2020-03-31 18:00:00;54;117;43;0;2;0;0;5
2020-03-31 18:15:00;43;96;39;0;10;0;0;0
2020-03-31 18:30:00;39;95;46;0;1;1;14;0
2020-03-31 18:45:00;45;67;31;0;0;1;4;0
2020-03-31 19:00:00;29;80;25;0;0;0;0;0
2020-03-31 19:15:00;26;61;33;0;21;0;1;18
2020-03-31 19:30:00;32;53;38;0;1;0;0;1
2020-03-31 19:45:00;19;58;27;0;0;0;0;0
2020-03-31 20:00:00;17;48;25;0;3;0;0;0
2020-03-31 20:15:00;20;57;21;0;6;0;0;1
2020-03-31 20:30:00;21;37;23;0;0;0;0;0
2020-03-31 20:45:00;16;35;17;0;0;0;0;0
2020-03-31 21:00:00;14;38;12;0;0;0;0;0
2020-03-31 21:15:00;9;28;19;0;0;0;0;0
2020-03-31 21:30:00;13;34;15;0;0;0;0;0
2020-03-31 21:45:00;20;36;11;0;0;0;0;0
2020-03-31 22:00:00;12;30;17;0;0;0;0;0
2020-03-31 22:15:00;7;18;17;0;0;0;0;0
2020-03-31 22:30:00;9;24;4;0;0;0;0;0
2020-03-31 22:45:00;7;13;6;0;0;0;0;0
2020-03-31 23:00:00;8;9;10;0;0;0;0;0
2020-03-31 23:15:00;3;9;4;0;0;0;0;0
2020-03-31 23:30:00;4;7;6;0;0;0;0;0
