DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-24 00:00:00;9;7;1;3;0;10;5;1;1;2;0
2019-10-24 00:15:00;8;10;1;3;1;14;8;4;4;9;4
2019-10-24 00:30:00;10;10;1;5;4;12;7;4;4;6;2
2019-10-24 00:45:00;7;8;4;0;0;8;9;3;2;1;0
2019-10-24 01:00:00;9;9;0;2;0;11;6;1;1;3;0
2019-10-24 01:15:00;6;4;1;1;1;17;5;0;0;1;0
2019-10-24 01:30:00;7;8;0;1;0;7;3;0;2;3;1
2019-10-24 01:45:00;8;10;3;2;2;4;2;0;0;3;1
2019-10-24 02:00:00;9;5;0;1;0;9;6;2;1;1;0
2019-10-24 02:15:00;6;7;0;1;1;7;4;1;2;5;1
2019-10-24 02:30:00;6;7;1;0;1;11;2;0;0;2;2
2019-10-24 02:45:00;7;6;0;0;0;9;3;1;1;1;0
2019-10-24 03:00:00;4;2;0;1;1;12;4;0;1;2;2
2019-10-24 03:15:00;7;1;0;0;2;12;5;1;0;0;0
2019-10-24 03:30:00;4;1;0;1;0;10;7;1;0;0;0
2019-10-24 03:45:00;10;11;3;0;0;21;10;1;0;1;1
2019-10-24 04:00:00;13;11;2;1;2;8;7;0;2;0;0
2019-10-24 04:15:00;10;6;2;4;2;10;3;3;3;4;0
2019-10-24 04:30:00;18;22;2;3;6;19;6;1;0;0;0
2019-10-24 04:45:00;29;18;4;9;5;56;25;2;0;8;5
2019-10-24 05:00:00;21;18;2;29;6;87;71;5;2;10;6
2019-10-24 05:15:00;28;34;9;19;7;143;129;6;7;20;11
2019-10-24 05:30:00;52;53;18;23;11;139;140;8;8;23;11
2019-10-24 05:45:00;74;102;36;35;10;127;144;8;9;22;10
2019-10-24 06:00:00;85;99;21;49;20;131;135;9;8;27;8
2019-10-24 06:15:00;67;80;20;45;14;136;153;14;14;36;17
2019-10-24 06:30:00;62;64;23;74;24;118;145;22;20;40;10
2019-10-24 06:45:00;58;81;28;61;20;129;157;36;17;41;13
2019-10-24 07:00:00;53;59;20;87;16;137;142;43;16;35;14
2019-10-24 07:15:00;68;66;23;79;30;123;133;58;19;46;9
2019-10-24 07:30:00;69;71;23;70;17;50;96;56;38;47;17
2019-10-24 07:45:00;70;72;23;87;24;58;101;45;56;48;20
2019-10-24 08:00:00;73;73;25;96;25;70;110;52;25;52;18
2019-10-24 08:15:00;70;71;22;84;18;84;116;59;34;48;15
2019-10-24 08:30:00;78;94;16;74;27;101;130;42;40;41;20
2019-10-24 08:45:00;85;90;32;68;17;107;132;52;39;39;21
2019-10-24 09:00:00;62;80;15;54;24;93;111;39;32;37;22
2019-10-24 09:15:00;63;81;28;51;13;87;120;36;33;59;29
