DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-05-14 00:00:00;11;9;0;2;7;5;1;1;0;0;1;0;0;12;9;0;0;0;0;0;0;0;0
2020-05-14 00:15:00;11;6;1;1;9;9;0;3;4;1;1;3;3;13;13;0;0;0;0;0;0;0;0
2020-05-14 00:30:00;10;7;1;1;5;4;1;2;3;1;1;0;0;14;5;0;0;0;0;0;0;0;0
2020-05-14 00:45:00;7;4;0;1;1;2;0;2;2;0;0;0;0;7;1;0;0;0;0;0;0;0;0
2020-05-14 01:00:00;5;6;0;1;6;5;1;2;3;1;0;0;0;8;8;0;0;0;0;0;0;0;0
2020-05-14 01:15:00;4;6;0;0;6;1;1;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-05-14 01:30:00;7;7;1;0;3;5;2;0;1;0;0;0;0;10;5;0;0;0;0;0;0;0;0
2020-05-14 01:45:00;8;6;0;1;9;3;0;1;2;0;0;0;0;9;11;0;0;0;0;0;0;0;0
2020-05-14 02:00:00;3;2;0;0;5;2;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-05-14 02:15:00;3;3;1;0;1;3;0;2;5;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-05-14 02:30:00;4;8;0;1;1;2;0;1;2;0;0;0;0;6;2;0;0;0;0;0;0;0;0
2020-05-14 02:45:00;7;5;0;0;4;3;1;1;1;0;0;0;0;9;6;0;0;0;0;0;0;0;0
2020-05-14 03:00:00;0;1;0;0;2;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-05-14 03:15:00;6;3;1;0;7;10;1;0;0;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2020-05-14 03:30:00;8;5;0;0;4;2;0;1;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0
2020-05-14 03:45:00;2;0;0;2;4;4;0;2;1;0;0;1;1;2;7;0;0;0;0;0;0;0;0
2020-05-14 04:00:00;4;4;1;2;6;6;0;0;2;0;0;1;1;4;8;0;0;0;0;0;0;0;0
2020-05-14 04:15:00;10;6;0;2;19;9;1;2;2;0;0;0;0;11;21;0;0;0;0;0;0;0;0
2020-05-14 04:30:00;11;5;1;1;5;7;0;2;5;1;3;0;0;13;9;0;0;0;0;0;0;0;0
2020-05-14 04:45:00;21;13;0;6;13;9;1;1;1;1;0;1;1;23;19;0;0;0;0;0;0;0;0
2020-05-14 05:00:00;34;34;4;10;38;25;3;4;7;4;3;1;1;46;49;0;0;0;0;0;0;0;0
2020-05-14 05:15:00;63;67;1;10;53;38;9;8;8;4;4;3;2;89;71;0;0;0;0;0;0;0;0
2020-05-14 05:30:00;73;85;2;8;38;26;6;13;5;8;9;3;3;106;53;0;0;0;0;0;0;0;0
2020-05-14 05:45:00;60;65;2;8;29;34;9;6;11;5;6;3;3;82;45;0;0;0;0;0;0;0;0
2020-05-14 06:00:00;56;67;0;11;38;36;4;9;7;8;8;10;11;79;50;0;0;0;0;0;0;0;0
2020-05-14 06:15:00;70;86;2;14;49;40;8;14;11;11;10;7;7;104;69;0;0;0;0;0;0;0;0
2020-05-14 06:30:00;116;117;5;16;53;53;7;26;9;13;15;10;13;151;68;0;3;0;0;0;0;0;0
2020-05-14 06:45:00;91;138;3;18;60;65;9;20;16;15;19;16;14;129;88;0;0;0;0;0;0;0;2
2020-05-14 07:00:00;112;130;12;18;51;40;7;32;15;14;16;15;14;155;65;0;0;0;0;0;0;0;2
2020-05-14 07:15:00;124;147;5;30;68;63;18;38;25;28;29;14;12;140;102;0;0;0;0;0;0;0;0
2020-05-14 07:30:00;119;139;4;32;96;74;10;31;32;16;16;20;23;135;120;5;23;0;0;1;0;0;0
2020-05-14 07:45:00;112;127;8;33;89;74;13;48;36;16;27;12;12;131;108;0;0;0;0;0;0;0;0
2020-05-14 08:00:00;96;107;12;26;76;68;8;33;23;14;16;23;22;131;100;0;0;0;0;0;0;0;0
2020-05-14 08:15:00;112;92;6;30;58;56;7;31;17;8;11;11;13;137;88;0;0;0;0;0;0;0;0
2020-05-14 08:30:00;116;105;8;33;80;81;11;18;18;16;18;19;16;145;100;0;0;0;0;0;0;0;0
2020-05-14 08:45:00;93;118;14;28;76;71;11;30;22;16;16;12;14;134;105;0;0;0;0;0;0;6;0
2020-05-14 09:00:00;93;87;7;30;78;66;14;28;27;12;12;11;11;115;97;0;0;0;0;0;0;0;0
2020-05-14 09:15:00;109;101;13;17;73;63;6;25;15;8;8;9;10;128;101;0;0;0;0;0;0;0;0
2020-05-14 09:30:00;90;93;12;29;93;76;9;30;30;15;12;12;9;118;120;0;0;0;0;0;0;0;0
2020-05-14 09:45:00;112;100;5;33;94;88;10;28;35;18;15;11;12;129;120;0;0;0;0;0;0;0;0
2020-05-14 10:00:00;120;107;13;31;76;68;9;29;26;10;8;9;6;156;108;0;0;0;0;0;0;0;0
2020-05-14 10:15:00;113;85;10;29;89;87;9;19;24;10;13;14;13;136;117;0;0;0;0;0;0;0;0
2020-05-14 10:30:00;113;98;11;32;107;111;7;29;25;20;19;19;17;138;133;9;0;0;0;0;0;0;0
2020-05-14 10:45:00;111;100;8;29;87;101;14;22;23;12;20;9;6;137;116;0;0;0;0;0;0;0;0
2020-05-14 11:00:00;110;97;9;32;90;104;12;24;25;10;11;13;11;129;116;0;0;24;0;0;0;0;0
2020-05-14 11:15:00;109;94;11;48;104;100;13;25;29;10;38;16;10;142;129;0;0;0;0;0;0;0;0
2020-05-14 11:30:00;113;114;15;36;107;100;8;27;27;16;14;12;14;157;136;0;0;0;0;0;0;0;0
2020-05-14 11:45:00;110;91;16;43;109;101;15;25;21;12;10;13;11;135;135;0;0;0;0;0;0;0;0
2020-05-14 12:00:00;122;102;13;40;104;93;14;28;26;8;9;15;12;153;120;0;0;0;0;0;0;0;0
2020-05-14 12:15:00;113;88;15;30;107;119;18;22;30;8;7;6;8;138;134;0;0;0;0;8;0;0;0
2020-05-14 12:30:00;98;101;11;29;103;124;14;28;26;11;12;13;11;131;137;1;1;1;0;0;0;0;1
2020-05-14 12:45:00;97;114;15;35;102;98;14;33;27;12;10;16;13;126;122;0;0;0;0;0;4;0;0
2020-05-14 13:00:00;115;121;16;31;109;118;19;34;26;17;15;9;11;144;144;0;0;0;0;0;0;0;0
2020-05-14 13:15:00;104;115;14;39;101;103;14;35;22;7;10;16;19;121;112;0;0;0;0;0;0;0;0
2020-05-14 13:30:00;121;101;10;31;93;96;15;46;16;8;7;17;14;138;114;0;2;0;0;0;0;0;0
2020-05-14 13:45:00;121;137;9;35;117;119;13;44;33;12;13;9;10;141;157;0;0;0;0;0;0;0;0
2020-05-14 14:00:00;110;115;13;54;101;111;12;40;25;8;9;12;13;130;127;0;0;0;0;0;0;0;2
2020-05-14 14:15:00;136;117;14;47;108;123;14;27;36;13;11;12;7;159;136;0;1;0;0;0;0;0;0
2020-05-14 14:30:00;101;98;6;41;99;118;12;38;32;13;8;13;15;111;121;0;0;0;0;0;0;0;0
2020-05-14 14:45:00;112;117;12;25;96;116;11;40;22;16;30;9;6;142;152;0;1;0;0;0;0;0;0
2020-05-14 15:00:00;117;102;15;38;109;140;11;28;26;11;10;9;12;148;161;0;0;0;0;0;0;0;0
2020-05-14 15:15:00;112;114;17;36;113;143;13;31;41;10;11;9;10;135;147;0;0;0;0;0;0;0;0
2020-05-14 15:30:00;115;84;8;42;118;128;13;32;33;8;7;13;11;145;133;0;0;0;0;0;0;0;0
2020-05-14 15:45:00;139;124;14;40;131;151;20;32;27;10;9;8;7;167;154;0;0;0;0;0;2;0;5
2020-05-14 16:00:00;114;93;13;26;119;125;10;46;31;8;7;11;9;149;153;0;0;0;0;0;0;0;0
2020-05-14 16:15:00;136;101;10;43;123;142;13;35;35;12;12;7;8;170;157;0;0;0;0;0;0;0;0
2020-05-14 16:30:00;103;107;5;40;136;149;8;40;35;11;18;13;11;120;168;0;0;0;0;0;0;0;0
2020-05-14 16:45:00;130;113;14;30;133;153;20;38;31;13;11;8;9;149;169;0;0;0;1;0;0;0;0
2020-05-14 17:00:00;112;111;13;53;130;147;17;43;36;10;12;10;11;151;151;0;1;0;0;0;0;0;0
2020-05-14 17:15:00;123;117;12;36;113;125;22;50;38;6;9;7;8;140;136;0;0;0;0;0;0;0;0
2020-05-14 17:30:00;129;111;11;40;135;139;11;36;23;9;13;11;11;157;160;0;5;0;0;0;0;0;0
2020-05-14 17:45:00;121;90;15;38;110;126;23;35;39;12;13;6;8;148;150;4;0;0;0;0;0;0;0
2020-05-14 18:00:00;108;97;14;33;112;119;11;44;39;6;8;11;10;147;150;0;1;0;0;0;0;0;3
2020-05-14 18:15:00;99;80;11;33;126;137;12;27;25;6;5;9;6;119;147;0;1;0;0;0;0;0;0
2020-05-14 18:30:00;90;87;14;26;102;108;10;31;32;9;8;10;12;114;131;0;2;0;0;0;6;0;0
2020-05-14 18:45:00;88;83;8;31;87;97;8;20;17;5;5;8;5;123;119;0;0;0;0;0;0;0;0
2020-05-14 19:00:00;95;77;8;19;69;73;10;22;19;8;8;6;6;119;96;0;2;0;0;0;0;0;0
2020-05-14 19:15:00;78;55;9;25;72;69;10;18;22;5;5;4;5;101;106;0;0;0;0;0;0;0;0
2020-05-14 19:30:00;69;64;12;23;72;67;9;14;14;11;6;6;6;89;103;0;0;0;0;0;0;0;0
