DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-07-16 00:00:00;2;4;1;2;3;10;13;8;3;1;0;0
2020-07-16 00:15:00;6;10;2;3;4;6;8;5;7;7;0;0
2020-07-16 00:30:00;1;1;1;0;1;11;13;6;3;0;0;0
2020-07-16 00:45:00;3;2;1;2;1;4;8;3;3;2;0;0
2020-07-16 01:00:00;10;7;2;3;2;4;3;2;1;1;0;0
2020-07-16 01:15:00;4;3;0;1;1;2;3;2;5;2;0;0
2020-07-16 01:30:00;5;2;0;0;0;2;4;3;1;0;0;0
2020-07-16 01:45:00;3;3;0;1;2;3;2;2;2;1;0;0
2020-07-16 02:00:00;2;2;0;0;1;6;2;0;0;1;0;0
2020-07-16 02:15:00;4;3;0;0;1;2;2;1;2;0;0;0
2020-07-16 02:30:00;3;3;1;2;3;1;1;2;0;5;0;0
2020-07-16 02:45:00;5;1;1;2;3;0;0;0;3;1;0;0
2020-07-16 03:00:00;2;1;0;0;0;1;0;0;2;0;0;0
2020-07-16 03:15:00;1;1;0;1;1;4;2;2;0;0;0;0
2020-07-16 03:30:00;5;0;1;0;1;4;4;2;0;0;0;0
2020-07-16 03:45:00;6;1;0;1;0;4;3;1;0;1;0;0
2020-07-16 04:00:00;5;2;2;3;2;2;7;3;2;3;0;0
2020-07-16 04:15:00;8;1;0;3;2;3;5;5;2;5;0;0
2020-07-16 04:30:00;8;4;0;2;2;4;2;0;7;3;0;0
2020-07-16 04:45:00;13;5;0;1;3;14;14;7;8;4;0;0
2020-07-16 05:00:00;29;13;0;7;6;19;18;6;8;4;0;0
2020-07-16 05:15:00;38;21;1;5;6;45;32;5;22;11;0;0
2020-07-16 05:30:00;53;19;4;9;7;42;38;18;43;11;1;0
2020-07-16 05:45:00;49;36;1;5;9;55;51;29;35;24;2;0
2020-07-16 06:00:00;50;36;3;8;12;56;60;35;37;22;2;6
2020-07-16 06:15:00;54;32;4;8;13;74;79;52;45;21;1;5
2020-07-16 06:30:00;65;35;1;15;18;105;116;44;63;25;5;0
2020-07-16 06:45:00;70;33;6;7;18;125;134;66;73;23;1;0
2020-07-16 07:00:00;67;42;3;11;13;142;123;86;59;40;4;7
2020-07-16 07:15:00;62;32;2;12;21;149;148;89;74;48;4;5
2020-07-16 07:30:00;66;41;1;18;21;140;114;100;81;17;5;28
2020-07-16 07:45:00;82;51;6;20;26;145;118;88;73;20;4;2
2020-07-16 08:00:00;45;25;7;13;22;90;87;75;71;16;2;0
2020-07-16 08:15:00;78;44;6;12;20;104;94;64;62;26;4;28
2020-07-16 08:30:00;65;40;5;15;20;102;72;76;55;36;4;2
2020-07-16 08:45:00;62;40;5;11;15;83;93;78;75;15;6;10
2020-07-16 09:00:00;56;32;0;11;18;71;71;54;70;21;1;7
2020-07-16 09:15:00;74;31;3;12;10;74;112;63;72;8;3;7
2020-07-16 09:30:00;71;37;3;7;11;83;92;65;69;10;2;2
2020-07-16 09:45:00;64;33;3;9;16;67;79;59;76;8;3;4
2020-07-16 10:00:00;72;41;4;10;12;65;63;51;56;14;3;14
2020-07-16 10:15:00;67;35;7;18;21;70;81;49;69;23;1;1
2020-07-16 10:30:00;75;51;6;15;23;85;77;63;76;23;4;0
2020-07-16 10:45:00;71;46;3;15;15;78;75;55;77;19;3;7
2020-07-16 11:00:00;73;36;13;12;16;53;62;45;71;15;1;7
2020-07-16 11:15:00;76;50;5;8;10;60;79;56;72;21;1;0
2020-07-16 11:30:00;70;44;8;14;20;52;75;55;65;16;0;0
2020-07-16 11:45:00;83;49;7;4;9;68;65;53;61;13;1;14
2020-07-16 12:00:00;92;47;5;15;21;66;64;61;80;18;6;3
