DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-07-03 00:00:00;3;6;2;3;0;0;0;1;6;0;0;0;0;0
2020-07-03 00:15:00;263;10;0;2;0;1;0;0;5;0;0;0;0;0
2020-07-03 00:30:00;14;5;3;2;0;0;0;1;5;0;0;0;0;0
2020-07-03 00:45:00;260;4;0;0;1;3;0;3;5;0;0;0;0;0
2020-07-03 01:00:00;278;4;1;2;0;1;0;2;8;0;0;0;0;0
2020-07-03 01:15:00;261;2;0;0;0;0;0;2;9;0;0;0;0;0
2020-07-03 01:30:00;3;3;0;2;1;0;0;1;7;0;0;0;0;0
2020-07-03 01:45:00;1;2;0;2;1;0;0;3;4;0;0;0;0;0
2020-07-03 02:00:00;2;4;2;2;0;0;0;2;6;0;0;0;0;0
2020-07-03 02:15:00;3;4;0;0;1;1;0;2;6;0;0;0;0;0
2020-07-03 02:30:00;1;2;1;2;0;0;0;1;1;0;0;0;0;0
2020-07-03 02:45:00;0;0;0;0;0;0;0;1;5;0;0;0;0;0
2020-07-03 03:00:00;4;8;1;1;0;0;0;0;2;0;0;0;0;0
2020-07-03 03:15:00;1;5;0;4;0;1;0;0;4;0;0;0;0;0
2020-07-03 03:30:00;5;5;0;0;0;0;0;2;4;0;0;0;0;0
2020-07-03 03:45:00;4;4;0;0;0;0;0;5;6;0;0;0;0;0
2020-07-03 04:00:00;2;7;1;1;0;0;0;1;5;0;0;0;0;0
2020-07-03 04:15:00;4;3;0;3;2;0;0;2;5;0;0;0;0;0
2020-07-03 04:30:00;0;5;2;2;0;0;0;5;16;0;0;0;0;0
2020-07-03 04:45:00;4;5;0;0;2;0;0;5;31;0;0;0;0;0
2020-07-03 05:00:00;6;4;10;10;3;0;0;22;73;0;0;0;11;12
2020-07-03 05:15:00;8;19;15;18;20;1;0;55;175;1;0;0;7;0
2020-07-03 05:30:00;14;24;19;21;10;0;1;49;103;0;0;1;2;4
2020-07-03 05:45:00;41;108;23;29;15;6;9;52;81;0;0;0;8;0
2020-07-03 06:00:00;62;147;16;21;8;2;4;30;55;0;0;0;2;15
2020-07-03 06:15:00;24;41;32;27;5;1;0;31;56;0;0;0;0;0
2020-07-03 06:30:00;13;22;78;39;8;4;2;70;97;0;0;0;2;0
2020-07-03 06:45:00;30;31;47;57;13;5;0;55;78;3;0;0;2;2
2020-07-03 07:00:00;19;28;30;26;11;4;1;46;62;1;0;0;1;0
2020-07-03 07:15:00;42;42;30;35;10;1;0;55;68;0;0;0;0;0
2020-07-03 07:30:00;43;41;31;33;11;0;1;50;86;0;0;0;4;0
2020-07-03 07:45:00;33;38;25;31;10;3;2;81;104;2;0;0;2;0
2020-07-03 08:00:00;24;29;24;31;7;8;1;64;66;4;0;1;3;0
2020-07-03 08:15:00;302;32;20;26;8;2;2;54;64;0;0;0;0;0
2020-07-03 08:30:00;528;27;14;22;8;3;1;49;54;0;0;0;5;0
2020-07-03 08:45:00;260;31;9;12;7;3;0;37;48;0;0;0;4;2
2020-07-03 09:00:00;15;26;7;9;5;4;2;17;24;4;0;0;0;0
2020-07-03 09:15:00;39;34;13;17;4;7;1;30;38;0;0;0;1;0
2020-07-03 09:30:00;254;31;13;27;9;2;1;35;31;0;2;0;3;3
2020-07-03 09:45:00;29;32;8;12;8;2;0;36;29;0;0;0;6;7
2020-07-03 10:00:00;31;26;8;12;16;4;0;33;30;0;0;0;4;0
2020-07-03 10:15:00;27;25;8;11;3;8;0;30;30;0;0;0;3;0
2020-07-03 10:30:00;269;32;10;11;8;6;0;36;39;0;0;0;7;0
2020-07-03 10:45:00;33;40;4;9;12;3;1;35;35;0;0;0;2;0
2020-07-03 11:00:00;37;35;14;16;8;5;2;62;31;0;0;0;2;3
2020-07-03 11:15:00;33;35;12;17;15;4;0;41;29;0;0;0;1;0
2020-07-03 11:30:00;39;27;14;21;19;6;2;28;44;0;0;0;7;1
2020-07-03 11:45:00;271;44;15;17;22;7;4;37;38;0;0;0;7;5
2020-07-03 12:00:00;22;62;12;18;10;13;4;30;31;0;0;0;8;6
2020-07-03 12:15:00;37;37;15;16;15;11;2;35;35;2;0;1;8;1
2020-07-03 12:30:00;38;45;11;16;28;12;3;34;45;2;0;0;6;12
2020-07-03 12:45:00;42;46;15;18;14;10;4;37;41;0;0;0;9;4
2020-07-03 13:00:00;44;45;24;26;19;4;7;44;55;0;0;0;5;10
2020-07-03 13:15:00;37;49;18;18;27;11;5;42;89;0;0;0;6;0
