DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-04-03 00:00:00;5;0;0;0;2;0;0;0;0;0;5;0;0;2;0;0;0
2020-04-03 00:15:00;3;2;0;0;6;2;1;1;1;0;3;3;2;8;2;0;0
2020-04-03 00:30:00;2;0;0;0;8;3;0;0;0;0;2;0;3;11;3;0;0
2020-04-03 00:45:00;5;1;0;0;8;3;0;0;0;0;5;1;3;10;3;0;0
2020-04-03 01:00:00;2;1;0;0;3;1;0;0;0;0;2;2;1;4;1;0;0
2020-04-03 01:15:00;1;1;0;0;3;4;0;0;0;0;1;1;4;7;4;0;0
2020-04-03 01:30:00;7;0;0;0;1;1;0;0;0;0;7;0;1;2;1;0;0
2020-04-03 01:45:00;6;1;0;0;2;0;1;1;0;0;5;1;0;2;0;0;0
2020-04-03 02:00:00;6;0;0;0;3;2;0;0;0;0;6;0;2;5;2;0;0
2020-04-03 02:15:00;9;3;0;0;2;2;0;0;0;0;8;3;2;4;2;0;0
2020-04-03 02:30:00;11;1;0;0;1;2;0;0;0;0;11;1;2;3;2;0;0
2020-04-03 02:45:00;8;2;0;0;7;0;0;0;0;0;7;1;0;8;0;0;0
2020-04-03 03:00:00;5;0;0;0;8;1;4;4;1;0;5;0;1;7;1;0;0
2020-04-03 03:15:00;5;4;0;0;5;1;1;1;1;1;5;4;1;7;1;0;0
2020-04-03 03:30:00;8;0;0;0;5;2;0;0;0;0;8;0;2;8;2;0;0
2020-04-03 03:45:00;7;1;0;0;8;1;1;1;1;0;6;1;1;9;1;0;0
2020-04-03 04:00:00;8;2;0;0;3;3;0;0;0;0;8;3;3;6;3;0;0
2020-04-03 04:15:00;15;1;0;0;5;3;0;0;0;0;15;1;4;7;4;0;0
2020-04-03 04:30:00;18;7;1;2;12;1;0;0;0;0;14;9;1;11;1;0;0
2020-04-03 04:45:00;17;6;1;0;10;3;2;2;1;1;15;6;2;12;2;0;0
2020-04-03 05:00:00;18;3;0;0;21;3;0;0;0;0;18;3;3;24;3;0;0
2020-04-03 05:15:00;21;11;0;0;30;5;0;0;0;1;20;11;5;35;6;0;0
2020-04-03 05:30:00;45;16;1;0;33;13;2;2;2;0;44;14;12;42;13;0;0
2020-04-03 05:45:00;69;42;0;0;37;12;1;1;1;2;66;41;8;45;8;0;0
2020-04-03 06:00:00;44;32;3;0;34;7;1;2;1;1;40;32;7;43;7;0;0
2020-04-03 06:15:00;43;33;1;0;54;25;5;6;3;1;42;33;27;77;26;0;0
2020-04-03 06:30:00;95;80;0;0;72;25;6;7;4;1;86;79;30;91;28;0;0
2020-04-03 06:45:00;99;115;1;1;59;32;5;5;3;1;83;113;35;83;33;0;0
2020-04-03 07:00:00;88;76;2;0;71;52;9;10;2;1;82;78;47;111;47;0;0
2020-04-03 07:15:00;99;85;0;0;79;47;4;4;4;1;94;86;47;111;46;0;0
2020-04-03 07:30:00;91;72;2;0;70;51;3;3;0;0;76;81;58;116;53;0;0
2020-04-03 07:45:00;96;89;0;0;71;60;4;5;4;4;79;86;56;115;53;0;2
2020-04-03 08:00:00;67;43;2;1;65;27;5;7;4;3;57;49;26;83;26;0;0
2020-04-03 08:15:00;73;63;1;0;59;38;4;5;3;0;72;62;45;94;41;0;0
2020-04-03 08:30:00;66;60;1;0;61;26;10;10;7;0;60;63;24;82;25;0;0
2020-04-03 08:45:00;72;70;2;3;69;36;11;11;1;3;62;69;38;97;34;2;1
2020-04-03 09:00:00;78;49;1;0;75;29;10;11;5;0;72;53;31;99;29;0;0
2020-04-03 09:15:00;74;62;1;0;83;48;11;13;7;3;75;60;48;117;46;0;0
2020-04-03 09:30:00;74;51;2;3;85;56;9;10;3;2;63;52;60;127;57;0;3
2020-04-03 09:45:00;92;60;1;2;80;54;14;14;7;3;84;58;57;126;56;0;0
2020-04-03 10:00:00;69;59;1;1;74;41;7;7;4;3;63;59;44;108;43;2;5
2020-04-03 10:15:00;71;54;1;0;89;61;9;10;3;1;69;54;55;140;59;0;0
2020-04-03 10:30:00;91;72;2;2;78;39;11;13;7;1;81;79;42;114;42;0;0
2020-04-03 10:45:00;86;64;3;1;84;63;11;11;6;3;78;62;63;127;64;0;0
2020-04-03 11:00:00;89;63;3;0;101;48;14;14;7;0;77;66;50;139;49;0;0
2020-04-03 11:15:00;97;61;0;1;104;53;10;8;3;0;87;59;59;148;57;0;0
2020-04-03 11:30:00;76;49;0;1;89;65;14;14;5;1;75;50;64;137;65;0;0
2020-04-03 11:45:00;82;72;2;0;72;48;9;10;7;4;80;71;45;110;44;0;0
2020-04-03 12:00:00;71;80;1;1;114;64;20;20;9;1;65;86;71;164;70;0;4
2020-04-03 12:15:00;80;85;1;0;105;63;15;16;8;3;75;83;70;153;68;5;4
2020-04-03 12:30:00;95;84;3;0;115;66;11;12;4;1;80;91;69;169;70;0;2
2020-04-03 12:45:00;86;89;1;0;109;65;9;9;7;1;83;94;70;159;68;0;0
2020-04-03 13:00:00;77;70;2;0;109;69;12;11;8;1;73;71;76;162;75;0;1
2020-04-03 13:15:00;94;78;0;0;98;49;13;14;6;1;93;76;55;133;55;0;0
2020-04-03 13:30:00;84;73;0;0;102;57;14;14;6;0;80;73;64;153;62;1;4
2020-04-03 13:45:00;83;84;1;2;103;57;7;8;2;3;75;87;60;148;57;3;0
2020-04-03 14:00:00;73;49;0;0;120;63;7;7;8;1;72;59;67;166;66;0;0
2020-04-03 14:15:00;108;81;3;0;98;63;8;8;0;1;102;82;64;141;65;0;0
2020-04-03 14:30:00;86;75;0;0;98;57;16;16;8;1;78;77;55;144;56;0;4
