DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-12-24 00:00:00;0;0;0;0;0;0;1;1;0;1;0
2020-12-24 00:15:00;0;0;0;0;0;1;4;0;0;1;0
2020-12-24 00:30:00;0;1;1;0;0;2;2;0;0;2;0
2020-12-24 00:45:00;0;0;0;0;0;1;0;0;0;0;0
2020-12-24 01:00:00;0;1;1;0;0;0;0;0;0;0;1
2020-12-24 01:15:00;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;0;0;1;0;0;0;0;0;0;0;2
2020-12-24 01:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;0;1;0;0;0;0;1;0;1;0
2020-12-24 02:15:00;0;1;0;0;0;0;2;1;0;1;0
2020-12-24 02:30:00;1;0;0;0;0;1;0;0;0;0;0
2020-12-24 02:45:00;0;1;0;0;0;0;0;0;0;0;1
2020-12-24 03:00:00;0;1;0;0;0;0;1;0;0;0;0
2020-12-24 03:15:00;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;1;0;0;0;1;0;1;2;1
2020-12-24 03:45:00;0;0;1;0;0;1;0;0;0;0;0
2020-12-24 04:00:00;0;2;0;0;0;0;1;0;0;1;0
2020-12-24 04:15:00;0;1;2;0;0;1;2;0;1;0;0
2020-12-24 04:30:00;0;0;2;0;0;0;0;1;1;1;1
2020-12-24 04:45:00;0;1;2;0;0;0;0;0;0;1;3
2020-12-24 05:00:00;1;0;0;2;3;0;1;1;0;3;1
2020-12-24 05:15:00;0;5;3;1;1;1;1;1;0;4;2
2020-12-24 05:30:00;1;15;3;0;1;2;6;1;1;7;2
2020-12-24 05:45:00;1;10;2;0;0;2;8;0;3;5;3
2020-12-24 06:00:00;0;4;2;1;1;0;5;1;3;2;3
2020-12-24 06:15:00;0;7;2;2;2;1;3;1;4;5;1
2020-12-24 06:30:00;1;7;4;0;1;1;4;2;5;6;3
2020-12-24 06:45:00;1;6;5;2;2;3;3;1;2;3;6
2020-12-24 07:00:00;1;3;3;0;1;3;10;1;4;4;5
2020-12-24 07:15:00;1;4;1;0;0;1;4;1;2;6;5
2020-12-24 07:30:00;0;13;12;1;1;1;4;4;2;7;2
2020-12-24 07:45:00;1;9;7;3;3;2;6;3;4;6;2
2020-12-24 08:00:00;0;12;5;0;0;4;5;2;4;1;2
2020-12-24 08:15:00;1;7;7;2;3;2;6;2;6;6;8
2020-12-24 08:30:00;2;17;12;1;2;9;9;6;14;10;8
2020-12-24 08:45:00;0;15;8;1;1;5;9;6;6;10;7
2020-12-24 09:00:00;3;9;13;6;5;2;12;6;6;8;8
2020-12-24 09:15:00;0;18;13;2;4;2;13;3;12;8;15
2020-12-24 09:30:00;3;28;16;3;5;3;13;3;10;11;19
2020-12-24 09:45:00;5;21;13;3;3;7;18;4;11;16;9
2020-12-24 10:00:00;4;21;17;1;5;7;16;4;14;12;21
2020-12-24 10:15:00;3;28;21;1;4;7;16;8;11;11;11
2020-12-24 10:30:00;4;35;26;6;8;11;16;12;7;10;17
2020-12-24 10:45:00;5;29;32;7;7;6;12;7;6;8;24
2020-12-24 11:00:00;5;32;24;7;6;10;12;6;7;10;21
2020-12-24 11:15:00;5;22;30;2;4;15;14;8;12;12;15
2020-12-24 11:30:00;3;18;21;4;7;8;18;8;14;14;27
2020-12-24 11:45:00;1;28;27;1;1;10;15;9;12;15;22
2020-12-24 12:00:00;1;34;18;1;2;8;20;5;17;12;18
2020-12-24 12:15:00;4;30;26;1;2;1;16;5;15;9;26
2020-12-24 12:30:00;4;17;20;3;4;6;14;4;10;9;14
2020-12-24 12:45:00;2;33;21;2;3;9;15;1;12;16;19
2020-12-24 13:00:00;3;28;30;3;4;7;20;7;9;17;18
2020-12-24 13:15:00;5;26;24;6;7;5;18;4;11;16;15
2020-12-24 13:30:00;3;36;21;2;4;4;18;2;12;9;19
2020-12-24 13:45:00;3;25;28;3;6;7;17;2;6;9;17
2020-12-24 14:00:00;0;24;28;4;4;4;21;5;10;15;25
2020-12-24 14:15:00;4;28;29;2;2;4;13;10;9;9;21
2020-12-24 14:30:00;4;32;33;3;7;6;17;10;7;7;21
2020-12-24 14:45:00;6;37;21;6;7;7;13;5;10;16;23
2020-12-24 15:00:00;2;37;30;1;2;8;17;6;13;16;16
2020-12-24 15:15:00;3;25;21;2;5;6;17;11;3;10;20
