DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-08-22 00:00:00;0;7;2;1;0;2;0;3;0;0;0;0;0
2019-08-22 00:15:00;0;6;1;1;0;1;0;3;0;0;0;0;0
2019-08-22 00:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-22 00:45:00;1;1;0;0;1;2;1;1;0;0;0;0;0
2019-08-22 01:00:00;0;4;0;0;1;1;1;0;0;0;0;0;0
2019-08-22 01:15:00;0;1;0;0;0;2;0;1;0;0;0;0;0
2019-08-22 01:30:00;0;2;0;0;0;1;0;2;0;0;0;0;0
2019-08-22 01:45:00;1;3;0;0;0;0;0;1;0;0;0;0;0
2019-08-22 02:00:00;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-22 02:15:00;0;2;3;2;0;1;0;1;0;0;0;0;0
2019-08-22 02:30:00;1;1;1;1;1;0;1;0;0;0;0;0;0
2019-08-22 02:45:00;0;4;0;1;0;1;0;1;0;0;0;0;0
2019-08-22 03:00:00;1;2;1;1;0;0;0;3;0;0;0;0;0
2019-08-22 03:15:00;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-08-22 03:30:00;1;1;0;0;0;1;0;0;0;0;0;0;0
2019-08-22 03:45:00;0;1;2;1;0;1;0;2;0;0;0;0;0
2019-08-22 04:00:00;1;1;0;0;0;0;0;1;0;0;0;0;0
2019-08-22 04:15:00;0;1;2;2;0;0;0;1;0;0;0;0;0
2019-08-22 04:30:00;0;5;1;1;2;2;2;6;0;0;0;0;0
2019-08-22 04:45:00;0;5;3;3;1;3;1;4;0;0;0;0;0
2019-08-22 05:00:00;0;6;6;6;2;0;2;11;0;0;0;0;0
2019-08-22 05:15:00;1;17;12;12;2;3;2;30;0;0;0;0;0
2019-08-22 05:30:00;5;35;27;27;4;7;4;35;0;0;0;0;0
2019-08-22 05:45:00;3;48;27;29;9;7;9;43;0;0;0;0;0
2019-08-22 06:00:00;4;28;21;21;8;8;9;28;0;0;0;0;0
2019-08-22 06:15:00;10;40;23;27;10;9;10;38;0;0;0;0;0
2019-08-22 06:30:00;9;65;37;38;12;9;10;78;0;0;0;0;0
2019-08-22 06:45:00;7;52;36;37;22;8;21;73;0;0;0;0;0
2019-08-22 07:00:00;10;62;34;35;21;13;20;57;0;0;0;0;0
2019-08-22 07:15:00;9;82;26;28;20;11;23;56;0;0;0;0;0
2019-08-22 07:30:00;11;68;29;30;17;26;15;67;0;0;0;0;0
2019-08-22 07:45:00;9;59;43;46;19;22;20;64;0;0;0;0;0
2019-08-22 08:00:00;10;44;27;27;12;21;12;66;0;0;0;0;0
2019-08-22 08:15:00;6;53;33;32;9;15;8;54;0;0;0;0;0
2019-08-22 08:30:00;8;48;27;27;8;21;10;47;0;0;0;0;0
2019-08-22 08:45:00;3;41;28;28;12;17;11;50;0;0;0;0;0
2019-08-22 09:00:00;3;29;18;18;8;19;8;42;0;0;0;0;0
2019-08-22 09:15:00;3;28;14;15;3;16;3;49;0;0;0;0;0
2019-08-22 09:30:00;9;33;18;17;5;8;5;26;0;0;0;0;0
2019-08-22 09:45:00;3;25;15;15;5;13;7;39;0;0;0;0;0
2019-08-22 10:00:00;8;25;10;12;7;19;7;46;0;0;0;0;0
2019-08-22 10:15:00;1;38;21;21;5;24;7;21;0;0;0;0;0
2019-08-22 10:30:00;5;31;15;15;6;20;13;37;0;0;0;0;0
2019-08-22 10:45:00;2;40;13;13;8;17;8;41;0;0;0;0;0
2019-08-22 11:00:00;3;29;14;14;6;21;7;34;0;0;0;0;0
2019-08-22 11:15:00;2;30;18;18;8;19;9;47;0;0;0;0;0
2019-08-22 11:30:00;6;37;21;21;6;21;7;30;0;0;0;0;0
2019-08-22 11:45:00;5;31;20;22;10;20;10;34;0;0;0;0;0
2019-08-22 12:00:00;5;35;19;18;8;26;9;32;0;0;0;0;0
2019-08-22 12:15:00;1;48;10;10;5;31;6;31;0;0;0;0;0
2019-08-22 12:30:00;0;27;21;23;5;18;6;40;0;0;0;0;0
2019-08-22 12:45:00;5;40;23;24;11;16;11;29;0;0;0;0;0
2019-08-22 13:00:00;2;24;20;20;16;24;17;51;0;0;0;0;0
2019-08-22 13:15:00;3;36;25;26;9;18;12;40;0;0;0;0;0
2019-08-22 13:30:00;5;38;14;14;21;23;22;44;0;0;0;0;0
2019-08-22 13:45:00;5;42;22;20;7;23;8;40;0;0;0;0;0
2019-08-22 14:00:00;3;63;31;31;15;28;17;41;0;0;0;0;0
2019-08-22 14:15:00;0;36;14;14;26;35;27;43;0;0;0;0;0
2019-08-22 14:30:00;3;50;18;17;11;51;13;44;0;0;0;0;0
2019-08-22 14:45:00;2;42;11;11;14;25;13;38;0;0;0;0;0
2019-08-22 15:00:00;0;50;17;19;20;31;21;73;0;0;0;0;0
2019-08-22 15:15:00;1;80;29;31;11;41;12;75;0;0;0;0;0
2019-08-22 15:30:00;1;51;15;15;15;27;15;46;0;0;0;0;0
2019-08-22 15:45:00;4;65;19;23;13;34;13;44;0;0;0;0;0
2019-08-22 16:00:00;3;72;21;20;16;42;18;47;0;0;0;0;0
2019-08-22 16:15:00;2;75;18;17;14;37;12;63;0;0;0;0;0
2019-08-22 16:30:00;2;66;18;18;12;24;11;64;0;0;0;0;0
2019-08-22 16:45:00;0;52;17;18;9;33;12;42;0;0;0;0;0
2019-08-22 17:00:00;2;48;20;20;10;27;6;63;0;0;0;0;0
2019-08-22 17:15:00;0;71;18;19;12;28;13;57;0;0;0;0;0
2019-08-22 17:30:00;2;53;9;8;9;27;8;65;0;0;0;0;0
2019-08-22 17:45:00;1;38;11;11;5;15;5;53;0;0;0;0;0
2019-08-22 18:00:00;0;42;12;11;12;19;12;38;0;0;0;0;0
2019-08-22 18:15:00;1;33;9;10;2;9;1;38;0;0;0;0;0
2019-08-22 18:30:00;0;24;7;8;2;10;2;47;0;0;0;0;0
2019-08-22 18:45:00;1;33;11;12;3;10;4;32;0;0;0;0;0
2019-08-22 19:00:00;0;29;5;6;7;9;10;31;0;0;0;0;0
2019-08-22 19:15:00;0;23;10;10;1;7;1;26;0;0;0;0;0
2019-08-22 19:30:00;0;23;8;8;0;9;2;27;0;0;0;0;0
2019-08-22 19:45:00;0;27;3;2;8;7;9;21;0;0;0;0;0
2019-08-22 20:00:00;0;23;3;3;7;12;6;21;0;0;0;0;0
2019-08-22 20:15:00;0;25;5;5;4;5;5;23;0;0;0;0;0
2019-08-22 20:30:00;0;18;0;0;3;6;5;14;0;0;0;0;0
2019-08-22 20:45:00;0;18;4;4;1;1;1;23;0;0;0;0;0
2019-08-22 21:00:00;0;19;3;3;2;2;2;22;0;0;0;0;0
2019-08-22 21:15:00;0;25;10;11;6;4;7;10;0;0;0;0;0
2019-08-22 21:30:00;2;20;5;5;1;7;1;9;0;0;0;0;0
2019-08-22 21:45:00;2;23;4;4;8;15;8;19;0;0;0;0;0
2019-08-22 22:00:00;0;20;4;5;4;12;4;10;0;0;0;0;0
2019-08-22 22:15:00;0;11;2;2;1;3;1;4;0;0;0;0;0
2019-08-22 22:30:00;0;14;2;2;2;4;2;5;0;0;0;0;0
2019-08-22 22:45:00;0;9;1;2;1;3;1;3;0;0;0;0;0
2019-08-22 23:00:00;1;12;3;3;1;2;1;4;0;0;0;0;0
2019-08-22 23:15:00;0;11;1;1;0;1;0;3;0;0;0;0;0
2019-08-22 23:30:00;0;10;0;1;0;2;1;8;0;0;0;0;0
2019-08-22 23:45:00;0;9;2;2;1;0;0;1;0;0;0;0;0
