DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-08-15 00:00:00;34;21;28;18;4;1;0
2020-08-15 00:15:00;40;15;48;10;3;5;3
2020-08-15 00:30:00;30;15;26;12;6;11;4
2020-08-15 00:45:00;21;10;29;2;1;2;2
2020-08-15 01:00:00;23;16;19;7;3;1;1
2020-08-15 01:15:00;16;7;17;2;2;0;4
2020-08-15 01:30:00;24;5;27;9;3;1;4
2020-08-15 01:45:00;12;9;21;3;6;2;4
2020-08-15 02:00:00;14;11;11;7;5;6;2
2020-08-15 02:15:00;13;7;14;8;4;5;2
2020-08-15 02:30:00;14;4;8;3;1;1;3
2020-08-15 02:45:00;15;5;15;1;4;5;5
2020-08-15 03:00:00;11;5;10;6;2;2;4
2020-08-15 03:15:00;10;1;9;7;5;10;6
2020-08-15 03:30:00;7;3;9;1;1;4;0
2020-08-15 03:45:00;8;5;9;1;4;7;3
2020-08-15 04:00:00;4;1;5;3;2;4;3
2020-08-15 04:15:00;7;2;11;5;1;2;2
2020-08-15 04:30:00;5;0;10;2;0;1;1
2020-08-15 04:45:00;8;8;13;3;2;2;0
2020-08-15 05:00:00;12;8;18;2;0;0;0
2020-08-15 05:15:00;10;10;13;3;3;0;1
2020-08-15 05:30:00;14;9;19;3;1;1;1
2020-08-15 05:45:00;13;13;20;4;1;1;0
2020-08-15 06:00:00;15;10;23;0;1;0;0
2020-08-15 06:15:00;9;9;26;11;2;0;1
2020-08-15 06:30:00;15;11;20;3;2;0;0
2020-08-15 06:45:00;14;13;19;5;0;1;0
2020-08-15 07:00:00;17;12;25;12;3;0;0
2020-08-15 07:15:00;24;17;31;9;2;0;1
2020-08-15 07:30:00;20;16;34;11;2;0;0
2020-08-15 07:45:00;25;13;29;9;2;0;1
2020-08-15 08:00:00;26;16;42;8;1;1;0
2020-08-15 08:15:00;29;15;41;17;0;1;1
2020-08-15 08:30:00;35;24;48;15;3;3;0
2020-08-15 08:45:00;49;27;61;26;2;1;0
2020-08-15 09:00:00;49;29;56;31;1;1;0
2020-08-15 09:15:00;44;35;79;37;3;0;1
2020-08-15 09:30:00;55;31;72;24;1;1;0
2020-08-15 09:45:00;66;51;90;34;7;1;1
2020-08-15 10:00:00;56;53;82;30;1;2;1
2020-08-15 10:15:00;70;51;89;47;2;2;1
2020-08-15 10:30:00;59;45;85;25;4;0;1
2020-08-15 10:45:00;74;55;98;30;6;0;2
2020-08-15 11:00:00;55;45;93;35;2;0;1
2020-08-15 11:15:00;72;76;109;36;8;0;0
2020-08-15 11:30:00;75;65;84;33;2;0;2
2020-08-15 11:45:00;88;74;124;54;4;1;0
2020-08-15 12:00:00;99;66;110;47;3;2;2
2020-08-15 12:15:00;89;65;108;42;8;2;2
2020-08-15 12:30:00;78;73;92;35;7;1;0
2020-08-15 12:45:00;85;79;92;29;6;0;0
2020-08-15 13:00:00;79;64;90;32;8;0;1
2020-08-15 13:15:00;86;68;96;48;9;0;2
2020-08-15 13:30:00;80;66;97;39;3;0;1
2020-08-15 13:45:00;84;64;99;45;3;0;0
2020-08-15 14:00:00;94;65;101;39;8;0;0
2020-08-15 14:15:00;102;51;104;55;7;1;0
2020-08-15 14:30:00;100;50;93;47;8;0;0
2020-08-15 14:45:00;121;85;114;49;5;0;1
2020-08-15 15:00:00;79;49;113;39;2;1;0
2020-08-15 15:15:00;83;68;103;39;5;0;1
2020-08-15 15:30:00;78;70;88;32;7;2;0
2020-08-15 15:45:00;73;63;93;41;8;0;0
2020-08-15 16:00:00;78;63;104;46;4;0;1
2020-08-15 16:15:00;75;63;118;46;6;2;0
2020-08-15 16:30:00;83;76;85;33;3;1;0
2020-08-15 16:45:00;96;76;117;56;6;0;0
2020-08-15 17:00:00;89;60;105;46;3;1;0
2020-08-15 17:15:00;84;65;104;52;9;2;0
2020-08-15 17:30:00;82;61;90;48;3;1;0
2020-08-15 17:45:00;97;80;127;54;12;2;0
2020-08-15 18:00:00;98;70;89;38;3;2;0
2020-08-15 18:15:00;82;67;107;41;2;2;2
2020-08-15 18:30:00;93;53;87;32;1;0;0
2020-08-15 18:45:00;95;73;111;38;7;0;0
2020-08-15 19:00:00;70;56;77;26;3;3;2
2020-08-15 19:15:00;85;50;93;30;4;4;1
2020-08-15 19:30:00;71;45;67;30;3;0;0
2020-08-15 19:45:00;78;55;85;45;6;0;1
2020-08-15 20:00:00;64;61;82;31;5;0;1
2020-08-15 20:15:00;64;44;78;39;4;0;0
2020-08-15 20:30:00;57;38;70;32;3;1;0
2020-08-15 20:45:00;71;50;86;40;3;0;0
2020-08-15 21:00:00;52;47;75;18;3;0;0
2020-08-15 21:15:00;66;33;81;38;1;0;0
2020-08-15 21:30:00;48;32;56;27;3;0;0
2020-08-15 21:45:00;54;43;72;26;3;0;0
2020-08-15 22:00:00;36;28;68;20;3;0;0
2020-08-15 22:15:00;31;27;63;21;2;0;0
2020-08-15 22:30:00;42;25;52;18;1;1;0
2020-08-15 22:45:00;43;22;53;22;1;0;0
2020-08-15 23:00:00;38;33;37;19;3;1;0
2020-08-15 23:15:00;49;27;39;28;0;1;0
2020-08-15 23:30:00;30;23;42;11;0;1;0
2020-08-15 23:45:00;34;25;46;20;3;2;0
