DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-09-15 00:00:00;5;8;4;1;7;9;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 00:15:00;9;13;4;0;7;8;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 00:30:00;6;9;3;0;7;9;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 00:45:00;4;7;2;0;9;10;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 01:00:00;1;3;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 01:15:00;6;6;3;0;3;6;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 01:30:00;4;7;4;0;4;6;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 01:45:00;7;10;4;0;12;10;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 02:00:00;1;2;3;0;3;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 02:15:00;4;4;1;0;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 02:30:00;4;6;2;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 02:45:00;6;5;2;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 03:00:00;3;3;1;1;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 03:15:00;3;4;1;0;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 03:30:00;7;7;4;0;11;11;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 03:45:00;2;1;2;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 04:00:00;9;10;2;0;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 04:15:00;18;15;5;0;13;14;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 04:30:00;16;15;5;1;22;20;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 04:45:00;25;21;10;1;14;16;7;11;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 05:00:00;44;58;28;4;25;34;8;27;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 05:15:00;73;88;45;6;40;44;16;42;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 05:30:00;44;59;35;6;54;53;20;39;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 05:45:00;57;56;40;4;53;47;14;36;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 06:00:00;56;58;44;10;74;58;18;47;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 06:15:00;65;83;54;16;91;71;17;59;0;0;0;0;0;0;4;1;0;0;0
2020-09-15 06:30:00;81;109;70;16;76;68;24;76;0;0;0;0;0;0;0;0;0;0;0
2020-09-15 06:45:00;83;109;71;14;78;77;34;77;0;0;0;0;0;0;0;2;0;0;0
2020-09-15 07:00:00;91;141;93;28;71;64;46;106;0;0;0;0;0;0;0;4;2;0;0
2020-09-15 07:15:00;99;161;84;29;86;98;50;114;0;0;0;0;0;0;0;8;1;0;0
2020-09-15 07:30:00;113;154;109;24;87;88;60;139;0;0;0;0;0;0;1;5;5;0;0
2020-09-15 07:45:00;100;135;85;20;95;104;42;93;0;0;0;0;0;0;0;6;4;3;0
2020-09-15 08:00:00;103;108;81;27;94;92;44;82;0;0;0;0;0;0;1;6;0;0;0
2020-09-15 08:15:00;80;104;68;27;65;69;37;82;0;0;0;0;0;0;0;7;7;0;0
2020-09-15 08:30:00;105;116;70;16;82;101;30;67;0;0;0;0;0;0;0;5;1;0;0
