DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-30 00:00:00;3;0;0;0;3;0;0;0;0;0;0;0;0
2020-04-30 00:15:00;2;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-30 00:30:00;1;0;0;0;11;0;0;0;0;0;0;0;0
2020-04-30 00:45:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-30 01:00:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-30 01:15:00;4;1;0;0;5;0;0;0;0;0;0;0;0
2020-04-30 01:30:00;9;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-30 01:45:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-30 02:00:00;18;0;0;0;3;0;0;0;0;0;0;0;0
2020-04-30 02:15:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-30 02:30:00;2;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-30 02:45:00;8;2;0;0;7;1;0;0;0;0;0;0;0
2020-04-30 03:00:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-30 03:15:00;2;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-30 03:30:00;4;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-30 03:45:00;4;1;0;0;8;0;0;0;0;0;0;0;0
2020-04-30 04:00:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2020-04-30 04:15:00;9;1;0;0;10;0;0;0;0;0;0;0;0
2020-04-30 04:30:00;9;2;0;1;11;0;0;0;0;0;0;0;0
2020-04-30 04:45:00;17;0;0;0;17;0;0;0;0;0;0;0;0
2020-04-30 05:00:00;20;1;0;1;12;0;0;0;0;0;0;0;0
2020-04-30 05:15:00;27;3;0;1;26;0;0;0;0;0;0;0;0
2020-04-30 05:30:00;58;0;0;1;30;0;0;0;0;0;0;0;0
2020-04-30 05:45:00;47;1;2;1;56;0;0;0;0;0;0;0;0
2020-04-30 06:00:00;53;4;3;4;49;0;0;0;0;0;0;0;0
2020-04-30 06:15:00;79;2;3;5;68;0;0;0;0;0;0;0;0
2020-04-30 06:30:00;86;1;4;2;77;0;0;3;0;0;0;0;0
2020-04-30 06:45:00;102;2;4;4;104;0;0;1;0;0;0;0;0
2020-04-30 07:00:00;109;7;2;3;100;0;0;0;0;0;0;0;0
2020-04-30 07:15:00;133;6;95;6;92;0;0;0;1;0;0;0;0
2020-04-30 07:30:00;120;6;7;6;71;0;0;0;9;0;0;0;0
2020-04-30 07:45:00;113;11;5;8;78;0;0;4;7;0;0;0;0
2020-04-30 08:00:00;110;4;8;4;77;0;1;0;0;0;0;0;0
2020-04-30 08:15:00;110;4;6;7;82;3;1;2;5;0;0;0;0
2020-04-30 08:30:00;90;7;5;7;92;0;0;0;0;0;0;0;0
2020-04-30 08:45:00;88;10;13;8;112;0;2;6;1;0;0;0;0
2020-04-30 09:00:00;86;11;12;9;107;2;1;0;138;0;0;0;0
2020-04-30 09:15:00;97;8;9;3;112;2;1;1;17;0;0;0;0
2020-04-30 09:30:00;113;4;10;6;116;7;3;0;1;0;0;0;0
2020-04-30 09:45:00;113;12;10;1;130;6;4;0;11;0;0;0;0
2020-04-30 10:00:00;135;6;15;12;124;7;7;0;15;0;0;0;0
2020-04-30 10:15:00;111;13;11;8;118;8;8;1;6;0;0;0;0
2020-04-30 10:30:00;129;11;8;13;124;5;6;1;3;0;0;0;0
2020-04-30 10:45:00;117;8;16;12;121;5;6;0;7;0;0;0;0
2020-04-30 11:00:00;112;14;9;7;124;8;5;0;4;0;0;3;0
2020-04-30 11:15:00;102;5;16;12;149;16;12;4;3;0;0;0;0
2020-04-30 11:30:00;103;11;10;9;142;9;6;14;14;12;0;0;0
2020-04-30 11:45:00;119;6;16;12;128;11;13;1;8;0;0;0;0
2020-04-30 12:00:00;116;11;22;11;141;7;7;18;3;0;0;0;0
2020-04-30 12:15:00;108;7;23;10;114;5;13;5;15;0;0;0;0
2020-04-30 12:30:00;139;5;86;9;137;5;7;5;11;0;0;0;0
2020-04-30 12:45:00;120;7;18;12;128;2;0;2;10;0;0;0;0
2020-04-30 13:00:00;100;6;16;19;147;4;10;4;7;0;0;1;0
2020-04-30 13:15:00;120;8;8;10;148;6;4;5;7;0;0;1;0
2020-04-30 13:30:00;134;7;9;6;132;5;11;13;0;0;0;0;0
2020-04-30 13:45:00;125;9;17;7;154;9;5;6;32;0;0;0;0
2020-04-30 14:00:00;144;7;4;10;143;11;5;10;11;0;0;0;0
2020-04-30 14:15:00;111;12;18;13;166;9;9;8;4;0;0;0;0
2020-04-30 14:30:00;136;6;17;11;137;8;11;0;13;0;0;0;0
2020-04-30 14:45:00;93;9;29;11;122;9;4;1;6;0;1;0;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;54;1;7;2;61;9;2;0;4;0;0;0;0
2020-04-30 16:30:00;133;12;22;22;135;14;9;13;12;0;0;0;0
2020-04-30 16:45:00;126;13;10;12;145;18;18;16;5;0;0;0;0
2020-04-30 17:00:00;140;14;9;11;167;9;11;0;3;0;0;0;0
2020-04-30 17:15:00;138;7;18;9;146;10;9;3;6;0;0;0;0
2020-04-30 17:30:00;136;10;12;8;138;9;10;5;9;0;0;0;0
2020-04-30 17:45:00;118;11;14;14;143;6;9;0;57;0;0;0;0
2020-04-30 18:00:00;93;5;7;10;144;8;6;0;29;0;0;0;0
2020-04-30 18:15:00;94;1;11;7;113;3;9;0;19;0;0;0;0
2020-04-30 18:30:00;101;4;11;8;119;8;13;0;6;0;0;0;0
2020-04-30 18:45:00;79;6;8;7;115;5;6;0;5;0;0;0;0
2020-04-30 19:00:00;57;6;78;13;75;0;7;0;2;0;0;1;0
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;
