DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-02-14 00:00:00;4;8;8;10;1;1
2020-02-14 00:15:00;22;6;6;14;3;3
2020-02-14 00:30:00;16;4;3;18;5;2
2020-02-14 00:45:00;16;4;6;11;1;1
2020-02-14 01:00:00;11;1;5;7;0;2
2020-02-14 01:15:00;17;6;4;5;0;2
2020-02-14 01:30:00;10;4;4;8;3;1
2020-02-14 01:45:00;13;3;4;6;2;1
2020-02-14 02:00:00;7;1;3;10;0;2
2020-02-14 02:15:00;8;3;3;6;0;1
2020-02-14 02:30:00;5;1;2;10;1;0
2020-02-14 02:45:00;6;1;4;7;0;2
2020-02-14 03:00:00;11;3;3;4;1;0
2020-02-14 03:15:00;5;0;6;3;1;0
2020-02-14 03:30:00;4;2;2;4;0;2
2020-02-14 03:45:00;5;3;4;5;0;2
2020-02-14 04:00:00;9;2;2;9;1;1
2020-02-14 04:15:00;11;2;5;12;0;4
2020-02-14 04:30:00;25;8;9;9;1;7
2020-02-14 04:45:00;38;22;10;18;1;4
2020-02-14 05:00:00;83;52;12;28;2;10
2020-02-14 05:15:00;77;68;16;32;2;8
2020-02-14 05:30:00;104;82;22;64;1;13
2020-02-14 05:45:00;101;83;50;87;2;11
2020-02-14 06:00:00;83;81;37;100;8;10
2020-02-14 06:15:00;126;113;49;108;8;19
2020-02-14 06:30:00;126;131;42;82;5;18
2020-02-14 06:45:00;118;141;43;96;7;21
2020-02-14 07:00:00;149;150;49;86;10;36
2020-02-14 07:15:00;148;177;62;105;9;43
2020-02-14 07:30:00;148;177;88;155;12;70
2020-02-14 07:45:00;187;179;84;144;19;50
2020-02-14 08:00:00;151;144;74;124;14;54
2020-02-14 08:15:00;132;117;76;121;17;50
2020-02-14 08:30:00;125;130;76;118;15;51
2020-02-14 08:45:00;128;101;75;121;14;41
2020-02-14 09:00:00;107;89;61;105;12;38
2020-02-14 09:15:00;108;102;69;120;12;33
2020-02-14 09:30:00;105;87;75;131;18;39
2020-02-14 09:45:00;139;117;63;127;14;34
2020-02-14 10:00:00;127;111;75;135;12;44
2020-02-14 10:15:00;118;98;72;123;17;34
2020-02-14 10:30:00;126;94;80;151;11;33
2020-02-14 10:45:00;134;107;81;139;17;35
2020-02-14 11:00:00;149;112;81;123;15;51
2020-02-14 11:15:00;151;122;99;142;13;51
2020-02-14 11:30:00;145;120;94;148;16;54
2020-02-14 11:45:00;142;134;83;133;12;43
2020-02-14 12:00:00;142;138;121;168;13;49
2020-02-14 12:15:00;163;144;98;211;21;43
2020-02-14 12:30:00;145;112;110;183;25;54
2020-02-14 12:45:00;147;124;116;182;21;57
2020-02-14 13:00:00;159;150;115;192;23;53
2020-02-14 13:15:00;173;177;142;236;30;37
2020-02-14 13:30:00;151;167;135;207;21;46
2020-02-14 13:45:00;160;145;120;203;30;55
2020-02-14 14:00:00;133;121;120;216;24;63
2020-02-14 14:15:00;140;122;141;234;20;45
2020-02-14 14:30:00;171;135;137;238;32;62
2020-02-14 14:45:00;164;153;168;240;26;47
2020-02-14 15:00:00;154;148;108;227;25;59
2020-02-14 15:15:00;166;152;145;241;29;59
2020-02-14 15:30:00;144;130;154;227;23;66
2020-02-14 15:45:00;48;49;35;71;5;25
2020-02-14 16:00:00;141;125;135;221;23;57
2020-02-14 16:15:00;158;141;138;229;24;45
2020-02-14 16:30:00;150;130;150;217;18;67
2020-02-14 16:45:00;158;126;158;243;36;37
2020-02-14 17:00:00;165;151;135;230;34;59
2020-02-14 17:15:00;161;148;167;213;33;71
2020-02-14 17:30:00;157;119;178;210;37;51
2020-02-14 17:45:00;172;135;143;184;20;41
2020-02-14 18:00:00;161;125;121;170;20;37
2020-02-14 18:15:00;179;128;134;174;15;48
2020-02-14 18:30:00;144;97;156;150;27;54
2020-02-14 18:45:00;160;114;123;163;26;42
2020-02-14 19:00:00;162;108;85;145;11;44
2020-02-14 19:15:00;143;95;62;109;18;49
2020-02-14 19:30:00;111;75;65;89;12;44
2020-02-14 19:45:00;108;83;70;83;8;35
2020-02-14 20:00:00;94;60;44;89;6;30
2020-02-14 20:15:00;97;62;62;101;6;10
2020-02-14 20:30:00;92;64;59;77;4;23
2020-02-14 20:45:00;100;60;39;65;8;17
2020-02-14 21:00:00;93;66;38;72;9;14
2020-02-14 21:15:00;83;56;36;56;3;21
2020-02-14 21:30:00;84;47;48;66;3;15
2020-02-14 21:45:00;72;50;66;103;10;18
2020-02-14 22:00:00;93;69;114;111;11;58
2020-02-14 22:15:00;65;35;62;99;9;15
2020-02-14 22:30:00;64;46;47;60;7;12
2020-02-14 22:45:00;67;34;29;55;5;3
2020-02-14 23:00:00;52;30;33;47;2;7
2020-02-14 23:15:00;43;14;24;33;4;4
2020-02-14 23:30:00;37;20;23;26;3;9
2020-02-14 23:45:00;44;12;25;19;1;5
