DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-12-03 00:00:00;0;0;3;2;2;1;1;1;0;1;1
2020-12-03 00:15:00;0;3;1;1;1;1;6;2;0;0;0
2020-12-03 00:30:00;1;1;2;0;0;2;1;0;0;1;1
2020-12-03 00:45:00;0;1;4;1;1;0;2;0;0;1;2
2020-12-03 01:00:00;0;2;2;0;0;0;2;0;0;0;0
2020-12-03 01:15:00;1;0;0;0;1;1;0;0;0;0;0
2020-12-03 01:30:00;0;0;1;0;0;1;1;0;1;1;1
2020-12-03 01:45:00;0;0;3;1;1;0;0;0;0;1;1
2020-12-03 02:00:00;0;0;0;0;0;0;0;1;1;0;0
2020-12-03 02:15:00;0;0;0;0;0;0;1;2;0;0;1
2020-12-03 02:30:00;0;1;1;0;0;0;0;0;1;0;0
2020-12-03 02:45:00;0;1;0;0;0;0;0;0;1;1;2
2020-12-03 03:00:00;0;0;2;0;0;0;0;0;0;0;0
2020-12-03 03:15:00;0;1;1;0;0;1;0;0;0;0;0
2020-12-03 03:30:00;0;0;1;0;0;0;0;0;0;0;0
2020-12-03 03:45:00;0;2;2;1;1;0;0;0;0;3;2
2020-12-03 04:00:00;0;0;5;0;1;0;0;0;0;1;2
2020-12-03 04:15:00;1;1;1;0;0;0;4;2;1;2;0
2020-12-03 04:30:00;0;4;2;1;1;2;1;0;0;0;2
2020-12-03 04:45:00;1;5;6;2;3;1;0;0;0;4;3
2020-12-03 05:00:00;3;14;15;2;2;1;1;0;0;3;7
2020-12-03 05:15:00;1;46;13;0;1;1;4;1;3;2;8
2020-12-03 05:30:00;5;48;33;3;6;3;7;2;6;17;12
2020-12-03 05:45:00;1;30;23;4;4;3;10;2;9;16;17
2020-12-03 06:00:00;0;21;13;5;5;2;9;1;11;9;14
2020-12-03 06:15:00;1;17;20;4;5;4;15;2;13;15;15
2020-12-03 06:30:00;2;39;21;11;12;5;19;2;14;18;27
2020-12-03 06:45:00;2;40;37;12;12;17;18;6;15;25;18
2020-12-03 07:00:00;3;32;39;16;22;4;12;7;25;40;25
2020-12-03 07:15:00;9;38;32;32;35;12;31;14;59;79;22
2020-12-03 07:30:00;23;50;53;61;73;25;46;31;76;75;31
2020-12-03 07:45:00;4;57;63;24;28;27;65;47;49;52;31
2020-12-03 08:00:00;8;48;69;12;13;12;34;21;22;42;35
2020-12-03 08:15:00;10;45;32;15;20;14;26;16;19;25;20
2020-12-03 08:30:00;14;33;36;10;15;15;25;17;26;39;12
2020-12-03 08:45:00;7;33;29;14;19;14;31;21;32;33;27
2020-12-03 09:00:00;8;27;30;14;18;12;20;11;30;38;23
2020-12-03 09:15:00;8;32;26;13;15;11;26;14;26;32;11
2020-12-03 09:30:00;5;32;34;13;19;14;26;23;31;28;17
2020-12-03 09:45:00;4;33;32;14;18;13;24;21;32;31;19
2020-12-03 10:00:00;4;40;46;12;14;13;21;16;31;33;27
2020-12-03 10:15:00;9;36;39;12;17;13;40;22;30;29;20
2020-12-03 10:30:00;3;31;41;10;10;8;32;16;23;25;22
2020-12-03 10:45:00;5;39;36;15;18;15;25;19;30;36;26
2020-12-03 11:00:00;6;31;32;12;17;18;34;20;32;32;21
2020-12-03 11:15:00;1;25;44;12;12;24;33;25;22;31;21
2020-12-03 11:30:00;5;12;66;6;9;29;39;22;24;28;24
