DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-24 00:00:00;5;7;3;14;4;0;0;0;0;0;0;0;0
2020-02-24 00:15:00;2;7;5;18;10;1;0;0;0;0;0;0;0
2020-02-24 00:30:00;3;6;4;9;4;1;0;0;0;0;0;0;0
2020-02-24 00:45:00;0;6;5;12;10;1;0;0;0;0;0;0;0
2020-02-24 01:00:00;3;7;2;12;10;0;0;0;0;0;0;0;0
2020-02-24 01:15:00;1;1;3;14;5;1;0;0;0;0;0;0;0
2020-02-24 01:30:00;1;3;2;5;1;0;0;0;0;0;0;0;0
2020-02-24 01:45:00;1;5;3;6;6;2;0;0;0;0;0;0;0
2020-02-24 02:00:00;0;2;1;7;4;0;0;0;0;0;0;0;0
2020-02-24 02:15:00;0;3;1;7;6;0;0;0;0;0;0;0;0
2020-02-24 02:30:00;1;3;0;3;0;0;0;0;0;0;0;0;0
2020-02-24 02:45:00;1;4;2;6;5;1;0;0;0;0;0;0;0
2020-02-24 03:00:00;3;2;5;9;2;1;0;0;0;0;0;0;0
2020-02-24 03:15:00;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-02-24 03:30:00;1;2;4;8;5;0;0;0;0;0;0;0;0
2020-02-24 03:45:00;1;3;4;1;1;1;0;0;0;0;0;0;0
2020-02-24 04:00:00;5;5;1;12;5;0;0;0;0;0;0;0;0
2020-02-24 04:15:00;3;6;6;6;3;0;0;0;0;0;0;0;0
2020-02-24 04:30:00;2;8;6;20;10;1;0;0;0;0;0;0;0
2020-02-24 04:45:00;3;9;4;34;19;1;0;0;0;0;0;0;0
2020-02-24 05:00:00;11;16;6;43;40;1;0;0;0;0;0;0;0
2020-02-24 05:15:00;12;28;8;80;80;1;0;0;0;0;0;0;0
2020-02-24 05:30:00;12;36;16;88;96;2;0;0;4;0;0;0;0
2020-02-24 05:45:00;12;30;12;86;87;3;0;0;0;0;0;0;0
2020-02-24 06:00:00;20;25;23;68;73;2;0;0;0;0;0;0;0
2020-02-24 06:15:00;21;43;19;94;91;6;0;1;0;0;0;0;0
2020-02-24 06:30:00;27;45;37;103;129;4;0;0;8;0;0;0;0
2020-02-24 06:45:00;26;48;35;105;117;4;0;1;0;0;0;0;0
2020-02-24 07:00:00;20;51;33;100;113;7;0;1;0;0;0;0;0
2020-02-24 07:15:00;33;68;46;118;113;13;0;1;2;0;0;0;0
2020-02-24 07:30:00;26;73;50;118;134;8;0;1;1;0;0;1;0
2020-02-24 07:45:00;32;66;47;123;133;17;0;0;1;0;0;0;0
2020-02-24 08:00:00;40;69;49;110;109;25;0;0;5;0;0;0;0
2020-02-24 08:15:00;41;69;40;103;92;10;0;0;6;0;2;0;0
2020-02-24 08:30:00;33;62;38;110;114;14;0;0;4;0;0;0;0
2020-02-24 08:45:00;50;62;40;102;101;23;0;0;0;0;0;1;0
2020-02-24 09:00:00;44;54;37;85;77;19;0;0;1;2;0;0;0
2020-02-24 09:15:00;45;60;37;92;89;18;0;0;1;0;0;0;0
2020-02-24 09:30:00;42;59;43;83;81;16;0;0;1;0;0;0;0
2020-02-24 09:45:00;48;76;40;100;85;14;0;2;0;0;0;0;0
2020-02-24 10:00:00;54;77;40;96;92;21;0;0;11;0;5;0;0
2020-02-24 10:15:00;53;84;45;83;74;21;0;0;11;3;2;0;0
2020-02-24 10:30:00;49;78;43;89;86;18;0;0;5;0;0;0;0
2020-02-24 10:45:00;50;78;40;84;85;29;0;0;1;0;0;0;0
2020-02-24 11:00:00;46;84;46;104;92;31;0;1;1;0;0;0;0
2020-02-24 11:15:00;47;70;45;98;99;26;0;0;2;0;0;0;0
2020-02-24 11:30:00;46;68;45;91;86;23;0;2;1;0;0;0;0
2020-02-24 11:45:00;49;72;40;77;85;35;0;3;7;0;1;0;0
2020-02-24 12:00:00;52;73;50;92;85;19;0;1;6;0;0;0;0
2020-02-24 12:15:00;49;74;46;89;78;28;0;2;0;27;0;0;0
2020-02-24 12:30:00;48;72;39;84;75;33;0;1;1;0;0;0;0
2020-02-24 12:45:00;57;83;47;93;87;22;0;0;2;0;0;0;0
2020-02-24 13:00:00;39;103;45;108;102;36;0;0;1;0;0;0;0
