DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-01-28 00:00:00;0;1;1;0;0;1;3;0;0;0;0;0
2020-01-28 00:15:00;0;2;2;3;3;4;9;0;0;0;0;0
2020-01-28 00:30:00;0;0;0;0;3;1;4;0;0;0;0;0
2020-01-28 00:45:00;0;0;0;1;1;1;1;0;0;0;0;0
2020-01-28 01:00:00;1;4;4;1;0;0;4;0;0;0;0;0
2020-01-28 01:15:00;0;0;0;0;2;2;3;0;0;0;0;0
2020-01-28 01:30:00;0;0;0;1;1;0;1;0;1;0;0;0
2020-01-28 01:45:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-01-28 02:00:00;0;0;1;0;0;0;1;0;0;0;0;0
2020-01-28 02:15:00;0;0;0;3;3;0;0;0;0;0;0;0
2020-01-28 02:30:00;1;0;0;0;0;0;1;0;0;0;0;0
2020-01-28 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-28 03:15:00;2;1;2;0;1;0;0;0;0;0;0;0
2020-01-28 03:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-01-28 03:45:00;0;0;0;0;0;1;1;0;0;0;0;0
2020-01-28 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:15:00;1;1;1;0;0;1;3;0;0;0;0;0
2020-01-28 04:30:00;1;0;1;0;0;0;3;0;0;0;0;0
2020-01-28 04:45:00;2;3;3;0;0;1;14;0;0;0;0;0
2020-01-28 05:00:00;1;4;6;0;0;0;17;0;0;1;0;0
2020-01-28 05:15:00;5;6;6;0;1;10;48;0;0;3;0;0
2020-01-28 05:30:00;12;16;20;1;0;9;37;0;0;5;254;0
2020-01-28 05:45:00;46;36;42;1;2;5;23;0;2;0;0;0
2020-01-28 06:00:00;38;24;40;0;0;4;31;0;0;2;0;0
2020-01-28 06:15:00;19;9;21;1;0;5;36;0;1;1;0;0
2020-01-28 06:30:00;23;19;24;2;5;9;45;255;1;1;0;0
2020-01-28 06:45:00;25;24;31;2;5;15;61;4;4;2;0;0
2020-01-28 07:00:00;31;23;32;0;0;12;51;259;4;3;0;0
2020-01-28 07:15:00;53;29;44;3;2;9;47;0;4;4;0;0
2020-01-28 07:30:00;62;36;48;1;7;13;56;1;2;5;0;0
2020-01-28 07:45:00;54;46;64;5;3;12;48;1;5;4;0;6
2020-01-28 08:00:00;43;40;51;1;5;22;79;1;2;5;0;0
2020-01-28 08:15:00;48;42;58;2;7;14;50;258;5;4;0;0
2020-01-28 08:30:00;55;37;44;8;5;11;33;510;4;1;0;0
2020-01-28 08:45:00;51;52;71;3;6;11;38;5;4;1;0;0
2020-01-28 09:00:00;57;63;70;3;10;14;33;7;11;0;0;0
2020-01-28 09:15:00;61;74;82;6;17;13;40;256;8;0;0;0
2020-01-28 09:30:00;58;69;72;7;17;23;49;14;12;0;0;4
2020-01-28 09:45:00;71;75;85;8;11;12;47;28;22;0;0;0
2020-01-28 10:00:00;40;63;74;13;12;16;47;12;13;0;0;1
2020-01-28 10:15:00;68;76;80;4;12;21;52;21;17;0;0;0
2020-01-28 10:30:00;63;52;64;13;11;23;67;9;14;1;0;0
2020-01-28 10:45:00;69;71;69;8;16;28;64;17;22;0;0;2
2020-01-28 11:00:00;58;55;72;17;19;36;70;18;22;0;0;1
2020-01-28 11:15:00;65;68;70;19;22;32;68;33;17;0;0;0
2020-01-28 11:30:00;72;82;72;22;24;36;80;10;14;0;0;0
2020-01-28 11:45:00;66;65;70;34;33;39;81;15;19;0;0;0
2020-01-28 12:00:00;63;78;72;29;31;41;90;16;11;0;0;3
2020-01-28 12:15:00;53;65;75;33;31;53;113;11;19;0;0;0
2020-01-28 12:30:00;37;47;50;26;22;33;91;21;18;1;0;5
2020-01-28 12:45:00;60;61;56;33;21;40;77;13;11;1;0;0
2020-01-28 13:00:00;45;54;55;33;23;23;68;10;12;0;0;0
2020-01-28 13:15:00;43;53;64;49;18;35;88;260;10;1;0;0
2020-01-28 13:30:00;53;57;75;21;19;46;103;14;15;3;0;6
2020-01-28 13:45:00;53;61;59;21;14;33;83;26;18;2;0;2
2020-01-28 14:00:00;78;69;71;14;26;29;69;12;18;1;0;0
2020-01-28 14:15:00;90;81;76;21;19;17;55;259;16;1;0;0
2020-01-28 14:30:00;98;77;83;15;13;29;69;12;19;3;0;2
