DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-05 00:00:00;0;5;3;11;5;0;0
2020-10-05 00:15:00;0;9;3;9;11;3;3
2020-10-05 00:30:00;0;5;2;6;4;0;0
2020-10-05 00:45:00;0;4;9;4;4;0;0
2020-10-05 01:00:00;0;4;2;5;3;0;0
2020-10-05 01:15:00;0;3;2;7;3;0;0
2020-10-05 01:30:00;0;5;2;7;3;0;0
2020-10-05 01:45:00;0;7;0;4;1;0;0
2020-10-05 02:00:00;0;4;0;5;4;0;0
2020-10-05 02:15:00;0;3;1;2;3;0;0
2020-10-05 02:30:00;0;2;1;4;0;0;0
2020-10-05 02:45:00;0;4;0;4;3;0;0
2020-10-05 03:00:00;0;2;1;6;2;0;0
2020-10-05 03:15:00;0;7;2;4;1;0;0
2020-10-05 03:30:00;0;2;0;6;0;0;0
2020-10-05 03:45:00;0;4;2;4;1;0;0
2020-10-05 04:00:00;0;7;3;13;3;0;0
2020-10-05 04:15:00;0;5;2;11;8;0;0
2020-10-05 04:30:00;0;14;8;19;7;0;0
2020-10-05 04:45:00;0;30;12;16;10;0;0
2020-10-05 05:00:00;0;64;48;27;18;0;0
2020-10-05 05:15:00;1;92;73;36;29;0;0
2020-10-05 05:30:00;2;74;83;37;38;2;2
2020-10-05 05:45:00;5;62;80;40;36;3;3
2020-10-05 06:00:00;5;65;69;37;33;5;5
2020-10-05 06:15:00;3;89;98;60;47;4;3
2020-10-05 06:30:00;8;98;116;51;51;6;7
2020-10-05 06:45:00;18;91;98;72;64;5;5
2020-10-05 07:00:00;12;119;122;66;66;4;4
2020-10-05 07:15:00;22;155;147;64;86;8;8
2020-10-05 07:30:00;8;157;173;99;104;2;2
2020-10-05 07:45:00;19;171;136;112;144;6;6
2020-10-05 08:00:00;12;110;118;93;99;4;4
2020-10-05 08:15:00;4;120;139;88;85;5;5
2020-10-05 08:30:00;12;103;129;87;80;4;4
2020-10-05 08:45:00;5;100;94;113;118;3;3
2020-10-05 09:00:00;4;104;105;99;87;4;4
2020-10-05 09:15:00;15;96;98;98;91;3;3
2020-10-05 09:30:00;2;98;89;99;97;4;4
2020-10-05 09:45:00;28;92;85;111;104;3;3
2020-10-05 10:00:00;3;50;68;65;58;1;1
2020-10-05 10:15:00;1;52;50;52;49;2;2
2020-10-05 10:30:00;3;117;95;129;110;4;4
2020-10-05 10:45:00;5;105;94;111;124;3;3
2020-10-05 11:00:00;9;93;90;120;110;4;4
2020-10-05 11:15:00;20;114;95;125;99;2;2
2020-10-05 11:30:00;14;96;103;115;108;5;5
2020-10-05 11:45:00;8;102;104;115;115;4;4
2020-10-05 12:00:00;26;115;97;108;111;4;4
2020-10-05 12:15:00;18;100;102;103;111;3;3
2020-10-05 12:30:00;23;104;89;125;111;2;2
2020-10-05 12:45:00;9;89;96;96;111;6;6
2020-10-05 13:00:00;14;113;111;113;121;2;2
2020-10-05 13:15:00;18;107;117;105;126;10;10
2020-10-05 13:30:00;5;113;111;114;129;4;4
2020-10-05 13:45:00;15;95;88;97;82;4;4
2020-10-05 14:00:00;18;104;84;127;114;3;3
2020-10-05 14:15:00;10;36;41;60;62;2;2
2020-10-05 14:30:00;22;99;101;136;142;3;3
2020-10-05 14:45:00;10;109;93;138;133;5;5
2020-10-05 15:00:00;10;112;94;114;135;5;5
2020-10-05 15:15:00;12;115;107;134;135;2;2
2020-10-05 15:30:00;10;111;102;125;144;3;3
2020-10-05 15:45:00;28;102;110;141;151;6;6
2020-10-05 16:00:00;20;117;103;121;137;3;3
2020-10-05 16:15:00;11;84;90;158;180;3;3
2020-10-05 16:30:00;62;133;122;139;164;3;3
2020-10-05 16:45:00;20;99;97;153;182;7;7
2020-10-05 17:00:00;45;108;122;149;167;4;4
2020-10-05 17:15:00;15;114;84;179;177;2;2
2020-10-05 17:30:00;7;106;104;146;150;5;5
2020-10-05 17:45:00;13;97;104;160;174;4;4
2020-10-05 18:00:00;29;104;91;128;146;3;3
2020-10-05 18:15:00;7;106;100;118;123;4;4
2020-10-05 18:30:00;15;96;93;106;107;3;3
2020-10-05 18:45:00;22;88;86;98;98;5;5
2020-10-05 19:00:00;16;96;81;101;100;3;3
2020-10-05 19:15:00;7;87;75;88;88;4;4
2020-10-05 19:30:00;21;71;62;69;66;4;4
2020-10-05 19:45:00;10;67;62;81;63;2;2
2020-10-05 20:00:00;5;64;58;74;51;3;3
2020-10-05 20:15:00;14;43;54;91;50;2;2
2020-10-05 20:30:00;0;48;45;63;54;3;3
2020-10-05 20:45:00;4;52;66;59;32;1;1
2020-10-05 21:00:00;5;57;71;53;35;3;3
2020-10-05 21:15:00;2;54;56;52;30;1;1
2020-10-05 21:30:00;0;31;25;24;31;1;1
2020-10-05 21:45:00;0;19;15;55;54;1;1
2020-10-05 22:00:00;3;24;21;73;60;2;2
2020-10-05 22:15:00;1;22;14;62;51;2;2
2020-10-05 22:30:00;2;18;25;27;22;2;2
2020-10-05 22:45:00;10;17;14;32;20;1;1
2020-10-05 23:00:00;0;23;13;22;10;2;2
2020-10-05 23:15:00;0;23;8;21;16;2;2
2020-10-05 23:30:00;0;16;7;6;7;1;1
2020-10-05 23:45:00;0;8;7;11;7;0;0
