DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-19 00:00:00;0;7;6;5;2;0;0
2020-10-19 00:15:00;0;4;2;4;2;3;3
2020-10-19 00:30:00;0;6;5;10;2;0;0
2020-10-19 00:45:00;0;7;1;6;3;0;0
2020-10-19 01:00:00;0;4;3;7;3;0;0
2020-10-19 01:15:00;0;4;3;3;1;0;0
2020-10-19 01:30:00;0;0;1;2;1;0;0
2020-10-19 01:45:00;0;4;1;6;4;0;0
2020-10-19 02:00:00;0;2;7;2;1;0;0
2020-10-19 02:15:00;0;5;1;2;4;0;0
2020-10-19 02:30:00;0;2;2;9;4;0;0
2020-10-19 02:45:00;0;7;0;5;1;0;0
2020-10-19 03:00:00;0;3;1;3;0;0;0
2020-10-19 03:15:00;0;5;1;3;2;0;0
2020-10-19 03:30:00;0;2;0;5;3;0;0
2020-10-19 03:45:00;0;3;1;5;4;0;0
2020-10-19 04:00:00;0;5;2;7;3;0;0
2020-10-19 04:15:00;0;10;1;10;10;0;0
2020-10-19 04:30:00;0;15;7;18;10;0;0
2020-10-19 04:45:00;0;28;12;13;11;0;0
2020-10-19 05:00:00;3;51;44;30;19;0;0
2020-10-19 05:15:00;1;83;80;28;21;0;0
2020-10-19 05:30:00;6;72;80;34;27;3;3
2020-10-19 05:45:00;2;58;62;34;32;3;3
2020-10-19 06:00:00;2;62;80;26;32;5;5
2020-10-19 06:15:00;2;82;92;45;43;4;3
2020-10-19 06:30:00;7;101;109;65;54;7;8
2020-10-19 06:45:00;9;105;133;61;78;3;3
2020-10-19 07:00:00;5;132;129;53;66;8;7
2020-10-19 07:15:00;32;159;159;77;73;4;5
2020-10-19 07:30:00;20;165;158;91;118;5;5
2020-10-19 07:45:00;20;181;152;112;132;5;5
2020-10-19 08:00:00;8;136;134;90;87;6;6
2020-10-19 08:15:00;8;104;104;80;86;4;4
2020-10-19 08:30:00;2;97;100;99;92;3;3
2020-10-19 08:45:00;6;107;111;99;116;4;4
2020-10-19 09:00:00;5;86;71;87;99;4;3
2020-10-19 09:15:00;12;88;95;92;77;3;4
2020-10-19 09:30:00;3;99;100;98;96;4;4
2020-10-19 09:45:00;8;112;112;97;118;3;3
2020-10-19 10:00:00;17;111;93;100;85;3;3
2020-10-19 10:15:00;72;98;107;111;113;3;3
2020-10-19 10:30:00;5;96;80;106;109;6;6
2020-10-19 10:45:00;5;104;103;112;110;2;2
2020-10-19 11:00:00;9;108;97;96;119;4;4
2020-10-19 11:15:00;13;98;108;104;128;2;2
2020-10-19 11:30:00;17;108;94;114;124;7;7
2020-10-19 11:45:00;25;105;94;128;117;2;2
2020-10-19 12:00:00;5;102;90;114;120;4;4
2020-10-19 12:15:00;24;96;96;109;120;2;2
2020-10-19 12:30:00;75;92;93;111;108;4;4
2020-10-19 12:45:00;15;107;106;106;141;5;5
2020-10-19 13:00:00;51;114;114;110;120;2;2
2020-10-19 13:15:00;87;126;120;96;138;8;9
2020-10-19 13:30:00;24;108;111;94;112;7;7
2020-10-19 13:45:00;17;95;112;100;104;2;2
2020-10-19 14:00:00;4;91;86;88;110;4;4
2020-10-19 14:15:00;15;97;98;133;148;2;2
2020-10-19 14:30:00;4;122;114;137;140;6;6
2020-10-19 14:45:00;8;113;99;126;152;2;2
2020-10-19 15:00:00;7;93;95;118;126;4;4
2020-10-19 15:15:00;4;105;114;132;161;3;3
2020-10-19 15:30:00;20;118;108;118;133;5;5
2020-10-19 15:45:00;80;123;114;149;155;4;4
2020-10-19 16:00:00;39;118;109;137;153;2;2
2020-10-19 16:15:00;12;102;102;152;173;4;4
2020-10-19 16:30:00;19;116;103;136;158;5;5
2020-10-19 16:45:00;8;102;112;146;148;5;5
2020-10-19 17:00:00;28;118;100;146;170;3;3
2020-10-19 17:15:00;19;119;112;146;188;3;3
2020-10-19 17:30:00;14;111;114;138;164;6;6
2020-10-19 17:45:00;13;101;108;127;136;3;3
2020-10-19 18:00:00;12;101;93;114;142;2;2
2020-10-19 18:15:00;10;97;98;115;121;4;3
2020-10-19 18:30:00;6;83;78;98;103;5;5
2020-10-19 18:45:00;13;77;78;85;96;3;4
2020-10-19 19:00:00;3;80;69;94;85;3;3
2020-10-19 19:15:00;3;71;73;82;93;3;2
2020-10-19 19:30:00;9;62;50;66;54;4;5
2020-10-19 19:45:00;8;60;50;53;59;3;3
2020-10-19 20:00:00;4;61;53;50;52;3;3
2020-10-19 20:15:00;4;58;40;67;53;2;2
2020-10-19 20:30:00;2;48;41;56;40;3;3
2020-10-19 20:45:00;2;50;46;54;36;1;1
2020-10-19 21:00:00;0;48;49;48;33;3;3
2020-10-19 21:15:00;3;38;44;35;30;1;1
2020-10-19 21:30:00;0;22;30;28;28;1;1
2020-10-19 21:45:00;0;30;16;44;46;1;1
2020-10-19 22:00:00;8;16;22;69;55;2;2
2020-10-19 22:15:00;0;26;23;63;68;1;1
2020-10-19 22:30:00;0;22;16;32;28;2;2
2020-10-19 22:45:00;0;18;11;24;8;1;1
2020-10-19 23:00:00;0;18;9;13;16;2;2
2020-10-19 23:15:00;0;21;13;18;13;1;1
2020-10-19 23:30:00;0;12;7;10;7;1;1
2020-10-19 23:45:00;0;11;6;12;5;0;0
