DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-03-05 00:00:00;17;6;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 00:15:00;16;12;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 00:30:00;15;8;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 00:45:00;8;9;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 01:00:00;11;7;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 01:15:00;6;3;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 01:30:00;8;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 01:45:00;8;5;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 02:00:00;8;7;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 02:15:00;3;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 02:30:00;6;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 02:45:00;9;9;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 03:00:00;13;12;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 03:15:00;5;2;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 03:30:00;6;7;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 03:45:00;8;2;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 04:00:00;10;8;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 04:15:00;17;9;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 04:30:00;24;18;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 04:45:00;35;19;0;6;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 05:00:00;74;79;0;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 05:15:00;76;92;0;14;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-05 05:30:00;105;135;0;41;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
