DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-07-30 00:00:00;9;4;4;5;2;4;6;0;4
2020-07-30 00:15:00;14;5;6;7;4;6;5;0;0
2020-07-30 00:30:00;9;2;2;4;6;5;3;0;0
2020-07-30 00:45:00;2;4;2;1;3;3;9;0;3
2020-07-30 01:00:00;1;6;3;5;0;6;3;0;3
2020-07-30 01:15:00;2;0;2;5;2;7;5;0;4
2020-07-30 01:30:00;4;3;3;5;2;6;2;0;3
2020-07-30 01:45:00;7;3;2;5;2;3;1;0;2
2020-07-30 02:00:00;1;0;0;2;2;3;0;0;3
2020-07-30 02:15:00;1;1;4;4;1;2;3;0;2
2020-07-30 02:30:00;4;3;1;2;1;2;1;0;2
2020-07-30 02:45:00;3;2;3;0;0;2;2;0;1
2020-07-30 03:00:00;1;0;0;5;1;3;0;0;2
2020-07-30 03:15:00;2;2;1;3;1;1;2;0;6
2020-07-30 03:30:00;2;0;0;5;0;2;2;0;2
2020-07-30 03:45:00;2;2;1;0;0;5;1;0;4
2020-07-30 04:00:00;5;2;2;5;0;5;2;0;1
2020-07-30 04:15:00;4;5;4;6;2;6;2;0;4
2020-07-30 04:30:00;9;8;0;11;5;3;6;0;3
2020-07-30 04:45:00;17;6;1;9;4;9;11;0;2
2020-07-30 05:00:00;21;8;2;12;8;15;11;0;3
2020-07-30 05:15:00;28;6;8;20;13;21;19;0;7
2020-07-30 05:30:00;44;23;4;20;15;33;37;0;8
2020-07-30 05:45:00;37;22;3;44;37;43;39;0;16
2020-07-30 06:00:00;31;20;6;47;44;48;58;0;12
2020-07-30 06:15:00;28;19;10;36;32;61;69;0;19
2020-07-30 06:30:00;49;35;4;39;26;72;98;0;25
2020-07-30 06:45:00;58;32;13;29;25;104;122;0;15
2020-07-30 07:00:00;58;26;10;36;26;92;104;0;20
2020-07-30 07:15:00;56;22;14;43;22;110;117;0;13
2020-07-30 07:30:00;63;53;20;35;22;110;117;0;22
2020-07-30 07:45:00;71;44;20;33;34;112;112;0;23
2020-07-30 08:00:00;68;41;16;33;20;86;108;0;19
2020-07-30 08:15:00;58;38;20;36;28;70;100;0;16
2020-07-30 08:30:00;79;31;14;31;26;89;100;0;23
2020-07-30 08:45:00;80;47;12;33;26;69;106;0;16
2020-07-30 09:00:00;72;38;20;32;34;47;58;0;10
2020-07-30 09:15:00;78;28;21;33;34;50;86;0;8
2020-07-30 09:30:00;68;46;15;49;38;69;86;0;12
2020-07-30 09:45:00;85;44;29;46;36;64;84;0;18
2020-07-30 10:00:00;61;41;15;45;40;54;68;0;13
2020-07-30 10:15:00;84;44;23;43;30;66;85;0;26
2020-07-30 10:30:00;74;54;11;40;38;63;78;0;28
2020-07-30 10:45:00;80;42;28;50;39;53;78;0;24
2020-07-30 11:00:00;76;57;10;65;54;48;62;0;20
2020-07-30 11:15:00;93;61;21;45;63;56;81;0;29
2020-07-30 11:30:00;72;54;14;46;46;64;82;0;25
2020-07-30 11:45:00;74;56;19;38;41;53;68;0;17
2020-07-30 12:00:00;94;56;20;50;44;52;73;0;3
2020-07-30 12:15:00;91;70;17;46;44;66;71;0;16
2020-07-30 12:30:00;91;61;14;61;59;52;73;0;4
2020-07-30 12:45:00;92;56;17;41;32;60;64;0;12
2020-07-30 13:00:00;95;66;22;54;45;58;68;0;14
2020-07-30 13:15:00;96;60;13;49;54;64;84;0;22
2020-07-30 13:30:00;115;85;14;57;48;84;91;0;13
2020-07-30 13:45:00;98;72;19;45;45;66;81;0;14
2020-07-30 14:00:00;94;51;17;62;67;64;77;0;20
2020-07-30 14:15:00;90;60;14;83;84;72;78;0;17
2020-07-30 14:30:00;88;77;25;97;86;78;99;0;28
2020-07-30 14:45:00;96;69;24;77;80;78;92;0;13
2020-07-30 15:00:00;99;69;14;69;85;65;91;0;10
2020-07-30 15:15:00;110;93;13;81;87;66;74;0;28
2020-07-30 15:30:00;91;90;23;65;70;75;93;0;24
2020-07-30 15:45:00;86;71;15;72;76;81;92;0;32
2020-07-30 16:00:00;121;110;19;71;86;69;88;0;18
2020-07-30 16:15:00;123;102;19;83;66;73;78;0;20
2020-07-30 16:30:00;110;104;19;84;80;77;100;0;20
2020-07-30 16:45:00;115;101;18;79;83;78;91;0;24
2020-07-30 17:00:00;122;97;16;92;76;92;94;0;22
2020-07-30 17:15:00;139;102;15;63;63;80;93;0;18
2020-07-30 17:30:00;124;89;22;80;75;84;92;0;22
2020-07-30 17:45:00;106;80;25;66;54;62;82;0;22
2020-07-30 18:00:00;95;68;16;56;48;69;87;0;23
2020-07-30 18:15:00;99;72;22;56;48;67;82;0;21
2020-07-30 18:30:00;87;47;25;59;40;74;87;0;14
2020-07-30 18:45:00;80;50;16;55;46;63;67;0;12
2020-07-30 19:00:00;59;43;21;40;29;54;72;0;16
2020-07-30 19:15:00;75;35;18;41;45;48;65;0;9
2020-07-30 19:30:00;67;45;10;30;28;69;54;0;9
2020-07-30 19:45:00;54;27;9;47;25;53;60;0;10
2020-07-30 20:00:00;63;21;17;30;31;51;62;0;10
2020-07-30 20:15:00;52;23;20;34;27;49;56;0;6
2020-07-30 20:30:00;40;24;14;21;16;37;51;0;8
2020-07-30 20:45:00;46;15;16;22;13;31;39;0;9
2020-07-30 21:00:00;70;32;11;23;13;32;47;0;9
2020-07-30 21:15:00;53;26;11;20;22;27;35;0;8
2020-07-30 21:30:00;60;22;10;28;17;35;20;0;5
2020-07-30 21:45:00;55;19;12;43;39;14;25;0;5
2020-07-30 22:00:00;37;15;15;48;42;32;40;0;6
2020-07-30 22:15:00;39;20;10;41;31;25;17;0;3
2020-07-30 22:30:00;36;12;6;18;12;15;16;0;5
2020-07-30 22:45:00;29;8;7;17;7;13;13;0;5
2020-07-30 23:00:00;22;13;2;5;6;11;13;0;4
2020-07-30 23:15:00;21;7;9;11;7;13;11;0;2
2020-07-30 23:30:00;13;6;3;7;3;11;12;0;3
2020-07-30 23:45:00;16;6;2;10;5;10;3;0;2
