DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-11 00:00:00;3;1;4;3;0;0
2020-04-11 00:15:00;5;3;4;1;0;0
2020-04-11 00:30:00;5;4;4;4;0;0
2020-04-11 00:45:00;2;2;5;5;0;0
2020-04-11 01:00:00;3;1;4;1;0;0
2020-04-11 01:15:00;5;2;5;4;0;0
2020-04-11 01:30:00;1;1;6;1;0;0
2020-04-11 01:45:00;8;3;1;3;0;0
2020-04-11 02:00:00;3;3;0;0;0;0
2020-04-11 02:15:00;3;5;0;0;0;0
2020-04-11 02:30:00;3;2;3;2;0;0
2020-04-11 02:45:00;2;2;0;0;0;0
2020-04-11 03:00:00;3;1;4;0;0;0
2020-04-11 03:15:00;8;4;2;0;0;0
2020-04-11 03:30:00;3;3;1;1;0;0
2020-04-11 03:45:00;3;2;4;5;0;0
2020-04-11 04:00:00;1;1;0;0;0;0
2020-04-11 04:15:00;4;3;3;1;0;0
2020-04-11 04:30:00;3;3;0;0;0;0
2020-04-11 04:45:00;6;3;4;2;0;0
2020-04-11 05:00:00;9;2;9;4;0;0
2020-04-11 05:15:00;8;4;10;4;0;0
2020-04-11 05:30:00;13;7;16;18;0;0
2020-04-11 05:45:00;17;5;13;16;0;0
2020-04-11 06:00:00;20;9;13;11;0;0
2020-04-11 06:15:00;17;8;13;7;0;0
2020-04-11 06:30:00;22;22;21;12;0;0
2020-04-11 06:45:00;22;13;19;11;0;0
2020-04-11 07:00:00;31;13;26;18;0;0
2020-04-11 07:15:00;27;15;19;10;0;0
2020-04-11 07:30:00;41;29;37;23;0;0
2020-04-11 07:45:00;34;25;26;17;0;0
2020-04-11 08:00:00;48;19;22;12;0;0
2020-04-11 08:15:00;42;24;37;24;0;0
2020-04-11 08:30:00;50;29;52;26;1;0
2020-04-11 08:45:00;43;31;37;30;3;2
2020-04-11 09:00:00;52;31;52;33;11;2
2020-04-11 09:15:00;71;38;47;32;9;0
2020-04-11 09:30:00;77;54;49;38;14;1
2020-04-11 09:45:00;71;41;72;29;11;0
2020-04-11 10:00:00;79;52;60;45;9;0
2020-04-11 10:15:00;84;63;76;63;12;1
2020-04-11 10:30:00;91;75;58;60;9;0
2020-04-11 10:45:00;72;57;76;49;24;0
2020-04-11 11:00:00;73;62;75;51;48;9
2020-04-11 11:15:00;92;76;52;37;16;5
2020-04-11 11:30:00;95;66;73;54;10;0
2020-04-11 11:45:00;100;66;80;41;7;0
2020-04-11 12:00:00;82;61;69;49;26;0
2020-04-11 12:15:00;95;57;63;55;16;2
2020-04-11 12:30:00;67;68;74;53;19;0
2020-04-11 12:45:00;82;53;65;44;19;0
2020-04-11 13:00:00;93;72;76;48;14;0
2020-04-11 13:15:00;90;69;68;44;8;1
2020-04-11 13:30:00;75;60;75;62;8;0
2020-04-11 13:45:00;91;60;50;38;5;0
2020-04-11 14:00:00;82;50;60;51;3;3
2020-04-11 14:15:00;72;61;58;57;11;0
2020-04-11 14:30:00;75;54;51;43;13;3
2020-04-11 14:45:00;65;49;45;40;21;5
2020-04-11 15:00:00;72;55;52;50;16;12
2020-04-11 15:15:00;83;65;47;36;4;0
2020-04-11 15:30:00;71;59;57;41;1;0
2020-04-11 15:45:00;74;65;51;54;5;0
2020-04-11 16:00:00;61;40;55;47;39;0
2020-04-11 16:15:00;68;53;57;56;31;0
2020-04-11 16:30:00;62;41;49;47;3;1
2020-04-11 16:45:00;72;45;55;43;7;3
2020-04-11 17:00:00;58;49;57;45;28;0
2020-04-11 17:15:00;47;43;53;40;21;0
2020-04-11 17:30:00;65;40;49;46;18;1
2020-04-11 17:45:00;77;51;80;39;8;0
2020-04-11 18:00:00;65;35;41;34;3;2
2020-04-11 18:15:00;40;23;41;32;1;0
2020-04-11 18:30:00;66;40;49;35;5;0
2020-04-11 18:45:00;55;29;55;42;4;0
2020-04-11 19:00:00;52;39;43;32;0;0
2020-04-11 19:15:00;50;21;34;25;9;0
2020-04-11 19:30:00;49;24;43;49;8;0
2020-04-11 19:45:00;36;25;33;25;0;1
2020-04-11 20:00:00;34;27;39;31;0;0
2020-04-11 20:15:00;23;23;34;26;0;0
2020-04-11 20:30:00;23;39;32;25;0;0
2020-04-11 20:45:00;22;16;24;19;0;0
2020-04-11 21:00:00;18;13;27;9;0;0
2020-04-11 21:15:00;20;9;20;28;0;0
2020-04-11 21:30:00;14;16;18;12;0;0
2020-04-11 21:45:00;21;16;20;17;0;0
2020-04-11 22:00:00;21;12;14;17;0;0
2020-04-11 22:15:00;16;10;14;7;0;0
2020-04-11 22:30:00;13;4;14;7;0;0
2020-04-11 22:45:00;11;7;18;8;0;0
2020-04-11 23:00:00;7;3;6;4;0;0
2020-04-11 23:15:00;15;7;8;6;0;0
2020-04-11 23:30:00;2;4;7;3;0;0
2020-04-11 23:45:00;1;2;11;6;0;0
