DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-26 00:00:00;15;0;0;0;29;0;0;0;0;0;0;0;0
2019-10-26 00:15:00;16;0;0;0;33;0;0;0;0;0;0;0;0
2019-10-26 00:30:00;16;1;0;1;21;0;0;0;0;0;0;0;0
2019-10-26 00:45:00;10;0;5;4;24;0;0;0;0;0;0;0;0
2019-10-26 01:00:00;10;0;0;0;29;0;0;0;0;0;0;0;0
2019-10-26 01:15:00;11;0;0;0;25;0;0;0;0;0;0;0;0
2019-10-26 01:30:00;10;0;0;0;18;0;0;0;0;0;0;0;0
2019-10-26 01:45:00;7;0;0;1;21;0;0;0;0;0;0;0;0
2019-10-26 02:00:00;14;0;0;0;13;0;0;0;0;0;0;0;0
2019-10-26 02:15:00;10;0;1;0;16;0;0;0;0;0;0;0;0
2019-10-26 02:30:00;7;1;1;1;15;0;0;0;0;0;0;0;0
2019-10-26 02:45:00;5;0;0;0;12;1;0;0;0;0;0;0;0
2019-10-26 03:00:00;9;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-26 03:15:00;9;0;0;0;12;0;0;0;0;0;0;0;0
2019-10-26 03:30:00;2;0;0;0;4;0;0;0;0;0;0;0;0
2019-10-26 03:45:00;12;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-26 04:00:00;15;0;0;0;5;2;0;0;0;0;0;0;0
2019-10-26 04:15:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-26 04:30:00;6;0;0;1;10;0;0;0;0;0;0;0;0
2019-10-26 04:45:00;12;0;0;1;8;0;0;0;0;0;0;0;0
2019-10-26 05:00:00;19;0;0;2;8;0;0;0;0;0;0;0;0
2019-10-26 05:15:00;16;0;0;0;14;0;0;0;0;0;0;0;0
2019-10-26 05:30:00;26;0;0;3;13;0;0;0;0;0;0;0;0
2019-10-26 05:45:00;28;0;0;1;14;0;0;0;0;0;0;0;0
2019-10-26 06:00:00;21;0;4;1;27;0;0;0;0;0;0;0;0
2019-10-26 06:15:00;43;2;2;4;31;0;0;0;0;0;0;0;0
2019-10-26 06:30:00;26;3;1;3;28;0;0;0;0;0;0;0;0
2019-10-26 06:45:00;34;4;2;7;28;0;0;0;0;0;0;0;0
2019-10-26 07:00:00;32;2;5;4;33;0;0;0;0;0;0;0;0
2019-10-26 07:15:00;48;4;7;2;27;0;0;0;0;0;0;0;0
2019-10-26 07:30:00;53;1;3;3;37;0;0;0;0;0;0;0;0
2019-10-26 07:45:00;68;2;3;6;36;0;1;0;5;0;0;0;0
2019-10-26 08:00:00;64;8;5;4;34;0;0;0;4;0;0;0;0
2019-10-26 08:15:00;60;11;8;6;40;1;0;0;2;0;0;0;0
2019-10-26 08:30:00;92;8;8;6;70;0;0;0;3;0;0;0;0
2019-10-26 08:45:00;105;8;9;5;73;1;0;0;12;0;0;0;0
2019-10-26 09:00:00;106;13;12;9;67;1;0;0;15;0;0;3;0
2019-10-26 09:15:00;122;7;6;6;93;1;0;12;22;0;0;0;0
2019-10-26 09:30:00;139;9;7;11;87;5;3;0;7;0;0;0;0
2019-10-26 09:45:00;161;8;16;11;118;3;11;1;6;0;0;0;0
2019-10-26 10:00:00;183;12;10;14;115;3;2;3;18;0;0;0;0
2019-10-26 10:15:00;168;11;11;9;111;7;3;0;8;0;0;0;0
2019-10-26 10:30:00;163;6;9;9;122;7;8;2;6;0;0;0;0
2019-10-26 10:45:00;193;5;9;11;124;6;9;1;6;0;0;0;0
2019-10-26 11:00:00;146;9;10;10;133;7;10;2;9;0;0;0;0
2019-10-26 11:15:00;176;12;12;14;136;7;15;8;11;0;0;0;0
2019-10-26 11:30:00;166;9;14;10;155;6;5;11;6;1;0;0;0
2019-10-26 11:45:00;147;12;15;11;165;4;5;3;10;0;0;0;0
2019-10-26 12:00:00;167;17;15;11;166;8;12;1;9;0;0;0;0
