DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-21 00:00:00;5;2;1;2;1;3;0;1
2020-01-21 00:15:00;5;5;4;2;2;6;0;4
2020-01-21 00:30:00;2;3;1;5;1;2;0;3
2020-01-21 00:45:00;4;5;1;1;2;4;0;2
2020-01-21 01:00:00;3;3;2;1;2;1;0;3
2020-01-21 01:15:00;1;3;0;0;0;1;0;1
2020-01-21 01:30:00;0;1;1;1;2;6;0;0
2020-01-21 01:45:00;1;0;0;1;2;2;0;1
2020-01-21 02:00:00;3;3;0;2;0;1;0;0
2020-01-21 02:15:00;2;1;2;0;0;0;0;1
2020-01-21 02:30:00;3;2;1;1;2;0;0;0
2020-01-21 02:45:00;1;1;0;0;0;0;0;0
2020-01-21 03:00:00;1;0;0;0;1;2;0;2
2020-01-21 03:15:00;3;1;0;1;0;2;0;2
2020-01-21 03:30:00;3;3;3;3;5;0;0;1
2020-01-21 03:45:00;3;1;1;3;2;0;0;0
2020-01-21 04:00:00;2;5;2;0;1;0;0;1
2020-01-21 04:15:00;5;5;3;0;0;1;0;1
2020-01-21 04:30:00;0;1;2;2;2;1;0;2
2020-01-21 04:45:00;4;11;14;8;7;7;0;5
2020-01-21 05:00:00;5;18;27;5;4;12;0;8
2020-01-21 05:15:00;19;38;93;8;2;40;0;11
2020-01-21 05:30:00;32;44;71;16;9;25;0;15
2020-01-21 05:45:00;67;50;74;61;21;25;0;24
2020-01-21 06:00:00;41;34;60;37;27;17;0;16
2020-01-21 06:15:00;46;42;91;30;29;22;0;27
2020-01-21 06:30:00;67;36;99;14;17;42;0;28
2020-01-21 06:45:00;78;50;97;18;22;40;0;56
2020-01-21 07:00:00;86;59;96;16;27;37;0;48
2020-01-21 07:15:00;100;74;97;23;62;64;0;61
2020-01-21 07:30:00;128;80;104;38;59;50;0;72
2020-01-21 07:45:00;128;96;104;25;50;83;0;85
2020-01-21 08:00:00;109;71;108;28;61;61;0;64
2020-01-21 08:15:00;85;62;95;23;36;50;0;64
2020-01-21 08:30:00;69;49;76;34;39;32;0;39
2020-01-21 08:45:00;81;52;54;30;40;39;0;54
2020-01-21 09:00:00;64;41;51;22;48;34;0;37
2020-01-21 09:15:00;63;36;35;31;27;16;0;27
2020-01-21 09:30:00;63;43;33;26;48;44;0;32
2020-01-21 09:45:00;66;59;24;28;28;28;0;39
2020-01-21 10:00:00;55;48;36;28;29;35;0;37
2020-01-21 10:15:00;56;33;27;25;25;23;0;25
2020-01-21 10:30:00;57;43;31;35;34;24;0;37
2020-01-21 10:45:00;57;28;29;34;28;44;0;44
2020-01-21 11:00:00;63;44;21;28;30;37;0;49
2020-01-21 11:15:00;65;46;28;25;80;35;0;45
2020-01-21 11:30:00;49;34;25;24;45;30;0;46
2020-01-21 11:45:00;70;41;26;15;21;28;0;45
2020-01-21 12:00:00;51;46;22;28;26;29;0;46
2020-01-21 12:15:00;61;43;24;24;29;45;0;46
2020-01-21 12:30:00;52;48;32;25;32;32;0;42
2020-01-21 12:45:00;60;45;27;39;42;46;0;52
2020-01-21 13:00:00;69;48;32;36;84;46;0;51
2020-01-21 13:15:00;57;47;49;36;37;46;0;57
2020-01-21 13:30:00;50;50;73;33;38;47;0;54
2020-01-21 13:45:00;57;53;57;30;52;53;0;40
2020-01-21 14:00:00;70;67;46;45;59;43;0;49
2020-01-21 14:15:00;65;51;20;69;61;46;0;42
2020-01-21 14:30:00;58;65;27;64;82;35;0;50
2020-01-21 14:45:00;67;49;28;48;50;41;0;61
2020-01-21 15:00:00;64;46;25;70;56;41;0;65
2020-01-21 15:15:00;67;62;23;69;70;28;0;58
2020-01-21 15:30:00;80;67;28;59;67;33;0;66
2020-01-21 15:45:00;82;66;33;55;69;54;0;69
2020-01-21 16:00:00;7;8;3;6;5;9;0;7
2020-01-21 16:15:00;
2020-01-21 16:30:00;70;68;23;46;73;32;0;56
2020-01-21 16:45:00;76;63;22;57;66;48;0;57
2020-01-21 17:00:00;87;77;23;68;65;57;0;77
2020-01-21 17:15:00;74;71;30;67;58;48;0;68
2020-01-21 17:30:00;64;57;23;67;49;40;0;59
2020-01-21 17:45:00;77;62;27;63;54;36;0;46
2020-01-21 18:00:00;61;35;29;48;50;24;0;32
2020-01-21 18:15:00;52;37;27;53;47;32;0;43
2020-01-21 18:30:00;53;39;35;56;35;42;0;49
2020-01-21 18:45:00;44;34;20;57;41;25;0;45
2020-01-21 19:00:00;30;32;28;29;27;32;0;34
2020-01-21 19:15:00;30;26;23;34;33;23;0;29
2020-01-21 19:30:00;37;23;20;29;19;20;0;22
2020-01-21 19:45:00;36;31;24;24;22;25;0;25
2020-01-21 20:00:00;31;22;13;20;17;22;0;19
2020-01-21 20:15:00;33;21;27;15;35;25;0;13
2020-01-21 20:30:00;24;10;13;21;22;16;0;17
2020-01-21 20:45:00;29;19;20;20;9;16;0;16
2020-01-21 21:00:00;33;22;52;20;11;23;0;24
2020-01-21 21:15:00;19;15;34;9;8;18;0;16
2020-01-21 21:30:00;15;9;25;18;37;20;0;11
2020-01-21 21:45:00;20;14;19;40;33;16;0;10
2020-01-21 22:00:00;24;23;13;68;39;18;0;16
2020-01-21 22:15:00;18;17;8;26;23;15;0;17
2020-01-21 22:30:00;13;6;6;14;8;10;0;8
2020-01-21 22:45:00;12;8;7;22;11;4;0;7
2020-01-21 23:00:00;9;11;8;13;9;7;0;9
2020-01-21 23:15:00;4;6;5;6;2;6;0;0
2020-01-21 23:30:00;1;4;3;3;2;3;0;4
