DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-12-11 00:00:00;3;2;0;0;0;7;0;0;0;0;0
2020-12-11 00:15:00;5;2;0;0;0;5;3;0;0;0;0
2020-12-11 00:30:00;7;5;0;0;0;9;1;0;0;0;0
2020-12-11 00:45:00;2;2;1;0;0;3;0;0;0;0;0
2020-12-11 01:00:00;6;6;0;1;0;3;0;0;0;0;0
2020-12-11 01:15:00;4;5;1;1;0;3;0;0;0;0;0
2020-12-11 01:30:00;3;2;0;2;0;4;0;0;0;0;0
2020-12-11 01:45:00;6;4;0;2;0;3;0;0;0;0;0
2020-12-11 02:00:00;8;1;0;0;0;1;1;0;0;0;0
2020-12-11 02:15:00;5;1;0;3;0;6;0;0;0;0;0
2020-12-11 02:30:00;7;3;0;0;0;2;1;0;0;0;0
2020-12-11 02:45:00;4;1;1;2;0;6;1;0;0;0;0
2020-12-11 03:00:00;8;8;0;2;0;3;2;0;0;0;0
2020-12-11 03:15:00;5;3;0;1;0;6;0;0;0;0;0
2020-12-11 03:30:00;3;1;0;0;0;2;1;0;0;0;0
2020-12-11 03:45:00;11;3;1;1;0;5;2;0;0;0;0
2020-12-11 04:00:00;10;3;1;1;0;8;1;0;0;0;0
2020-12-11 04:15:00;8;4;0;1;0;3;1;0;0;0;0
2020-12-11 04:30:00;16;9;1;2;0;7;3;0;0;0;0
2020-12-11 04:45:00;16;10;2;0;0;12;2;0;0;0;0
2020-12-11 05:00:00;25;18;2;6;0;59;3;0;0;0;0
2020-12-11 05:15:00;38;31;4;8;0;101;10;0;0;0;0
2020-12-11 05:30:00;34;34;3;13;0;122;12;0;0;0;0
2020-12-11 05:45:00;81;84;11;38;0;82;8;0;0;0;0
2020-12-11 06:00:00;110;125;26;39;0;92;6;0;0;0;0
2020-12-11 06:15:00;92;97;14;24;0;88;13;0;2;0;0
2020-12-11 06:30:00;58;54;10;34;0;127;14;0;0;0;0
2020-12-11 06:45:00;68;74;11;25;0;103;10;0;0;0;0
2020-12-11 07:00:00;56;59;11;28;0;110;15;0;0;0;0
2020-12-11 07:15:00;73;50;4;41;0;100;21;0;3;0;0
2020-12-11 07:30:00;69;84;16;45;0;120;28;0;0;0;0
2020-12-11 07:45:00;84;85;15;40;0;108;26;0;0;0;0
2020-12-11 08:00:00;69;61;16;36;0;90;44;0;0;0;0
2020-12-11 08:15:00;76;56;18;37;0;88;27;0;0;0;0
2020-12-11 08:30:00;84;72;19;32;0;89;28;0;0;0;0
2020-12-11 08:45:00;78;58;11;35;0;77;19;0;0;0;0
2020-12-11 09:00:00;74;54;21;38;0;94;20;0;0;0;0
2020-12-11 09:15:00;69;59;15;53;0;96;25;0;0;0;0
2020-12-11 09:30:00;77;65;12;42;0;104;28;1;0;2;0
2020-12-11 09:45:00;79;70;21;41;0;97;25;0;0;0;0
2020-12-11 10:00:00;86;71;16;41;0;94;30;9;3;0;0
2020-12-11 10:15:00;89;77;27;41;0;97;27;0;8;1;0
2020-12-11 10:30:00;83;66;22;44;0;71;31;0;0;0;0
2020-12-11 10:45:00;101;107;19;56;0;85;22;0;0;0;0
2020-12-11 11:00:00;103;103;29;37;0;94;30;0;0;0;0
2020-12-11 11:15:00;105;98;13;36;0;106;13;0;0;0;0
2020-12-11 11:30:00;102;104;23;43;0;113;34;0;0;0;0
2020-12-11 11:45:00;99;99;31;42;0;82;37;3;0;0;0
2020-12-11 12:00:00;102;104;22;51;0;94;29;5;0;0;0
2020-12-11 12:15:00;120;112;32;50;0;105;25;0;0;0;0
2020-12-11 12:30:00;131;123;36;56;0;110;33;0;0;1;0
2020-12-11 12:45:00;110;116;31;51;0;111;30;1;17;0;0
2020-12-11 13:00:00;130;150;20;51;0;96;32;0;2;0;0
2020-12-11 13:15:00;112;96;37;44;0;136;27;0;0;2;0
2020-12-11 13:30:00;140;138;33;38;0;161;25;0;0;0;0
2020-12-11 13:45:00;113;102;31;51;0;144;26;0;0;0;0
2020-12-11 14:00:00;161;148;23;54;0;123;30;1;4;2;0
