DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-10-30 00:00:00;1;4;4;3;1;0;0;0;0;0;0;0
2020-10-30 00:15:00;0;6;4;6;2;0;0;0;0;0;0;0
2020-10-30 00:30:00;1;7;5;6;8;0;0;0;0;0;0;0
2020-10-30 00:45:00;0;6;5;1;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;2;1;2;2;2;0;0;0;0;0;0;0
2020-10-30 01:15:00;2;1;2;6;4;0;0;0;0;0;0;0
2020-10-30 01:30:00;0;0;1;2;0;0;0;0;0;0;0;0
2020-10-30 01:45:00;0;5;0;3;2;0;0;0;0;0;0;0
2020-10-30 02:00:00;1;4;2;2;2;0;0;0;0;0;0;0
2020-10-30 02:15:00;0;1;1;4;1;0;0;0;0;0;0;0
2020-10-30 02:30:00;2;3;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:45:00;1;4;2;0;2;0;0;0;0;0;0;0
2020-10-30 03:00:00;1;6;2;2;3;0;0;0;0;0;0;0
2020-10-30 03:15:00;1;2;3;2;1;0;0;0;0;0;0;0
2020-10-30 03:30:00;0;2;2;2;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;0;5;7;5;1;0;0;0;0;0;0;0
2020-10-30 04:00:00;0;1;1;1;3;0;0;0;0;0;0;0
2020-10-30 04:15:00;1;3;5;8;3;0;0;0;0;0;0;0
2020-10-30 04:30:00;1;6;5;2;2;0;0;0;0;0;0;0
2020-10-30 04:45:00;3;9;9;6;3;0;0;0;0;0;0;0
2020-10-30 05:00:00;9;23;13;14;11;0;0;0;0;0;0;0
2020-10-30 05:15:00;11;33;24;32;24;0;0;0;0;0;0;0
2020-10-30 05:30:00;13;32;29;35;31;0;0;0;0;0;0;0
2020-10-30 05:45:00;17;40;27;51;40;0;0;0;0;0;0;0
2020-10-30 06:00:00;13;47;54;38;45;0;0;0;0;0;0;0
2020-10-30 06:15:00;17;50;48;68;62;0;0;0;0;0;1;7
2020-10-30 06:30:00;22;50;42;78;82;1;0;0;0;5;1;0
2020-10-30 06:45:00;18;60;31;75;63;4;2;0;0;20;0;3
2020-10-30 07:00:00;16;49;50;91;100;3;3;0;0;32;0;0
2020-10-30 07:15:00;19;59;43;123;190;3;2;0;0;53;13;21
2020-10-30 07:30:00;23;71;60;115;139;6;5;0;0;35;12;48
2020-10-30 07:45:00;42;90;69;96;109;0;2;0;0;4;4;21
2020-10-30 08:00:00;13;58;59;86;64;1;3;0;2;23;4;11
2020-10-30 08:15:00;20;61;44;69;79;0;1;0;0;21;3;36
2020-10-30 08:30:00;17;49;41;35;114;1;4;0;0;25;3;2
2020-10-30 08:45:00;14;60;55;68;55;3;2;0;0;2;8;0
2020-10-30 09:00:00;26;59;51;59;56;2;0;0;0;6;4;0
2020-10-30 09:15:00;18;55;41;61;53;1;1;0;0;2;0;0
2020-10-30 09:30:00;16;41;48;61;48;1;0;0;0;1;0;0
2020-10-30 09:45:00;16;69;56;54;66;2;2;0;0;3;6;3
2020-10-30 10:00:00;19;63;64;65;73;0;1;0;0;1;5;0
2020-10-30 10:15:00;15;66;65;66;49;3;4;0;0;5;6;2
2020-10-30 10:30:00;25;75;70;61;51;6;6;0;0;1;4;4
2020-10-30 10:45:00;18;78;60;71;76;0;2;0;0;3;7;2
2020-10-30 11:00:00;24;69;70;44;103;3;1;0;3;26;13;19
2020-10-30 11:15:00;27;72;121;33;92;1;2;0;0;21;13;17
2020-10-30 11:30:00;29;104;68;68;64;1;2;0;1;41;15;41
2020-10-30 11:45:00;15;93;76;66;62;2;2;0;0;0;8;11
2020-10-30 12:00:00;20;72;103;57;59;6;3;0;0;8;4;1
2020-10-30 12:15:00;29;121;96;54;60;4;4;0;1;31;11;30
2020-10-30 12:30:00;27;128;115;79;69;1;8;0;0;38;16;6
2020-10-30 12:45:00;30;128;104;83;86;4;2;0;0;17;8;12
2020-10-30 13:00:00;27;133;99;74;76;2;7;0;0;34;11;8
2020-10-30 13:15:00;17;141;121;85;81;4;5;0;0;16;5;1
2020-10-30 13:30:00;31;140;116;90;97;0;3;0;0;1;7;5
2020-10-30 13:45:00;24;101;79;82;93;0;4;0;0;4;4;7
2020-10-30 14:00:00;27;135;110;51;112;2;8;0;0;49;4;5
2020-10-30 14:15:00;31;131;121;41;154;2;7;0;0;2;6;17
2020-10-30 14:30:00;17;127;120;30;120;7;9;0;0;37;7;12
2020-10-30 14:45:00;24;114;85;78;68;1;2;0;0;31;18;45
2020-10-30 15:00:00;21;111;97;77;82;3;10;0;0;8;6;3
2020-10-30 15:15:00;31;125;119;74;60;2;0;0;3;24;8;51
2020-10-30 15:30:00;25;106;96;80;62;11;14;0;1;85;4;23
2020-10-30 15:45:00;29;101;85;78;91;3;2;0;0;59;2;1
2020-10-30 16:00:00;34;109;109;71;74;4;6;0;0;105;3;0
2020-10-30 16:15:00;16;79;65;57;67;1;1;0;0;2;6;2
2020-10-30 16:30:00;31;77;88;67;55;2;3;0;0;38;0;5
2020-10-30 16:45:00;33;104;111;73;66;1;0;0;0;6;6;14
2020-10-30 17:00:00;20;112;97;71;101;1;1;0;3;21;6;10
2020-10-30 17:15:00;25;95;88;75;70;2;1;0;0;4;4;0
2020-10-30 17:30:00;32;93;73;76;61;13;1;0;0;7;6;9
2020-10-30 17:45:00;16;83;80;63;74;3;4;0;0;32;2;0
2020-10-30 18:00:00;30;88;65;66;62;6;3;0;0;75;5;1
2020-10-30 18:15:00;15;64;69;51;58;2;2;0;0;7;2;3
2020-10-30 18:30:00;13;55;52;47;51;0;3;0;0;0;3;0
2020-10-30 18:45:00;13;66;63;52;41;1;3;0;0;5;1;4
2020-10-30 19:00:00;18;57;46;43;39;1;1;0;0;1;5;3
2020-10-30 19:15:00;15;60;62;35;30;0;3;0;0;0;0;0
2020-10-30 19:30:00;18;46;40;41;39;0;6;0;0;8;2;2
2020-10-30 19:45:00;11;38;39;40;32;1;0;0;0;10;3;4
2020-10-30 20:00:00;10;45;44;28;26;4;0;0;0;9;1;5
2020-10-30 20:15:00;8;43;39;41;34;1;1;0;0;1;0;0
2020-10-30 20:30:00;11;39;36;36;21;1;1;0;0;80;0;0
2020-10-30 20:45:00;15;37;40;30;21;0;4;0;0;9;2;3
2020-10-30 21:00:00;16;44;39;30;26;0;4;0;0;6;0;0
2020-10-30 21:15:00;12;52;41;37;28;1;0;0;0;3;3;6
2020-10-30 21:30:00;10;27;36;30;20;0;1;0;0;4;0;0
2020-10-30 21:45:00;5;29;35;25;21;0;0;0;0;0;0;0
2020-10-30 22:00:00;8;49;45;25;17;1;0;0;0;0;0;0
2020-10-30 22:15:00;9;33;31;28;21;0;0;0;0;0;1;1
2020-10-30 22:30:00;3;33;22;18;15;1;1;0;0;17;0;0
2020-10-30 22:45:00;9;23;20;10;16;1;1;0;0;8;0;0
2020-10-30 23:00:00;2;20;21;17;13;0;0;0;0;0;0;0
2020-10-30 23:15:00;5;11;13;20;12;0;0;0;0;0;0;0
2020-10-30 23:30:00;0;11;14;24;9;0;0;0;0;0;0;0
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
