DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-04-09 00:00:00;2;0;1;1;0;0;0;0;0;0;0;0
2020-04-09 00:15:00;3;0;7;4;0;0;0;0;0;0;0;0
2020-04-09 00:30:00;3;0;2;3;0;0;0;0;0;0;0;0
2020-04-09 00:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 01:00:00;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-09 01:15:00;2;0;0;1;0;0;0;0;0;0;0;0
2020-04-09 01:30:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 02:00:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 02:45:00;0;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 03:00:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-09 03:45:00;1;0;4;2;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;6;0;0;2;0;0;0;0;0;0;0;0
2020-04-09 04:30:00;10;0;4;3;0;0;0;0;0;0;0;0
2020-04-09 04:45:00;5;0;11;3;0;0;0;0;0;0;0;0
2020-04-09 05:00:00;11;0;8;2;0;0;0;0;0;0;0;0
2020-04-09 05:15:00;14;0;10;8;0;0;0;0;0;0;0;0
2020-04-09 05:30:00;19;0;38;6;0;0;0;0;0;0;0;0
2020-04-09 05:45:00;19;0;22;3;0;0;0;0;0;0;0;0
2020-04-09 06:00:00;18;0;24;8;0;0;0;0;0;0;0;0
2020-04-09 06:15:00;25;0;44;9;0;1;2;0;0;0;0;0
2020-04-09 06:30:00;20;0;51;9;0;0;0;5;0;0;0;0
