DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-03-31 00:00:00;2;6;2;2;0;0;0
2020-03-31 00:15:00;10;9;0;0;0;0;0
2020-03-31 00:30:00;9;2;0;0;0;0;0
2020-03-31 00:45:00;12;3;0;0;0;0;0
2020-03-31 01:00:00;10;5;0;0;0;0;0
2020-03-31 01:15:00;3;2;0;0;0;0;0
2020-03-31 01:30:00;2;6;0;0;0;0;0
2020-03-31 01:45:00;2;6;0;0;0;0;0
2020-03-31 02:00:00;1;9;0;0;0;0;0
2020-03-31 02:15:00;3;3;0;0;0;0;0
2020-03-31 02:30:00;8;7;1;1;0;0;0
2020-03-31 02:45:00;3;4;0;0;0;0;0
2020-03-31 03:00:00;7;6;0;0;0;0;0
2020-03-31 03:15:00;4;4;0;0;0;0;0
2020-03-31 03:30:00;4;6;0;0;0;0;0
2020-03-31 03:45:00;4;6;0;0;0;0;0
2020-03-31 04:00:00;8;7;0;0;0;0;0
2020-03-31 04:15:00;7;9;0;0;0;0;0
2020-03-31 04:30:00;11;9;0;0;0;0;0
2020-03-31 04:45:00;13;10;0;0;0;0;0
2020-03-31 05:00:00;24;19;0;0;0;0;0
2020-03-31 05:15:00;22;25;0;0;0;0;0
2020-03-31 05:30:00;75;46;4;4;0;0;0
2020-03-31 05:45:00;74;49;3;3;0;0;0
2020-03-31 06:00:00;61;53;0;0;0;0;0
2020-03-31 06:15:00;57;63;1;1;0;0;0
2020-03-31 06:30:00;109;87;3;3;0;0;0
2020-03-31 06:45:00;129;75;6;6;1;0;0
2020-03-31 07:00:00;121;81;5;5;0;0;0
2020-03-31 07:15:00;138;89;8;8;1;0;0
2020-03-31 07:30:00;128;101;6;6;0;0;0
2020-03-31 07:45:00;150;112;8;8;1;0;0
2020-03-31 08:00:00;99;84;6;6;0;0;0
2020-03-31 08:15:00;103;87;4;4;0;0;0
2020-03-31 08:30:00;95;85;3;3;2;0;0
2020-03-31 08:45:00;108;77;4;4;5;0;0
2020-03-31 09:00:00;78;71;4;4;0;0;0
2020-03-31 09:15:00;88;79;5;5;2;0;0
2020-03-31 09:30:00;96;79;5;5;0;0;0
2020-03-31 09:45:00;90;94;5;5;0;0;0
2020-03-31 10:00:00;98;89;4;4;0;0;0
2020-03-31 10:15:00;108;114;6;6;0;0;0
2020-03-31 10:30:00;110;91;7;7;0;0;0
2020-03-31 10:45:00;118;109;8;8;16;0;0
2020-03-31 11:00:00;103;100;3;3;2;0;0
2020-03-31 11:15:00;116;75;7;7;0;0;0
2020-03-31 11:30:00;125;116;5;5;6;0;0
2020-03-31 11:45:00;107;104;8;8;0;0;0
2020-03-31 12:00:00;109;105;6;6;12;0;0
2020-03-31 12:15:00;104;103;7;7;3;0;0
2020-03-31 12:30:00;108;96;6;6;0;0;0
2020-03-31 12:45:00;93;100;8;8;3;0;0
2020-03-31 13:00:00;113;109;6;6;0;0;0
2020-03-31 13:15:00;121;113;7;7;13;0;0
2020-03-31 13:30:00;115;82;3;3;5;0;0
2020-03-31 13:45:00;100;105;6;6;1;0;0
2020-03-31 14:00:00;101;98;6;6;0;0;0
2020-03-31 14:15:00;122;106;8;8;0;0;0
2020-03-31 14:30:00;120;114;2;2;0;0;0
2020-03-31 14:45:00;104;118;5;5;5;0;0
2020-03-31 15:00:00;96;94;6;6;3;0;0
2020-03-31 15:15:00;109;95;5;5;5;0;0
2020-03-31 15:30:00;92;112;3;3;0;0;0
2020-03-31 15:45:00;115;121;7;7;3;0;0
2020-03-31 16:00:00;132;144;2;2;16;0;0
2020-03-31 16:15:00;143;126;5;5;0;0;0
2020-03-31 16:30:00;116;115;7;7;5;0;0
2020-03-31 16:45:00;136;112;4;4;0;0;0
2020-03-31 17:00:00;130;122;11;11;6;0;0
2020-03-31 17:15:00;129;123;3;3;1;0;0
2020-03-31 17:30:00;102;89;8;8;4;0;0
2020-03-31 17:45:00;89;101;9;9;0;0;0
2020-03-31 18:00:00;82;107;8;8;0;0;0
2020-03-31 18:15:00;75;76;4;4;1;0;0
2020-03-31 18:30:00;75;70;2;2;10;0;0
2020-03-31 18:45:00;85;79;7;7;9;0;0
2020-03-31 19:00:00;57;71;3;3;0;0;0
2020-03-31 19:15:00;61;44;8;8;0;0;0
2020-03-31 19:30:00;57;54;0;0;0;0;0
2020-03-31 19:45:00;50;36;4;4;0;0;0
2020-03-31 20:00:00;60;60;3;3;0;0;0
2020-03-31 20:15:00;31;49;0;0;0;0;0
2020-03-31 20:30:00;32;31;2;2;0;0;0
2020-03-31 20:45:00;36;37;2;2;0;0;0
2020-03-31 21:00:00;23;26;0;0;0;0;0
2020-03-31 21:15:00;24;19;1;1;0;0;0
2020-03-31 21:30:00;19;19;4;4;0;0;0
2020-03-31 21:45:00;30;15;0;0;0;0;0
2020-03-31 22:00:00;14;25;0;0;0;0;0
2020-03-31 22:15:00;22;23;1;1;0;0;0
2020-03-31 22:30:00;22;19;0;0;0;0;0
2020-03-31 22:45:00;14;12;1;1;0;0;0
2020-03-31 23:00:00;12;11;0;0;0;0;0
2020-03-31 23:15:00;6;8;0;0;0;0;0
2020-03-31 23:30:00;4;4;0;0;0;0;0
