DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-03 00:00:00;0;0;0;3;4;2;1;3;3;0;0
2020-04-03 00:15:00;0;3;0;4;4;0;0;3;2;1;1
2020-04-03 00:30:00;0;0;1;2;0;1;3;3;3;0;0
2020-04-03 00:45:00;0;0;0;2;1;0;1;2;4;1;1
2020-04-03 01:00:00;0;1;0;2;2;0;0;2;1;0;0
2020-04-03 01:15:00;0;2;0;7;2;1;1;1;1;1;1
2020-04-03 01:30:00;0;1;0;2;0;13;2;0;0;0;0
2020-04-03 01:45:00;0;0;0;2;0;0;1;1;1;0;0
2020-04-03 02:00:00;0;1;0;1;0;1;1;0;0;0;0
2020-04-03 02:15:00;0;0;0;3;0;0;2;1;1;0;0
2020-04-03 02:30:00;0;1;0;5;1;0;1;2;0;0;0
2020-04-03 02:45:00;0;0;0;2;1;2;0;1;1;0;0
2020-04-03 03:00:00;0;0;0;1;1;2;2;0;1;1;1
2020-04-03 03:15:00;0;0;0;5;0;0;4;1;1;0;0
2020-04-03 03:30:00;0;1;0;3;0;0;0;1;0;0;0
2020-04-03 03:45:00;0;2;0;2;2;0;0;2;4;1;1
2020-04-03 04:00:00;0;1;0;1;2;2;0;1;1;1;1
2020-04-03 04:15:00;0;2;0;5;4;4;1;6;4;0;0
2020-04-03 04:30:00;0;3;0;3;4;1;1;2;3;1;1
2020-04-03 04:45:00;0;2;0;5;4;3;0;7;5;1;1
2020-04-03 05:00:00;0;1;0;5;3;2;1;8;8;2;2
2020-04-03 05:15:00;4;6;0;14;7;5;2;10;16;8;5
2020-04-03 05:30:00;1;7;0;20;13;6;5;26;27;7;7
2020-04-03 05:45:00;2;13;0;29;14;10;6;46;44;13;10
2020-04-03 06:00:00;2;7;6;23;10;3;5;29;36;8;7
2020-04-03 06:15:00;8;23;0;29;18;9;10;42;37;8;6
2020-04-03 06:30:00;3;21;0;38;29;13;15;49;62;11;6
2020-04-03 06:45:00;9;28;1;35;22;4;10;59;85;16;12
2020-04-03 07:00:00;4;16;3;38;20;9;11;50;63;10;5
2020-04-03 07:15:00;7;16;3;40;24;16;20;53;53;6;6
2020-04-03 07:30:00;3;17;1;35;25;8;22;58;63;11;6
2020-04-03 07:45:00;10;24;1;53;21;7;15;46;57;5;3
2020-04-03 08:00:00;5;14;4;44;25;9;9;35;50;6;4
2020-04-03 08:15:00;15;11;2;35;23;6;14;43;42;13;10
2020-04-03 08:30:00;6;8;2;38;24;10;18;34;33;6;3
2020-04-03 08:45:00;8;14;3;52;29;7;26;41;42;4;5
2020-04-03 09:00:00;7;18;2;53;28;9;13;44;32;5;3
2020-04-03 09:15:00;8;10;3;50;30;5;15;36;23;4;2
2020-04-03 09:30:00;7;20;4;36;25;17;22;33;26;7;4
2020-04-03 09:45:00;9;19;3;44;25;6;11;41;43;8;8
2020-04-03 10:00:00;5;17;3;56;37;8;20;46;29;5;3
2020-04-03 10:15:00;6;16;1;48;38;12;16;38;29;6;4
2020-04-03 10:30:00;9;17;3;58;40;9;36;50;36;5;3
2020-04-03 10:45:00;8;16;5;62;40;11;29;47;43;8;7
2020-04-03 11:00:00;17;15;2;51;45;11;24;43;33;9;8
2020-04-03 11:15:00;8;15;4;51;30;7;29;41;32;8;6
2020-04-03 11:30:00;10;15;4;63;45;8;26;55;38;9;7
2020-04-03 11:45:00;13;16;4;67;46;32;28;41;48;11;11
2020-04-03 12:00:00;14;29;5;93;67;17;41;47;35;5;4
2020-04-03 12:15:00;12;15;5;79;59;7;43;45;54;6;6
2020-04-03 12:30:00;7;22;3;82;62;9;27;54;49;8;5
2020-04-03 12:45:00;10;17;2;90;67;7;24;55;46;4;2
2020-04-03 13:00:00;13;15;3;90;53;6;28;32;37;10;8
2020-04-03 13:15:00;11;15;2;79;48;7;28;61;48;8;6
2020-04-03 13:30:00;5;17;4;80;64;21;22;56;45;11;9
2020-04-03 13:45:00;8;21;27;82;53;8;25;61;48;7;7
2020-04-03 14:00:00;9;16;2;74;61;17;27;40;33;8;6
2020-04-03 14:15:00;10;14;1;80;62;14;32;52;39;10;7
2020-04-03 14:30:00;8;16;2;86;64;5;26;43;42;10;13
2020-04-03 14:45:00;9;24;2;62;47;13;29;46;45;9;6
2020-04-03 15:00:00;13;12;4;59;41;8;18;53;42;12;9
2020-04-03 15:15:00;7;11;2;78;46;8;22;39;33;5;4
2020-04-03 15:30:00;13;20;2;62;45;11;16;46;43;10;5
2020-04-03 15:45:00;8;11;2;62;44;15;19;43;32;6;2
