DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-11-20 00:00:00;1;5;4;1;2;0;11;6
2020-11-20 00:15:00;4;5;5;2;3;0;6;3
2020-11-20 00:30:00;5;5;6;0;1;0;5;2
2020-11-20 00:45:00;4;6;6;0;0;0;2;1
2020-11-20 01:00:00;0;2;2;0;1;0;3;2
2020-11-20 01:15:00;1;1;1;0;0;0;5;1
2020-11-20 01:30:00;1;1;1;1;1;0;2;2
2020-11-20 01:45:00;1;0;0;0;0;0;2;1
2020-11-20 02:00:00;1;1;1;0;0;0;0;0
2020-11-20 02:15:00;2;2;2;3;2;0;2;2
2020-11-20 02:30:00;1;2;2;0;0;0;1;0
2020-11-20 02:45:00;2;5;5;1;2;0;1;3
2020-11-20 03:00:00;0;3;3;1;4;0;0;1
2020-11-20 03:15:00;2;1;2;1;2;0;2;2
2020-11-20 03:30:00;0;4;4;2;3;0;2;1
2020-11-20 03:45:00;4;4;4;2;3;0;1;0
2020-11-20 04:00:00;1;3;3;1;1;0;4;2
2020-11-20 04:15:00;2;8;8;2;5;0;8;3
2020-11-20 04:30:00;4;7;9;1;3;0;5;2
2020-11-20 04:45:00;15;23;25;4;5;0;8;3
2020-11-20 05:00:00;36;57;60;5;11;0;16;8
2020-11-20 05:15:00;72;128;130;9;21;0;38;11
2020-11-20 05:30:00;61;76;74;6;12;0;47;18
2020-11-20 05:45:00;72;78;83;37;42;0;53;41
2020-11-20 06:00:00;45;49;51;31;46;0;41;39
2020-11-20 06:15:00;62;65;64;21;32;0;31;21
2020-11-20 06:30:00;90;64;64;9;22;0;39;21
2020-11-20 06:45:00;84;65;68;11;16;0;47;35
2020-11-20 07:00:00;83;80;83;7;20;0;36;28
2020-11-20 07:15:00;113;86;87;15;25;0;63;42
2020-11-20 07:30:00;131;81;78;20;27;0;77;65
2020-11-20 07:45:00;148;131;129;24;31;0;94;69
2020-11-20 08:00:00;65;58;61;8;15;0;71;47
2020-11-20 08:15:00;89;65;62;19;22;0;67;47
2020-11-20 08:30:00;92;73;73;19;25;0;70;47
2020-11-20 08:45:00;62;59;54;22;31;0;49;37
2020-11-20 09:00:00;59;57;55;13;18;0;58;46
2020-11-20 09:15:00;62;50;49;13;29;0;65;39
2020-11-20 09:30:00;64;63;61;21;31;0;59;43
2020-11-20 09:45:00;68;57;60;19;24;0;69;55
2020-11-20 10:00:00;74;61;59;17;25;0;79;54
2020-11-20 10:15:00;58;51;52;10;20;0;74;50
2020-11-20 10:30:00;68;57;58;18;27;0;80;54
2020-11-20 10:45:00;77;69;68;23;24;0;80;54
2020-11-20 11:00:00;90;74;75;13;25;0;90;60
2020-11-20 11:15:00;68;59;54;16;28;0;81;57
2020-11-20 11:30:00;81;59;52;17;23;0;92;62
2020-11-20 11:45:00;83;72;67;23;46;0;85;64
2020-11-20 12:00:00;86;67;63;18;33;0;87;79
2020-11-20 12:15:00;112;74;73;22;31;0;90;70
2020-11-20 12:30:00;88;71;67;21;36;0;100;67
2020-11-20 12:45:00;72;71;73;34;35;0;101;76
2020-11-20 13:00:00;141;93;89;23;32;0;99;98
2020-11-20 13:15:00;119;106;104;18;26;0;122;102
2020-11-20 13:30:00;126;105;105;19;76;0;95;58
2020-11-20 13:45:00;113;94;95;27;40;0;100;73
2020-11-20 14:00:00;93;85;85;30;42;0;108;79
2020-11-20 14:15:00;111;82;79;37;49;0;125;99
2020-11-20 14:30:00;96;65;64;43;43;0;90;79
2020-11-20 14:45:00;101;78;76;34;46;0;88;66
2020-11-20 15:00:00;87;54;51;22;30;0;79;59
2020-11-20 15:15:00;90;64;66;26;50;0;101;72
2020-11-20 15:30:00;91;67;63;18;60;0;96;66
2020-11-20 15:45:00;92;76;71;21;36;0;76;69
2020-11-20 16:00:00;79;58;55;18;20;0;100;60
2020-11-20 16:15:00;76;59;59;22;30;0;89;68
2020-11-20 16:30:00;77;57;54;16;76;0;71;60
2020-11-20 16:45:00;79;64;66;19;24;0;88;51
2020-11-20 17:00:00;77;59;50;19;23;0;83;51
2020-11-20 17:15:00;65;62;63;14;23;0;98;63
2020-11-20 17:30:00;59;57;54;7;18;0;79;50
2020-11-20 17:45:00;64;56;55;14;20;0;55;39
2020-11-20 18:00:00;79;49;50;17;19;0;59;36
2020-11-20 18:15:00;55;64;66;15;22;0;69;43
2020-11-20 18:30:00;53;42;38;14;25;0;61;47
2020-11-20 18:45:00;58;41;43;11;13;0;57;35
2020-11-20 19:00:00;47;44;42;11;15;0;57;35
2020-11-20 19:15:00;32;37;36;9;16;0;38;26
2020-11-20 19:30:00;33;27;25;6;8;0;38;32
2020-11-20 19:45:00;37;28;30;9;12;0;40;35
2020-11-20 20:00:00;31;35;35;10;11;0;43;25
2020-11-20 20:15:00;26;27;27;8;28;0;36;24
2020-11-20 20:30:00;27;46;45;9;13;0;37;18
2020-11-20 20:45:00;36;54;53;9;9;0;27;18
2020-11-20 21:00:00;42;64;63;5;7;0;29;22
2020-11-20 21:15:00;48;96;97;6;8;0;35;14
2020-11-20 21:30:00;37;42;42;5;4;0;30;19
2020-11-20 21:45:00;14;20;20;12;19;0;31;24
2020-11-20 22:00:00;11;15;17;27;37;0;45;32
2020-11-20 22:15:00;20;28;28;14;18;0;34;18
2020-11-20 22:30:00;17;27;26;5;9;0;18;12
2020-11-20 22:45:00;12;14;16;7;12;0;16;8
2020-11-20 23:00:00;7;8;9;0;2;0;21;12
2020-11-20 23:15:00;9;15;16;4;5;0;13;9
2020-11-20 23:30:00;8;6;8;0;4;0;11;2
2020-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
