DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-07-12 00:00:00;12;10;32;9;25;17;11;3;7;10;0;0;0;0
2020-07-12 00:15:00;17;11;30;7;23;11;9;1;10;12;0;0;0;0
2020-07-12 00:30:00;10;10;22;3;15;7;2;2;6;9;0;0;0;0
2020-07-12 00:45:00;11;5;22;2;17;7;10;4;12;10;0;0;0;0
2020-07-12 01:00:00;7;9;25;6;13;15;6;4;2;4;0;0;0;0
2020-07-12 01:15:00;8;5;21;5;14;7;10;6;5;3;0;0;0;0
2020-07-12 01:30:00;8;9;18;3;20;9;6;2;7;5;0;0;0;0
2020-07-12 01:45:00;9;7;11;1;10;5;9;3;5;6;0;0;0;0
2020-07-12 02:00:00;9;6;17;5;10;2;4;0;3;9;0;0;0;0
2020-07-12 02:15:00;3;8;16;1;8;4;4;1;4;9;0;0;0;0
2020-07-12 02:30:00;5;3;8;0;3;8;4;0;6;3;0;0;0;0
2020-07-12 02:45:00;4;2;8;0;3;2;2;0;4;5;0;0;0;0
2020-07-12 03:00:00;4;6;12;1;6;1;2;1;1;3;0;0;0;0
2020-07-12 03:15:00;3;2;12;1;4;5;3;0;3;2;0;0;0;0
2020-07-12 03:30:00;4;5;3;0;1;4;6;1;0;1;0;0;0;0
2020-07-12 03:45:00;3;4;6;2;4;1;2;0;1;4;0;0;0;0
2020-07-12 04:00:00;4;2;2;0;3;1;0;0;2;2;0;0;0;0
2020-07-12 04:15:00;1;3;7;3;2;2;1;0;4;1;0;0;0;0
2020-07-12 04:30:00;1;4;2;0;4;1;0;1;0;2;0;0;0;0
2020-07-12 04:45:00;2;3;7;0;5;3;2;1;2;3;0;0;0;0
2020-07-12 05:00:00;4;5;7;1;4;2;4;1;1;3;0;0;0;0
2020-07-12 05:15:00;5;4;6;0;7;9;7;1;3;7;0;0;0;0
2020-07-12 05:30:00;6;10;6;0;3;4;10;1;4;1;0;0;0;0
2020-07-12 05:45:00;3;7;8;3;5;1;1;1;1;3;0;0;0;0
2020-07-12 06:00:00;0;6;3;0;5;5;3;0;5;2;0;0;0;0
2020-07-12 06:15:00;7;5;7;4;9;4;5;2;5;5;0;0;0;0
2020-07-12 06:30:00;6;2;5;0;6;4;2;1;8;3;0;0;0;0
2020-07-12 06:45:00;1;2;5;1;7;3;5;2;4;4;0;0;0;0
2020-07-12 07:00:00;6;6;10;5;7;6;2;0;10;3;0;0;0;0
2020-07-12 07:15:00;8;9;11;2;7;5;4;2;10;3;0;0;0;0
2020-07-12 07:30:00;9;6;10;2;8;11;6;1;3;4;0;0;0;0
2020-07-12 07:45:00;6;7;20;4;14;6;8;1;12;8;0;0;0;0
2020-07-12 08:00:00;3;6;21;5;5;12;4;2;11;6;0;0;0;0
2020-07-12 08:15:00;11;8;18;5;14;11;5;1;14;10;0;0;0;0
2020-07-12 08:30:00;15;10;25;6;12;15;6;3;15;11;0;0;0;0
2020-07-12 08:45:00;9;14;35;9;20;16;8;2;17;12;0;0;0;0
2020-07-12 09:00:00;22;12;21;10;33;13;10;1;20;13;0;0;0;0
2020-07-12 09:15:00;24;15;28;12;22;20;16;3;18;16;0;0;0;0
