DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-08-27 00:00:00;4;3;3;0;0;5;2;4;0;1;0
2019-08-27 00:15:00;7;2;2;0;0;3;1;3;0;2;0
2019-08-27 00:30:00;2;1;0;0;0;7;0;7;0;0;0
2019-08-27 00:45:00;8;2;1;0;0;4;1;4;5;5;0
2019-08-27 01:00:00;3;0;1;0;0;5;2;5;0;0;0
2019-08-27 01:15:00;0;0;0;0;0;3;0;3;0;0;0
2019-08-27 01:30:00;4;2;2;0;0;5;3;5;0;1;0
2019-08-27 01:45:00;2;0;0;0;0;4;1;4;1;0;0
2019-08-27 02:00:00;4;0;0;0;0;6;4;6;0;1;0
2019-08-27 02:15:00;6;5;4;0;0;6;1;6;0;3;0
2019-08-27 02:30:00;2;1;1;0;0;5;3;5;5;4;0
2019-08-27 02:45:00;4;3;2;0;0;4;4;4;2;3;0
2019-08-27 03:00:00;4;1;0;0;1;3;1;3;0;0;0
2019-08-27 03:15:00;5;6;4;0;0;8;3;7;0;1;1
2019-08-27 03:30:00;8;3;2;0;0;5;4;5;1;4;0
2019-08-27 03:45:00;7;2;3;0;0;5;7;5;1;4;0
2019-08-27 04:00:00;13;4;4;0;0;6;6;6;3;4;0
2019-08-27 04:15:00;7;0;0;0;0;7;2;7;0;0;0
2019-08-27 04:30:00;13;5;2;0;0;11;2;11;1;4;0
2019-08-27 04:45:00;13;2;2;0;0;5;4;5;2;3;0
2019-08-27 05:00:00;14;5;2;0;0;22;7;22;2;4;0
2019-08-27 05:15:00;36;2;1;0;2;27;5;27;2;4;0
2019-08-27 05:30:00;70;1;1;0;0;41;5;41;2;3;0
2019-08-27 05:45:00;79;2;2;0;1;36;12;36;2;2;0
2019-08-27 06:00:00;72;5;3;0;1;43;7;43;11;14;0
2019-08-27 06:15:00;105;8;6;0;1;55;7;55;7;6;0
2019-08-27 06:30:00;133;3;1;1;0;82;10;82;5;9;0
2019-08-27 06:45:00;172;4;3;0;2;62;13;62;3;3;0
2019-08-27 07:00:00;148;4;2;0;0;62;13;62;4;5;2
2019-08-27 07:15:00;150;6;4;0;0;60;23;60;4;8;0
2019-08-27 07:30:00;188;2;0;0;1;50;16;51;12;8;0
2019-08-27 07:45:00;192;3;2;0;0;48;13;47;5;4;1
2019-08-27 08:00:00;169;2;1;0;1;53;8;53;3;8;0
2019-08-27 08:15:00;129;0;0;0;3;52;19;52;6;3;0
2019-08-27 08:30:00;131;2;1;0;2;61;20;59;5;8;0
2019-08-27 08:45:00;94;2;0;0;4;53;27;53;13;4;3
2019-08-27 09:00:00;104;2;1;0;1;64;18;64;22;18;1
2019-08-27 09:15:00;106;1;0;1;1;89;19;91;13;14;0
2019-08-27 09:30:00;88;0;0;1;1;65;18;65;14;8;0
2019-08-27 09:45:00;94;1;0;0;3;73;21;87;16;10;0
2019-08-27 10:00:00;107;3;2;0;1;71;26;70;26;13;2
2019-08-27 10:15:00;79;2;1;0;0;80;37;79;25;15;0
2019-08-27 10:30:00;76;0;0;0;2;90;21;90;15;11;1
2019-08-27 10:45:00;76;3;1;0;1;83;21;82;27;7;0
2019-08-27 11:00:00;88;6;1;0;1;91;26;91;20;9;0
2019-08-27 11:15:00;101;2;2;1;2;81;27;82;23;16;0
2019-08-27 11:30:00;80;3;0;0;1;80;27;81;15;11;0
2019-08-27 11:45:00;83;7;2;0;2;92;25;91;17;8;0
2019-08-27 12:00:00;83;5;1;0;0;80;20;79;20;3;0
2019-08-27 12:15:00;78;3;3;0;2;73;23;73;29;17;0
2019-08-27 12:30:00;76;0;0;0;2;85;30;85;22;8;0
2019-08-27 12:45:00;76;3;2;1;4;80;22;79;22;10;0
2019-08-27 13:00:00;89;3;1;0;0;102;24;103;25;11;2
2019-08-27 13:15:00;103;2;2;0;4;80;18;80;32;10;0
2019-08-27 13:30:00;81;2;0;0;0;96;17;97;19;12;0
2019-08-27 13:45:00;93;0;0;0;3;111;24;109;15;10;0
2019-08-27 14:00:00;81;2;2;0;5;111;25;110;17;11;1
2019-08-27 14:15:00;99;5;2;1;0;119;18;119;14;10;0
2019-08-27 14:30:00;99;0;0;0;1;122;20;123;16;5;0
2019-08-27 14:45:00;118;2;1;0;2;118;27;115;10;6;0
2019-08-27 15:00:00;117;1;1;0;1;132;15;132;16;6;2
2019-08-27 15:15:00;113;0;0;0;1;123;24;123;12;9;1
2019-08-27 15:30:00;100;6;0;0;3;135;18;135;20;7;1
2019-08-27 15:45:00;130;2;1;0;0;146;17;147;11;3;0
2019-08-27 16:00:00;125;1;0;1;4;189;15;189;14;7;1
2019-08-27 16:15:00;149;8;5;0;2;168;15;167;16;12;1
2019-08-27 16:30:00;115;1;0;1;1;204;15;204;14;7;1
2019-08-27 16:45:00;119;3;1;0;0;167;17;167;16;6;5
2019-08-27 17:00:00;124;1;1;0;1;161;15;161;16;6;4
2019-08-27 17:15:00;86;3;0;4;10;171;13;170;10;11;2
2019-08-27 17:30:00;108;3;3;1;1;156;24;156;11;4;0
2019-08-27 17:45:00;100;2;1;1;1;117;13;117;6;7;0
2019-08-27 18:00:00;67;0;0;0;0;129;13;129;12;3;1
2019-08-27 18:15:00;74;0;0;0;1;94;7;94;9;5;1
2019-08-27 18:30:00;80;4;3;1;1;101;6;101;2;3;1
2019-08-27 18:45:00;59;2;1;0;1;80;1;80;6;6;0
2019-08-27 19:00:00;50;5;4;0;1;78;7;79;7;4;0
2019-08-27 19:15:00;60;2;0;0;3;70;3;69;2;6;1
2019-08-27 19:30:00;35;2;3;2;2;57;2;58;2;0;0
2019-08-27 19:45:00;47;0;2;1;1;57;2;57;4;2;0
2019-08-27 20:00:00;38;0;0;0;1;54;3;54;1;0;0
2019-08-27 20:15:00;38;0;0;1;1;58;4;58;2;2;0
2019-08-27 20:30:00;32;1;0;0;1;40;5;41;5;4;0
2019-08-27 20:45:00;35;0;0;0;0;39;5;38;1;0;0
2019-08-27 21:00:00;29;3;3;0;0;34;6;33;1;0;1
2019-08-27 21:15:00;31;0;0;0;1;28;3;27;3;2;2
2019-08-27 21:30:00;25;1;0;1;1;17;3;17;0;2;0
2019-08-27 21:45:00;23;5;3;0;0;31;3;31;0;3;0
2019-08-27 22:00:00;17;2;1;0;0;31;0;31;1;0;2
2019-08-27 22:15:00;18;2;1;0;1;21;1;21;3;4;20
2019-08-27 22:30:00;13;2;1;0;0;20;0;20;0;0;113
2019-08-27 22:45:00;11;1;0;0;0;20;2;20;0;0;46
