DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-09-10 00:00:00;4;4;1;6;8;0;8;6;5;4
2019-09-10 00:15:00;9;10;2;9;7;2;8;7;8;9
2019-09-10 00:30:00;12;8;0;5;3;1;4;5;8;8
2019-09-10 00:45:00;13;4;0;6;6;0;6;5;6;11
2019-09-10 01:00:00;7;2;0;4;7;0;6;3;3;5
2019-09-10 01:15:00;7;7;0;6;4;0;6;4;5;5
2019-09-10 01:30:00;2;1;1;7;6;0;5;8;2;3
2019-09-10 01:45:00;7;6;0;4;1;2;2;2;5;5
2019-09-10 02:00:00;1;2;2;1;1;0;1;1;1;1
2019-09-10 02:15:00;7;4;1;1;2;1;3;1;4;7
2019-09-10 02:30:00;3;2;1;2;1;1;1;1;3;2
2019-09-10 02:45:00;5;1;2;1;1;0;1;1;1;3
2019-09-10 03:00:00;3;3;0;0;0;1;0;0;3;3
2019-09-10 03:15:00;2;1;0;1;0;0;1;2;0;2
2019-09-10 03:30:00;2;1;1;5;5;0;5;4;1;2
2019-09-10 03:45:00;5;5;0;3;1;1;1;3;4;5
2019-09-10 04:00:00;4;2;1;5;3;1;3;5;1;2
2019-09-10 04:15:00;6;3;3;4;5;1;6;2;5;6
2019-09-10 04:30:00;7;6;0;10;11;1;11;11;6;7
2019-09-10 04:45:00;22;10;0;15;16;4;20;11;13;18
2019-09-10 05:00:00;15;14;2;20;21;4;21;19;18;11
2019-09-10 05:15:00;42;16;4;34;61;9;64;32;22;39
2019-09-10 05:30:00;50;26;1;45;62;14;67;47;29;44
2019-09-10 05:45:00;46;37;7;67;65;9;68;66;39;38
2019-09-10 06:00:00;60;31;4;49;51;13;58;46;37;51
2019-09-10 06:15:00;79;55;6;93;108;21;110;96;59;72
2019-09-10 06:30:00;65;47;5;145;126;19;141;141;47;61
2019-09-10 06:45:00;82;38;8;88;67;18;59;72;44;72
2019-09-10 07:00:00;73;41;10;67;44;27;168;64;45;70
2019-09-10 07:15:00;81;53;16;33;23;28;22;30;51;66
2019-09-10 07:30:00;101;40;13;52;41;31;41;53;44;80
2019-09-10 07:45:00;116;69;23;41;42;48;65;46;68;85
2019-09-10 08:00:00;96;57;19;59;54;46;67;94;56;89
2019-09-10 08:15:00;76;50;12;92;77;33;96;95;49;70
2019-09-10 08:30:00;84;60;13;178;160;30;166;177;63;68
2019-09-10 08:45:00;70;57;11;96;114;23;117;95;64;64
2019-09-10 09:00:00;58;59;12;85;70;13;78;74;55;48
2019-09-10 09:15:00;63;72;16;86;86;16;87;81;72;49
2019-09-10 09:30:00;60;45;8;85;75;19;81;84;55;45
2019-09-10 09:45:00;67;70;12;69;76;17;88;70;71;63
2019-09-10 10:00:00;66;62;24;76;77;16;111;68;61;58
