DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-10-02 00:00:00;14;3;5;9;0;0
2020-10-02 00:15:00;15;5;7;13;4;2
2020-10-02 00:30:00;12;3;11;12;2;2
2020-10-02 00:45:00;12;6;2;9;1;2
2020-10-02 01:00:00;7;1;2;8;1;0
2020-10-02 01:15:00;8;2;2;6;1;2
2020-10-02 01:30:00;7;0;2;6;1;0
2020-10-02 01:45:00;4;2;0;2;0;0
2020-10-02 02:00:00;2;3;2;5;0;1
2020-10-02 02:15:00;5;2;1;2;0;2
2020-10-02 02:30:00;14;2;3;5;0;0
2020-10-02 02:45:00;5;2;2;5;0;1
2020-10-02 03:00:00;5;2;1;2;0;0
2020-10-02 03:15:00;5;5;2;2;0;3
2020-10-02 03:30:00;7;4;3;7;1;1
2020-10-02 03:45:00;6;2;4;5;1;0
2020-10-02 04:00:00;7;3;4;5;2;1
2020-10-02 04:15:00;13;2;5;10;2;1
2020-10-02 04:30:00;16;7;6;14;0;4
2020-10-02 04:45:00;30;16;11;21;0;4
2020-10-02 05:00:00;60;42;7;24;2;6
2020-10-02 05:15:00;67;70;14;25;3;11
2020-10-02 05:30:00;96;84;22;62;2;11
2020-10-02 05:45:00;66;61;36;84;4;12
2020-10-02 06:00:00;65;52;50;108;9;11
2020-10-02 06:15:00;90;85;40;93;5;14
2020-10-02 06:30:00;132;112;35;73;4;25
2020-10-02 06:45:00;103;122;54;102;8;13
2020-10-02 07:00:00;111;121;57;81;8;25
2020-10-02 07:15:00;131;145;67;103;16;44
2020-10-02 07:30:00;148;140;95;160;15;63
2020-10-02 07:45:00;167;168;90;140;20;38
2020-10-02 08:00:00;149;128;75;127;12;48
2020-10-02 08:15:00;107;119;73;117;12;43
2020-10-02 08:30:00;132;116;58;129;18;36
2020-10-02 08:45:00;118;120;61;105;11;45
2020-10-02 09:00:00;129;94;75;98;13;33
2020-10-02 09:15:00;127;93;64;105;16;40
2020-10-02 09:30:00;129;107;74;116;14;47
2020-10-02 09:45:00;142;113;82;125;16;55
2020-10-02 10:00:00;121;112;76;135;21;48
2020-10-02 10:15:00;131;109;77;130;12;49
2020-10-02 10:30:00;139;127;85;135;10;53
2020-10-02 10:45:00;134;118;92;134;12;43
2020-10-02 11:00:00;144;112;79;124;11;42
2020-10-02 11:15:00;159;128;88;141;20;42
2020-10-02 11:30:00;134;117;101;157;21;49
2020-10-02 11:45:00;130;128;96;160;20;56
2020-10-02 12:00:00;143;124;102;181;16;52
2020-10-02 12:15:00;149;121;115;192;18;46
2020-10-02 12:30:00;168;142;109;205;24;59
2020-10-02 12:45:00;145;131;130;198;21;50
2020-10-02 13:00:00;155;158;109;174;21;50
2020-10-02 13:15:00;159;164;107;202;21;57
2020-10-02 13:30:00;162;173;115;218;16;52
2020-10-02 13:45:00;148;145;121;207;20;57
2020-10-02 14:00:00;153;149;106;188;19;54
2020-10-02 14:15:00;158;140;172;223;29;49
2020-10-02 14:30:00;161;123;140;217;19;51
2020-10-02 14:45:00;153;155;146;236;29;72
2020-10-02 15:00:00;177;141;134;235;27;49
2020-10-02 15:15:00;146;141;143;227;24;62
2020-10-02 15:30:00;159;128;122;203;17;59
2020-10-02 15:45:00;170;160;125;205;24;73
2020-10-02 16:00:00;159;155;131;223;27;58
2020-10-02 16:15:00;170;139;131;213;23;64
2020-10-02 16:30:00;171;150;116;205;36;55
2020-10-02 16:45:00;160;151;111;218;38;61
2020-10-02 17:00:00;167;147;135;199;33;62
2020-10-02 17:15:00;164;144;121;222;31;74
2020-10-02 17:30:00;165;131;128;212;34;75
2020-10-02 17:45:00;150;150;106;186;26;69
2020-10-02 18:00:00;167;137;109;176;25;60
2020-10-02 18:15:00;155;138;108;174;26;59
2020-10-02 18:30:00;140;110;93;167;25;48
2020-10-02 18:45:00;139;111;92;167;22;62
2020-10-02 19:00:00;143;123;78;164;24;52
2020-10-02 19:15:00;128;98;67;126;19;45
2020-10-02 19:30:00;111;70;55;106;13;44
2020-10-02 19:45:00;98;73;65;99;8;58
2020-10-02 20:00:00;91;79;69;100;5;30
2020-10-02 20:15:00;81;53;60;88;10;22
2020-10-02 20:30:00;87;51;52;72;2;16
2020-10-02 20:45:00;86;67;38;70;4;19
2020-10-02 21:00:00;93;76;34;65;8;20
2020-10-02 21:15:00;76;66;36;66;4;18
2020-10-02 21:30:00;68;47;40;57;3;12
2020-10-02 21:45:00;62;41;63;99;7;6
2020-10-02 22:00:00;57;22;69;103;4;6
2020-10-02 22:15:00;49;28;41;73;4;12
2020-10-02 22:30:00;64;29;25;50;3;6
2020-10-02 22:45:00;51;23;19;38;3;12
2020-10-02 23:00:00;54;30;22;41;3;4
2020-10-02 23:15:00;44;26;23;40;1;6
2020-10-02 23:30:00;29;24;13;28;2;6
2020-10-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
