DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-09-18 00:00:00;3;2;0;0;2;4;5;2;1;1;0;0;0
2019-09-18 00:15:00;3;1;0;0;6;9;7;2;2;1;0;4;1
2019-09-18 00:30:00;0;1;0;0;1;3;7;3;2;0;0;0;0
2019-09-18 00:45:00;1;2;0;0;4;5;8;2;1;0;0;0;0
2019-09-18 01:00:00;0;0;0;0;3;2;5;3;0;0;0;0;0
2019-09-18 01:15:00;0;0;0;0;3;4;4;2;1;1;2;0;0
2019-09-18 01:30:00;2;2;0;0;4;6;2;0;1;0;0;0;0
2019-09-18 01:45:00;0;1;0;0;4;3;1;2;0;0;0;0;0
2019-09-18 02:00:00;0;2;0;0;0;1;0;0;2;0;0;0;0
2019-09-18 02:15:00;0;0;0;0;1;1;4;3;0;0;0;0;0
2019-09-18 02:30:00;1;0;0;0;4;5;3;0;1;1;0;0;0
2019-09-18 02:45:00;1;0;0;0;4;3;1;0;0;0;0;0;0
2019-09-18 03:00:00;1;2;0;0;1;2;0;1;3;2;4;0;0
2019-09-18 03:15:00;1;2;0;0;0;1;0;1;0;1;0;0;0
2019-09-18 03:30:00;0;0;0;0;3;2;2;1;0;0;279;0;0
2019-09-18 03:45:00;0;0;0;0;2;1;3;0;2;1;2350;0;0
2019-09-18 04:00:00;1;0;0;0;5;6;0;0;0;1;2508;0;0
2019-09-18 04:15:00;2;1;0;0;2;3;3;3;2;1;2036;0;0
2019-09-18 04:30:00;2;1;0;0;5;3;4;0;3;0;1773;0;0
2019-09-18 04:45:00;1;2;1;1;13;11;9;4;3;3;1351;0;0
2019-09-18 05:00:00;3;2;1;0;9;8;18;11;4;6;1160;0;1
2019-09-18 05:15:00;5;5;0;0;14;14;46;29;7;3;1345;0;1
2019-09-18 05:30:00;4;4;1;0;25;22;49;39;21;3;1387;1;1
2019-09-18 05:45:00;6;3;0;0;28;43;54;48;25;10;1821;1;1
2019-09-18 06:00:00;11;12;0;3;51;55;42;32;17;8;1733;0;3
2019-09-18 06:15:00;17;7;0;0;46;42;52;55;36;14;1101;0;4
2019-09-18 06:30:00;8;10;2;1;37;49;76;86;35;15;30;3;1
2019-09-18 06:45:00;19;10;3;1;38;43;92;96;53;26;7;9;1
2019-09-18 07:00:00;18;9;0;2;53;61;92;103;66;32;88;5;3
2019-09-18 07:15:00;21;22;2;5;55;58;97;96;89;50;4;0;3
2019-09-18 07:30:00;26;24;1;4;73;69;110;84;105;69;4;1;3
2019-09-18 07:45:00;39;30;2;10;95;80;106;80;72;37;10;4;3
2019-09-18 08:00:00;20;24;1;7;87;82;95;89;66;27;6;0;1
2019-09-18 08:15:00;35;26;0;4;70;72;92;61;70;34;2;1;3
2019-09-18 08:30:00;43;26;2;5;72;71;82;45;73;39;1;2;1
2019-09-18 08:45:00;29;16;4;3;60;72;82;35;66;27;4;3;0
2019-09-18 09:00:00;32;17;1;1;38;52;56;29;71;27;4;2;1
2019-09-18 09:15:00;24;11;1;6;50;51;66;27;55;22;3;0;1
2019-09-18 09:30:00;26;23;2;7;60;49;56;36;47;17;4;3;2
2019-09-18 09:45:00;32;23;1;3;42;47;74;33;51;23;6;4;1
2019-09-18 10:00:00;30;14;2;1;43;59;52;30;50;24;8;2;1
2019-09-18 10:15:00;32;27;2;5;58;49;53;25;62;21;4;2;4
2019-09-18 10:30:00;38;26;4;8;55;41;60;16;51;21;8;1;2
2019-09-18 10:45:00;20;27;2;5;58;67;62;38;57;24;2;0;1
2019-09-18 11:00:00;26;24;2;2;55;54;58;19;45;24;5;0;1
2019-09-18 11:15:00;44;23;0;2;60;67;67;27;51;21;1;0;3
2019-09-18 11:30:00;32;32;1;2;61;72;63;32;48;21;7;1;0
2019-09-18 11:45:00;36;31;2;5;57;52;53;21;58;21;17;1;1
2019-09-18 12:00:00;33;25;2;2;68;69;60;27;46;23;7;2;2
2019-09-18 12:15:00;39;34;0;0;57;74;55;29;43;24;4;2;2
2019-09-18 12:30:00;45;32;2;5;65;73;65;25;48;21;3;2;3
2019-09-18 12:45:00;39;33;2;3;54;70;64;38;55;25;5;1;3
2019-09-18 13:00:00;45;44;3;4;83;85;76;38;49;24;5;1;3
2019-09-18 13:15:00;47;48;9;3;72;84;58;29;43;24;4;0;4
2019-09-18 13:30:00;35;28;1;5;50;61;70;31;39;21;4;0;1
2019-09-18 13:45:00;29;29;0;4;59;68;69;40;42;19;1;2;1
2019-09-18 14:00:00;32;33;1;3;102;121;54;26;40;14;3;4;1
2019-09-18 14:15:00;50;37;2;4;93;118;68;32;46;31;4;0;1
2019-09-18 14:30:00;40;31;1;4;117;127;63;38;49;28;5;0;1
2019-09-18 14:45:00;46;33;0;4;88;108;62;26;46;23;4;1;2
2019-09-18 15:00:00;44;45;1;3;93;91;61;30;49;19;8;1;1
2019-09-18 15:15:00;48;48;6;4;101;100;65;29;50;28;6;0;2
2019-09-18 15:30:00;52;45;2;7;95;115;52;37;65;29;7;1;2
2019-09-18 15:45:00;58;50;2;5;119;129;63;43;44;29;10;1;1
2019-09-18 16:00:00;54;49;3;3;119;118;80;39;50;26;7;4;1
2019-09-18 16:15:00;46;37;2;2;116;134;80;38;53;19;3;2;3
2019-09-18 16:30:00;50;42;7;2;127;123;71;41;70;36;6;7;3
2019-09-18 16:45:00;46;53;1;6;108;120;74;36;56;31;12;9;0
2019-09-18 17:00:00;51;44;2;2;98;123;85;57;55;41;8;2;1
2019-09-18 17:15:00;44;48;0;2;130;128;77;40;55;34;4;5;5
2019-09-18 17:30:00;35;34;0;3;79;93;72;51;60;20;6;1;3
2019-09-18 17:45:00;33;31;0;4;81;94;76;37;60;34;4;1;2
2019-09-18 18:00:00;27;37;0;3;80;90;68;37;49;27;7;1;1
2019-09-18 18:15:00;37;27;1;2;76;82;64;38;50;27;5;2;2
2019-09-18 18:30:00;27;21;3;5;67;78;61;37;47;26;7;4;0
2019-09-18 18:45:00;30;28;0;2;55;49;53;34;47;35;1;2;0
2019-09-18 19:00:00;24;18;2;5;61;58;42;27;34;24;5;5;0
2019-09-18 19:15:00;23;19;1;3;43;44;51;21;42;17;6;0;1
2019-09-18 19:30:00;25;22;0;2;37;48;39;21;33;17;2;2;0
2019-09-18 19:45:00;30;13;0;1;38;46;42;21;34;8;5;0;1
2019-09-18 20:00:00;17;18;0;1;37;51;47;10;23;10;19;1;1
2019-09-18 20:15:00;15;12;2;1;44;41;35;16;21;10;0;0;4
2019-09-18 20:30:00;17;13;0;1;34;37;38;15;29;10;0;0;1
2019-09-18 20:45:00;20;11;1;1;29;27;40;14;28;10;5;0;0
2019-09-18 21:00:00;21;15;0;2;33;42;36;18;18;4;13;1;0
2019-09-18 21:15:00;16;15;3;0;28;30;45;22;15;9;780;0;0
2019-09-18 21:30:00;9;6;0;0;17;21;36;16;13;5;2508;0;0
2019-09-18 21:45:00;12;12;1;1;34;36;22;12;14;8;704;0;0
2019-09-18 22:00:00;8;13;1;0;45;48;19;7;11;7;8;1;1
2019-09-18 22:15:00;12;12;1;0;33;26;24;11;12;4;0;0;1
2019-09-18 22:30:00;7;10;0;1;12;23;22;10;10;5;0;0;0
2019-09-18 22:45:00;6;6;0;0;19;19;19;5;16;3;1;0;0
2019-09-18 23:00:00;11;9;1;0;18;28;7;2;20;3;132;0;3
2019-09-18 23:15:00;6;4;0;0;10;10;7;2;1;0;931;0;1
2019-09-18 23:30:00;5;4;0;1;5;7;9;7;6;2;2416;0;0
2019-09-18 23:45:00;2;3;0;0;7;4;6;7;3;1;1537;0;0
