DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-08-17 00:00:00;20;9;18;6;4;6;1
2020-08-17 00:15:00;23;11;27;6;5;11;3
2020-08-17 00:30:00;17;7;19;3;2;3;2
2020-08-17 00:45:00;24;5;10;1;0;1;3
2020-08-17 01:00:00;12;6;12;2;2;2;2
2020-08-17 01:15:00;9;6;6;0;2;0;4
2020-08-17 01:30:00;9;2;7;2;4;3;3
2020-08-17 01:45:00;7;2;5;3;7;2;5
2020-08-17 02:00:00;5;2;7;5;2;7;3
2020-08-17 02:15:00;9;6;15;4;3;2;1
2020-08-17 02:30:00;10;2;10;2;3;4;1
2020-08-17 02:45:00;10;1;8;4;6;8;10
2020-08-17 03:00:00;9;3;7;2;3;5;2
2020-08-17 03:15:00;5;3;6;2;4;4;4
2020-08-17 03:30:00;8;3;7;0;2;6;1
2020-08-17 03:45:00;3;2;9;0;2;2;1
2020-08-17 04:00:00;7;3;6;1;0;3;2
2020-08-17 04:15:00;14;8;8;1;3;2;2
2020-08-17 04:30:00;8;5;25;3;4;0;2
2020-08-17 04:45:00;8;9;21;6;0;2;2
2020-08-17 05:00:00;18;9;24;14;2;2;4
2020-08-17 05:15:00;28;20;74;16;1;0;2
2020-08-17 05:30:00;23;20;88;35;1;0;0
2020-08-17 05:45:00;45;33;97;37;1;0;0
2020-08-17 06:00:00;47;31;83;31;6;0;1
2020-08-17 06:15:00;60;44;100;47;12;1;0
2020-08-17 06:30:00;73;44;132;69;8;1;1
2020-08-17 06:45:00;97;53;139;66;10;1;1
2020-08-17 07:00:00;99;51;126;65;9;1;0
2020-08-17 07:15:00;101;69;133;73;10;1;0
2020-08-17 07:30:00;131;77;143;75;7;1;0
2020-08-17 07:45:00;128;76;129;71;12;1;0
2020-08-17 08:00:00;110;66;121;69;14;0;0
2020-08-17 08:15:00;104;77;125;86;8;1;0
2020-08-17 08:30:00;105;72;144;59;7;1;1
2020-08-17 08:45:00;115;87;126;78;10;1;1
2020-08-17 09:00:00;118;81;122;72;11;0;0
2020-08-17 09:15:00;128;61;137;71;8;3;0
2020-08-17 09:30:00;107;85;123;71;8;0;0
2020-08-17 09:45:00;123;84;138;73;12;1;3
2020-08-17 10:00:00;92;83;145;70;9;1;1
2020-08-17 10:15:00;140;94;166;82;8;1;2
2020-08-17 10:30:00;131;102;156;75;12;3;1
2020-08-17 10:45:00;139;103;159;92;11;3;1
2020-08-17 11:00:00;126;121;162;83;9;1;2
2020-08-17 11:15:00;145;94;169;89;16;4;0
2020-08-17 11:30:00;147;105;160;75;7;2;2
2020-08-17 11:45:00;152;108;145;73;11;3;0
2020-08-17 12:00:00;149;95;169;80;11;5;4
2020-08-17 12:15:00;134;117;142;80;15;4;1
2020-08-17 12:30:00;126;112;145;90;10;3;2
2020-08-17 12:45:00;140;118;163;97;14;1;3
2020-08-17 13:00:00;123;94;142;89;9;4;2
2020-08-17 13:15:00;138;89;147;66;7;0;0
2020-08-17 13:30:00;140;83;145;87;5;3;1
2020-08-17 13:45:00;172;117;161;90;14;1;3
2020-08-17 14:00:00;157;133;164;78;9;1;1
2020-08-17 14:15:00;161;117;154;79;20;0;0
2020-08-17 14:30:00;159;115;165;77;9;1;1
2020-08-17 14:45:00;160;108;147;95;8;1;0
2020-08-17 15:00:00;148;109;166;80;8;4;4
2020-08-17 15:15:00;178;126;176;97;9;0;0
2020-08-17 15:30:00;157;117;166;103;11;3;2
2020-08-17 15:45:00;163;128;167;84;12;1;0
2020-08-17 16:00:00;189;123;186;107;9;3;8
2020-08-17 16:15:00;183;137;174;104;11;4;3
2020-08-17 16:30:00;199;143;168;103;11;3;2
2020-08-17 16:45:00;180;145;158;75;13;1;6
2020-08-17 17:00:00;186;141;208;117;15;4;1
2020-08-17 17:15:00;191;116;171;102;10;2;2
2020-08-17 17:30:00;184;132;159;75;7;1;1
2020-08-17 17:45:00;160;118;148;81;17;5;1
2020-08-17 18:00:00;154;117;160;82;12;3;2
2020-08-17 18:15:00;143;96;172;87;13;6;1
2020-08-17 18:30:00;122;87;136;70;8;3;1
2020-08-17 18:45:00;111;81;120;55;6;1;2
2020-08-17 19:00:00;114;82;113;48;9;1;2
2020-08-17 19:15:00;100;65;118;52;8;2;2
2020-08-17 19:30:00;91;68;102;46;6;0;1
2020-08-17 19:45:00;87;43;95;57;1;0;1
2020-08-17 20:00:00;81;59;84;35;3;0;0
2020-08-17 20:15:00;93;60;87;42;4;0;0
2020-08-17 20:30:00;65;51;70;31;1;0;0
2020-08-17 20:45:00;65;55;92;38;4;0;0
2020-08-17 21:00:00;58;36;61;23;0;0;1
2020-08-17 21:15:00;72;42;83;39;2;0;1
2020-08-17 21:30:00;47;33;53;27;9;0;0
2020-08-17 21:45:00;57;35;69;24;5;0;0
2020-08-17 22:00:00;49;28;50;21;0;1;2
2020-08-17 22:15:00;37;17;33;16;4;0;0
2020-08-17 22:30:00;29;30;41;11;3;0;1
2020-08-17 22:45:00;31;22;47;17;4;1;2
2020-08-17 23:00:00;38;19;33;14;3;2;1
2020-08-17 23:15:00;25;15;29;7;0;0;1
2020-08-17 23:30:00;25;17;27;17;4;3;1
2020-08-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
