DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-09-04 00:00:00;9;6;2;2;3;11;5;1;0;4;0
2019-09-04 00:15:00;8;5;2;5;1;13;9;2;6;6;0
2019-09-04 00:30:00;11;6;3;1;2;4;4;3;2;1;0
2019-09-04 00:45:00;5;6;4;2;2;4;2;1;1;1;0
2019-09-04 01:00:00;4;3;1;0;2;6;7;0;0;2;0
2019-09-04 01:15:00;8;4;2;1;1;5;4;0;2;6;0
2019-09-04 01:30:00;8;9;3;1;0;16;5;1;1;4;1
2019-09-04 01:45:00;4;3;1;1;1;6;6;2;0;1;0
2019-09-04 02:00:00;13;8;0;0;1;6;3;0;0;2;0
2019-09-04 02:15:00;3;3;0;1;1;6;7;0;3;2;0
2019-09-04 02:30:00;5;7;2;2;2;11;5;0;5;4;1
2019-09-04 02:45:00;0;2;1;0;0;7;8;1;0;2;2
2019-09-04 03:00:00;8;3;1;2;1;6;6;3;0;1;0
2019-09-04 03:15:00;8;10;2;1;1;3;6;1;0;0;0
2019-09-04 03:30:00;10;11;0;2;0;7;2;0;0;3;3
2019-09-04 03:45:00;2;1;0;2;1;11;5;1;0;1;1
2019-09-04 04:00:00;14;16;4;0;1;7;5;2;1;2;1
2019-09-04 04:15:00;14;14;1;4;2;4;3;2;0;3;2
2019-09-04 04:30:00;18;14;0;3;6;25;6;0;1;3;1
2019-09-04 04:45:00;12;11;1;4;3;31;13;3;1;7;5
2019-09-04 05:00:00;33;18;5;7;3;80;66;0;3;7;4
2019-09-04 05:15:00;21;24;7;14;9;109;90;3;7;12;7
2019-09-04 05:30:00;45;45;11;28;18;125;128;4;7;20;12
2019-09-04 05:45:00;93;99;12;23;13;104;114;5;5;23;7
2019-09-04 06:00:00;84;81;15;34;18;97;100;9;5;20;9
2019-09-04 06:15:00;71;78;11;36;20;129;138;9;10;25;5
2019-09-04 06:30:00;69;78;20;55;22;146;146;20;15;42;12
2019-09-04 06:45:00;61;87;22;53;17;123;153;20;12;36;10
2019-09-04 07:00:00;58;52;12;60;21;132;162;15;21;35;12
2019-09-04 07:15:00;66;82;17;56;29;153;175;27;22;32;12
2019-09-04 07:30:00;79;92;19;67;23;120;155;27;26;48;18
2019-09-04 07:45:00;79;79;14;75;30;142;168;29;32;50;13
2019-09-04 08:00:00;66;70;22;61;18;119;153;18;24;44;18
2019-09-04 08:15:00;71;90;17;56;9;97;106;15;21;37;12
2019-09-04 08:30:00;71;68;17;61;23;102;113;15;16;35;19
2019-09-04 08:45:00;65;70;16;66;26;100;106;22;19;35;14
2019-09-04 09:00:00;74;72;18;58;18;81;105;17;21;43;15
2019-09-04 09:15:00;74;86;23;52;18;84;109;11;23;45;25
2019-09-04 09:30:00;65;78;16;45;21;66;72;20;25;45;22
2019-09-04 09:45:00;82;82;25;62;13;80;85;17;33;52;15
2019-09-04 10:00:00;65;77;17;63;16;58;83;22;23;52;19
2019-09-04 10:15:00;62;90;27;56;16;71;76;20;34;50;18
2019-09-04 10:30:00;64;99;25;65;24;77;98;22;30;58;30
2019-09-04 10:45:00;87;102;36;39;12;76;68;18;29;63;22
2019-09-04 11:00:00;72;89;27;44;20;54;67;20;21;48;22
2019-09-04 11:15:00;72;81;32;44;20;65;80;16;36;52;20
2019-09-04 11:30:00;89;92;29;60;19;82;87;19;28;54;19
2019-09-04 11:45:00;82;106;31;47;14;76;83;32;25;45;17
2019-09-04 12:00:00;79;88;38;39;20;69;71;25;35;63;23
2019-09-04 12:15:00;93;102;26;35;17;80;66;18;23;61;22
2019-09-04 12:30:00;77;101;29;89;9;68;59;19;26;47;14
2019-09-04 12:45:00;95;124;21;49;15;74;78;17;23;45;18
2019-09-04 13:00:00;86;98;30;31;19;74;82;14;32;56;23
2019-09-04 13:15:00;111;123;31;56;20;112;124;18;32;43;17
2019-09-04 13:30:00;92;90;21;61;14;117;128;24;19;65;22
2019-09-04 13:45:00;93;106;26;55;21;107;110;18;29;60;25
2019-09-04 14:00:00;120;141;28;39;19;100;91;24;21;51;24
2019-09-04 14:15:00;151;193;30;41;19;87;72;24;28;48;16
2019-09-04 14:30:00;169;202;31;41;20;69;72;26;27;64;15
2019-09-04 14:45:00;126;162;28;50;24;63;78;21;30;58;22
2019-09-04 15:00:00;140;157;35;54;15;96;68;27;38;59;22
2019-09-04 15:15:00;158;190;25;49;14;76;67;24;31;67;32
2019-09-04 15:30:00;153;186;30;64;18;84;79;32;46;63;22
2019-09-04 15:45:00;148;187;34;47;25;96;102;19;33;50;18
2019-09-04 16:00:00;155;191;28;55;31;84;95;27;35;68;23
2019-09-04 16:15:00;174;196;32;74;27;73;82;32;37;60;10
2019-09-04 16:30:00;157;185;29;73;27;81;75;25;39;75;20
2019-09-04 16:45:00;168;185;31;62;26;93;85;19;33;69;22
2019-09-04 17:00:00;168;199;34;65;28;93;92;38;34;59;13
2019-09-04 17:15:00;166;181;39;64;18;95;110;26;26;75;29
2019-09-04 17:30:00;130;160;29;61;29;91;71;26;29;68;17
2019-09-04 17:45:00;122;142;27;49;18;95;81;31;26;57;20
2019-09-04 18:00:00;130;135;26;63;15;75;82;29;31;50;9
2019-09-04 18:15:00;120;139;32;54;13;83;72;14;23;57;8
2019-09-04 18:30:00;100;114;20;77;23;80;74;31;19;53;17
2019-09-04 18:45:00;84;97;29;40;11;76;61;28;28;58;21
2019-09-04 19:00:00;71;84;26;31;19;65;56;17;23;41;18
2019-09-04 19:15:00;94;79;27;42;15;72;57;21;21;44;15
2019-09-04 19:30:00;77;65;19;40;14;62;48;15;20;40;14
2019-09-04 19:45:00;62;53;21;24;10;55;41;15;11;47;13
2019-09-04 20:00:00;52;61;24;20;8;47;51;14;18;38;7
2019-09-04 20:15:00;62;50;11;25;8;55;45;8;16;42;9
2019-09-04 20:30:00;54;57;17;31;11;46;34;6;8;31;11
2019-09-04 20:45:00;35;45;20;25;7;57;42;10;14;33;11
2019-09-04 21:00:00;42;41;11;20;4;82;77;1;7;25;11
2019-09-04 21:15:00;43;37;10;29;8;78;64;6;7;26;9
2019-09-04 21:30:00;46;53;12;16;4;45;38;3;11;22;9
2019-09-04 21:45:00;69;78;16;16;7;32;28;6;9;16;6
2019-09-04 22:00:00;122;132;15;14;2;43;39;6;8;25;8
2019-09-04 22:15:00;66;72;13;15;3;40;22;4;8;15;3
2019-09-04 22:30:00;40;29;8;6;3;29;25;5;9;15;3
2019-09-04 22:45:00;19;17;8;7;2;26;11;5;1;14;3
2019-09-04 23:00:00;16;12;4;5;1;23;14;2;4;10;1
2019-09-04 23:15:00;16;13;6;9;3;11;9;1;4;8;2
2019-09-04 23:30:00;10;12;5;6;3;12;7;0;1;1;0
2019-09-04 23:45:00;8;10;4;4;2;14;3;2;2;9;3
