DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-01-06 00:00:00;8;13;5;1;0;0;0;7;10;5;0;8;13;7;2;1;0
2020-01-06 00:15:00;13;21;5;0;0;0;2;10;16;8;6;8;9;1;0;1;0
2020-01-06 00:30:00;10;19;4;0;0;0;1;11;10;9;3;12;8;3;0;0;0
2020-01-06 00:45:00;8;11;6;0;0;1;0;7;8;4;0;10;7;3;0;0;0
2020-01-06 01:00:00;12;18;7;0;0;0;0;7;5;3;3;7;8;3;0;0;0
2020-01-06 01:15:00;5;9;4;3;0;0;0;8;11;2;1;2;7;5;0;0;0
2020-01-06 01:30:00;5;9;3;1;1;1;1;5;7;1;0;0;7;2;0;0;0
2020-01-06 01:45:00;6;5;1;1;0;0;1;8;9;4;1;3;4;4;0;2;0
2020-01-06 02:00:00;3;8;5;1;0;0;2;4;6;2;1;5;7;1;0;2;0
2020-01-06 02:15:00;8;4;5;0;1;0;0;3;6;4;0;1;5;1;0;0;0
2020-01-06 02:30:00;7;5;0;2;0;1;1;5;8;0;0;5;2;0;0;0;0
2020-01-06 02:45:00;7;8;2;1;0;0;0;3;5;1;1;4;4;3;0;0;0
2020-01-06 03:00:00;5;5;1;0;0;0;0;2;4;1;0;7;7;1;0;0;0
2020-01-06 03:15:00;5;5;1;0;0;0;0;2;5;3;1;3;7;4;13;0;0
2020-01-06 03:30:00;3;8;4;1;0;0;0;0;3;1;1;1;5;3;0;1;0
2020-01-06 03:45:00;0;4;1;0;0;0;0;1;4;3;1;1;2;2;1;0;0
2020-01-06 04:00:00;4;5;4;1;0;0;0;2;2;0;0;4;1;2;0;0;0
2020-01-06 04:15:00;5;1;2;0;0;0;0;5;2;0;0;3;4;1;0;0;0
2020-01-06 04:30:00;3;8;2;0;0;0;1;3;2;1;0;4;4;2;0;0;0
2020-01-06 04:45:00;3;6;4;0;0;0;0;1;5;1;2;3;3;1;0;0;0
2020-01-06 05:00:00;8;6;3;4;0;0;0;5;6;1;1;6;6;4;0;2;0
2020-01-06 05:15:00;4;12;7;10;2;0;0;7;5;1;0;5;12;3;0;4;0
2020-01-06 05:30:00;9;12;6;6;3;2;0;6;9;1;1;5;6;0;0;1;0
2020-01-06 05:45:00;14;11;5;1;0;0;0;6;5;6;0;2;5;0;0;0;0
2020-01-06 06:00:00;8;10;2;0;0;1;0;7;13;6;0;6;7;3;0;1;0
2020-01-06 06:15:00;12;5;1;1;0;0;0;8;12;2;0;4;1;1;0;1;0
2020-01-06 06:30:00;8;6;4;2;0;0;0;4;6;1;2;1;7;2;0;1;0
2020-01-06 06:45:00;6;9;3;1;0;4;0;7;6;4;1;2;8;4;0;2;0
2020-01-06 07:00:00;12;13;3;1;0;0;0;6;4;4;1;6;4;0;0;1;0
2020-01-06 07:15:00;14;7;6;0;0;1;0;10;9;4;1;3;2;1;2;1;0
2020-01-06 07:30:00;10;11;4;2;0;1;0;5;7;4;4;6;5;2;0;2;0
2020-01-06 07:45:00;14;18;11;2;0;0;0;12;18;3;3;9;10;6;4;1;0
2020-01-06 08:00:00;10;17;8;0;1;2;0;9;7;4;6;9;12;5;1;4;0
2020-01-06 08:15:00;21;17;8;2;0;0;2;4;5;3;1;9;14;6;1;2;0
2020-01-06 08:30:00;22;15;14;3;2;1;1;18;12;9;2;13;10;9;23;2;0
2020-01-06 08:45:00;27;29;15;3;0;1;2;17;14;5;3;12;8;4;11;4;0
2020-01-06 09:00:00;29;21;18;2;0;0;2;24;19;6;4;11;11;6;5;2;0
2020-01-06 09:15:00;25;32;23;1;0;1;0;14;16;9;4;17;17;9;7;1;0
2020-01-06 09:30:00;31;34;17;7;1;0;1;24;24;11;4;17;22;11;7;5;0
2020-01-06 09:45:00;40;28;19;26;0;1;2;69;27;10;7;18;30;19;13;12;0
2020-01-06 10:00:00;33;38;27;21;1;2;0;26;26;5;4;15;25;14;4;10;0
2020-01-06 10:15:00;34;41;31;6;1;2;0;32;37;8;4;19;21;21;18;8;0
2020-01-06 10:30:00;46;36;31;8;1;2;2;29;34;15;7;22;47;20;12;6;0
2020-01-06 10:45:00;36;48;36;9;0;0;0;55;42;16;6;24;26;20;8;8;0
2020-01-06 11:00:00;54;67;45;4;1;2;1;48;44;16;10;21;28;25;6;13;0
2020-01-06 11:15:00;53;57;37;6;1;2;3;43;45;19;12;27;30;19;21;12;0
2020-01-06 11:30:00;43;59;46;5;2;4;2;44;49;16;9;29;35;33;12;6;0
2020-01-06 11:45:00;52;56;40;7;3;8;5;62;55;23;12;20;33;26;13;10;0
2020-01-06 12:00:00;49;60;35;8;7;9;10;52;50;20;9;24;25;14;14;9;0
2020-01-06 12:15:00;52;56;34;5;8;10;10;51;56;25;16;41;32;23;21;10;0
2020-01-06 12:30:00;41;73;52;6;3;3;1;34;46;19;12;32;37;25;24;10;0
2020-01-06 12:45:00;56;71;51;6;4;4;4;43;45;19;13;42;48;23;33;11;0
2020-01-06 13:00:00;60;67;53;8;1;5;3;62;67;23;19;39;33;23;19;17;0
2020-01-06 13:15:00;57;69;54;12;3;3;0;56;69;22;13;52;41;31;10;10;0
2020-01-06 13:30:00;67;72;49;14;0;7;5;55;62;19;14;57;36;33;9;15;0
2020-01-06 13:45:00;64;85;67;15;1;0;2;93;78;25;17;44;45;35;32;32;0
2020-01-06 14:00:00;65;90;60;13;2;2;4;60;57;26;18;39;47;24;20;27;0
2020-01-06 14:15:00;60;66;50;27;1;3;4;67;70;25;14;47;57;35;16;44;0
2020-01-06 14:30:00;52;76;55;48;5;6;7;65;70;22;16;52;62;35;26;43;0
2020-01-06 14:45:00;66;82;59;55;6;3;8;96;79;29;21;47;51;39;24;40;0
2020-01-06 15:00:00;71;78;55;35;3;8;8;86;67;27;14;51;54;50;36;30;0
