DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-09-29 00:00:00;28;31;26;28;5;3;0
2019-09-29 00:15:00;19;27;25;9;4;5;0
2019-09-29 00:30:00;25;27;30;21;5;7;0
2019-09-29 00:45:00;12;16;29;18;3;8;0
2019-09-29 01:00:00;21;23;20;13;4;5;0
2019-09-29 01:15:00;14;16;23;14;3;3;0
2019-09-29 01:30:00;16;21;18;13;5;9;0
2019-09-29 01:45:00;14;16;12;18;6;4;0
2019-09-29 02:00:00;16;16;17;11;2;4;0
2019-09-29 02:15:00;10;12;9;3;1;1;0
2019-09-29 02:30:00;16;17;16;6;4;1;0
2019-09-29 02:45:00;12;22;5;8;0;1;0
2019-09-29 03:00:00;7;13;10;11;2;1;0
2019-09-29 03:15:00;12;11;7;8;3;0;0
2019-09-29 03:30:00;4;11;12;10;1;0;0
2019-09-29 03:45:00;9;9;4;5;0;1;0
2019-09-29 04:00:00;3;6;6;6;0;3;0
2019-09-29 04:15:00;2;12;9;9;0;2;0
2019-09-29 04:30:00;3;5;7;7;1;3;0
2019-09-29 04:45:00;10;3;10;4;2;0;0
2019-09-29 05:00:00;14;13;8;4;0;3;0
2019-09-29 05:15:00;7;10;10;7;1;0;0
2019-09-29 05:30:00;13;15;34;15;3;2;0
2019-09-29 05:45:00;14;12;17;10;1;4;0
2019-09-29 06:00:00;16;15;16;10;1;1;0
2019-09-29 06:15:00;18;18;20;5;1;5;0
2019-09-29 06:30:00;9;15;16;11;3;4;0
2019-09-29 06:45:00;11;11;9;7;3;2;0
2019-09-29 07:00:00;15;19;6;8;2;1;0
2019-09-29 07:15:00;14;21;15;5;3;1;0
2019-09-29 07:30:00;19;23;16;12;2;3;0
2019-09-29 07:45:00;22;13;19;12;8;2;0
2019-09-29 08:00:00;17;25;21;11;0;4;0
2019-09-29 08:15:00;22;19;20;13;3;3;0
2019-09-29 08:30:00;25;39;18;28;2;4;0
2019-09-29 08:45:00;31;37;28;25;7;9;0
2019-09-29 09:00:00;36;39;24;26;7;6;0
2019-09-29 09:15:00;41;44;48;28;6;6;0
2019-09-29 09:30:00;40;45;50;43;2;6;0
2019-09-29 09:45:00;54;54;69;58;16;0;0
2019-09-29 10:00:00;42;61;70;49;13;11;0
2019-09-29 10:15:00;43;65;55;33;8;14;0
2019-09-29 10:30:00;57;66;58;51;11;8;0
2019-09-29 10:45:00;54;83;96;70;21;12;3
2019-09-29 11:00:00;68;99;71;65;20;10;0
2019-09-29 11:15:00;68;74;77;64;21;14;0
2019-09-29 11:30:00;67;102;84;60;24;13;0
2019-09-29 11:45:00;59;90;86;75;25;12;1
2019-09-29 12:00:00;55;82;67;58;14;15;0
2019-09-29 12:15:00;71;96;66;80;14;14;0
2019-09-29 12:30:00;74;100;70;71;7;20;0
2019-09-29 12:45:00;71;107;84;58;28;6;2
2019-09-29 13:00:00;66;94;103;82;19;7;0
2019-09-29 13:15:00;67;77;90;77;10;9;0
2019-09-29 13:30:00;70;97;88;72;15;14;0
2019-09-29 13:45:00;77;87;86;79;16;17;0
2019-09-29 14:00:00;88;103;80;106;18;11;0
2019-09-29 14:15:00;77;83;90;78;339;23;0
2019-09-29 14:30:00;70;91;86;76;24;15;0
2019-09-29 14:45:00;83;99;86;80;20;20;0
2019-09-29 15:00:00;84;100;85;82;13;24;0
2019-09-29 15:15:00;70;89;65;76;21;18;0
2019-09-29 15:30:00;58;71;72;68;30;21;0
2019-09-29 15:45:00;61;80;90;92;22;18;0
2019-09-29 16:00:00;69;91;72;56;18;16;0
2019-09-29 16:15:00;59;85;78;86;18;16;3
2019-09-29 16:30:00;66;93;86;71;13;21;0
2019-09-29 16:45:00;72;102;98;83;25;18;0
2019-09-29 17:00:00;73;101;96;79;17;28;0
2019-09-29 17:15:00;67;79;74;81;11;16;0
2019-09-29 17:30:00;60;91;85;89;10;15;0
2019-09-29 17:45:00;61;91;104;96;10;24;0
2019-09-29 18:00:00;73;103;95;89;8;18;0
2019-09-29 18:15:00;66;83;82;87;26;27;0
2019-09-29 18:30:00;66;79;99;81;19;19;0
2019-09-29 18:45:00;64;77;84;91;14;17;2
2019-09-29 19:00:00;64;90;72;71;17;14;0
2019-09-29 19:15:00;74;91;91;91;11;25;0
2019-09-29 19:30:00;53;84;75;75;18;16;0
2019-09-29 19:45:00;59;78;66;88;7;18;0
2019-09-29 20:00:00;57;76;66;57;7;8;0
2019-09-29 20:15:00;52;67;74;66;6;9;0
2019-09-29 20:30:00;45;57;61;48;6;8;0
2019-09-29 20:45:00;42;58;55;49;3;11;0
2019-09-29 21:00:00;33;47;67;57;5;14;0
2019-09-29 21:15:00;36;53;68;49;2;19;0
2019-09-29 21:30:00;34;38;79;36;4;7;0
2019-09-29 21:45:00;37;39;56;35;5;11;0
2019-09-29 22:00:00;43;40;29;29;3;7;0
2019-09-29 22:15:00;40;35;36;23;6;5;0
2019-09-29 22:30:00;18;19;37;21;0;5;0
2019-09-29 22:45:00;27;28;27;25;3;1;0
2019-09-29 23:00:00;12;20;18;12;1;2;0
2019-09-29 23:15:00;15;16;14;15;6;6;0
2019-09-29 23:30:00;8;15;25;12;0;5;0
2019-09-29 23:45:00;14;14;24;9;1;1;0
