DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-06-19 00:00:00;5;2;0;3;2;3;0;2
2020-06-19 00:15:00;4;3;2;2;3;3;0;3
2020-06-19 00:30:00;5;3;2;1;2;1;0;1
2020-06-19 00:45:00;5;1;0;1;1;3;0;5
2020-06-19 01:00:00;2;2;2;4;2;4;0;2
2020-06-19 01:15:00;5;1;2;1;2;5;0;4
2020-06-19 01:30:00;1;3;1;2;1;2;0;0
2020-06-19 01:45:00;1;1;0;3;1;1;0;2
2020-06-19 02:00:00;4;5;1;1;3;1;0;0
2020-06-19 02:15:00;0;2;0;3;4;1;0;1
2020-06-19 02:30:00;3;0;0;2;2;2;0;1
2020-06-19 02:45:00;1;2;0;1;1;0;0;0
2020-06-19 03:00:00;2;1;0;1;3;1;0;1
2020-06-19 03:15:00;1;1;1;1;2;2;0;1
2020-06-19 03:30:00;0;0;0;0;0;0;0;1
2020-06-19 03:45:00;2;1;0;2;1;0;0;1
2020-06-19 04:00:00;3;3;0;2;1;1;0;0
2020-06-19 04:15:00;4;2;0;1;1;1;0;1
2020-06-19 04:30:00;0;1;1;3;1;1;0;1
2020-06-19 04:45:00;5;4;0;3;2;2;0;2
2020-06-19 05:00:00;10;10;3;7;7;7;0;2
2020-06-19 05:15:00;12;15;13;5;1;11;0;10
2020-06-19 05:30:00;23;26;15;7;9;20;0;19
2020-06-19 05:45:00;35;32;20;18;16;10;0;17
2020-06-19 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 06:15:00;24;24;24;13;14;25;0;20
2020-06-19 06:30:00;37;34;26;22;55;37;0;38
2020-06-19 06:45:00;45;44;27;16;26;26;0;27
2020-06-19 07:00:00;40;41;26;11;19;36;0;42
2020-06-19 07:15:00;46;35;38;26;46;43;0;41
2020-06-19 07:30:00;82;79;60;36;56;56;0;76
2020-06-19 07:45:00;79;62;45;23;36;51;0;79
2020-06-19 08:00:00;58;48;25;15;31;37;0;55
2020-06-19 08:15:00;46;46;25;22;38;33;0;47
2020-06-19 08:30:00;58;36;26;24;45;31;0;32
2020-06-19 08:45:00;48;45;21;19;29;28;0;54
2020-06-19 09:00:00;34;46;10;17;38;26;0;35
2020-06-19 09:15:00;49;37;21;25;34;28;0;37
2020-06-19 09:30:00;55;41;16;16;40;26;0;42
2020-06-19 09:45:00;58;49;21;30;49;29;0;52
2020-06-19 10:00:00;49;41;12;26;30;25;0;47
2020-06-19 10:15:00;61;49;17;21;69;36;0;45
2020-06-19 10:30:00;57;44;15;25;33;33;0;46
2020-06-19 10:45:00;49;42;21;33;40;33;0;56
2020-06-19 11:00:00;53;43;12;26;27;38;0;51
2020-06-19 11:15:00;68;37;17;23;25;31;0;55
2020-06-19 11:30:00;66;48;14;38;53;36;0;68
2020-06-19 11:45:00;53;43;18;38;56;34;0;65
2020-06-19 12:00:00;50;52;19;38;58;46;0;77
2020-06-19 12:15:00;53;43;18;45;45;44;0;76
2020-06-19 12:30:00;65;54;21;40;42;35;0;68
2020-06-19 12:45:00;63;53;25;38;53;38;0;85
2020-06-19 13:00:00;60;65;28;38;38;45;0;79
2020-06-19 13:15:00;65;66;25;31;37;49;0;63
2020-06-19 13:30:00;48;57;23;44;36;56;0;59
2020-06-19 13:45:00;56;59;30;47;55;44;0;61
2020-06-19 14:00:00;57;65;30;51;39;44;0;71
2020-06-19 14:15:00;65;59;15;38;46;43;0;70
2020-06-19 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
