DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-10 00:00:00;5;6;6;1;2;0;5;0
2020-04-10 00:15:00;6;6;6;0;0;0;4;2
2020-04-10 00:30:00;0;2;3;0;1;0;3;2
2020-04-10 00:45:00;1;2;2;2;4;0;6;4
2020-04-10 01:00:00;2;2;3;0;0;0;1;1
2020-04-10 01:15:00;0;1;1;0;1;0;1;0
2020-04-10 01:30:00;0;1;1;1;2;0;1;1
2020-04-10 01:45:00;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;0;0;0;0;1;0;1;1
2020-04-10 02:15:00;0;1;1;1;1;0;1;0
2020-04-10 02:30:00;0;0;0;0;0;0;4;0
2020-04-10 02:45:00;0;0;0;0;0;0;1;0
2020-04-10 03:00:00;0;2;2;0;1;0;0;1
2020-04-10 03:15:00;1;1;1;0;0;0;2;0
2020-04-10 03:30:00;0;0;0;0;0;0;1;0
2020-04-10 03:45:00;2;1;1;0;0;0;0;1
2020-04-10 04:00:00;0;1;1;0;2;0;0;0
2020-04-10 04:15:00;1;0;0;0;0;0;3;1
2020-04-10 04:30:00;1;1;1;1;2;0;3;0
2020-04-10 04:45:00;3;1;1;1;1;0;2;3
2020-04-10 05:00:00;3;6;7;4;4;0;3;2
2020-04-10 05:15:00;4;1;0;1;1;0;4;3
2020-04-10 05:30:00;5;5;5;2;3;0;2;2
2020-04-10 05:45:00;3;1;1;1;1;0;13;2
2020-04-10 06:00:00;2;4;4;2;3;0;3;5
2020-04-10 06:15:00;2;9;9;2;1;0;10;2
2020-04-10 06:30:00;3;11;11;0;0;0;5;1
2020-04-10 06:45:00;5;4;4;1;2;0;4;1
2020-04-10 07:00:00;3;5;5;0;1;0;8;4
2020-04-10 07:15:00;5;3;3;1;1;0;7;4
2020-04-10 07:30:00;4;3;3;1;4;0;7;5
2020-04-10 07:45:00;5;3;3;2;3;0;11;2
2020-04-10 08:00:00;6;8;9;4;5;0;10;4
2020-04-10 08:15:00;8;8;10;1;1;0;15;7
2020-04-10 08:30:00;8;9;8;5;4;0;8;4
2020-04-10 08:45:00;7;12;11;6;7;0;12;4
2020-04-10 09:00:00;8;11;10;6;3;0;10;5
2020-04-10 09:15:00;5;10;10;6;5;0;14;6
2020-04-10 09:30:00;8;8;9;4;6;0;7;4
2020-04-10 09:45:00;14;17;17;9;8;0;21;7
2020-04-10 10:00:00;24;24;23;6;5;0;14;11
2020-04-10 10:15:00;18;17;17;4;9;0;18;10
2020-04-10 10:30:00;21;17;18;7;2;0;16;12
2020-04-10 10:45:00;24;24;24;14;8;0;18;14
2020-04-10 11:00:00;23;26;24;6;9;0;20;11
2020-04-10 11:15:00;18;26;26;7;9;0;18;11
2020-04-10 11:30:00;29;28;28;9;6;0;21;16
2020-04-10 11:45:00;23;27;25;11;8;0;32;19
2020-04-10 12:00:00;25;34;32;8;10;0;26;17
2020-04-10 12:15:00;20;24;23;11;14;0;27;8
2020-04-10 12:30:00;27;23;24;10;10;0;21;14
2020-04-10 12:45:00;24;32;32;11;13;0;24;11
2020-04-10 13:00:00;23;26;28;12;15;0;29;18
2020-04-10 13:15:00;20;25;22;11;11;0;29;14
2020-04-10 13:30:00;20;17;18;7;10;0;35;21
2020-04-10 13:45:00;19;30;31;9;15;0;31;17
2020-04-10 14:00:00;28;41;39;8;10;0;19;15
2020-04-10 14:15:00;30;28;27;8;7;0;24;19
2020-04-10 14:30:00;30;29;29;9;15;0;26;18
2020-04-10 14:45:00;20;24;23;9;11;0;30;8
2020-04-10 15:00:00;24;32;33;6;10;0;25;17
2020-04-10 15:15:00;21;27;27;10;9;0;30;12
2020-04-10 15:30:00;27;27;26;10;11;0;25;10
2020-04-10 15:45:00;21;24;25;10;21;0;27;10
2020-04-10 16:00:00;32;30;30;11;38;0;35;14
2020-04-10 16:15:00;22;21;18;4;14;0;29;16
2020-04-10 16:30:00;22;30;31;7;8;0;30;18
2020-04-10 16:45:00;30;33;33;9;38;0;30;11
2020-04-10 17:00:00;26;27;27;3;9;0;31;21
2020-04-10 17:15:00;33;25;22;7;11;0;22;17
2020-04-10 17:30:00;34;36;33;8;10;0;22;19
2020-04-10 17:45:00;36;37;38;6;8;0;22;16
2020-04-10 18:00:00;27;39;35;7;12;0;25;14
2020-04-10 18:15:00;26;27;29;5;9;0;23;11
2020-04-10 18:30:00;27;29;27;7;11;0;30;15
2020-04-10 18:45:00;28;35;33;6;15;0;22;21
2020-04-10 19:00:00;21;22;24;8;12;0;24;10
2020-04-10 19:15:00;17;30;28;3;4;0;18;7
2020-04-10 19:30:00;18;29;30;4;6;0;26;17
2020-04-10 19:45:00;15;20;19;6;10;0;23;11
2020-04-10 20:00:00;18;28;26;2;11;0;23;12
2020-04-10 20:15:00;15;28;29;6;10;0;10;8
2020-04-10 20:30:00;13;19;19;6;9;0;15;9
2020-04-10 20:45:00;14;14;14;5;4;0;11;6
2020-04-10 21:00:00;9;21;18;2;6;0;12;7
