DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-08-08 00:00:00;0;0;5;0;0;3;3;2;0;1;3
2019-08-08 00:15:00;1;2;4;0;1;4;4;2;0;2;2
2019-08-08 00:30:00;0;3;5;1;1;0;2;3;0;2;6
2019-08-08 00:45:00;2;4;4;1;2;0;2;0;0;2;3
2019-08-08 01:00:00;0;2;6;0;0;2;3;0;0;2;1
2019-08-08 01:15:00;0;3;5;0;0;1;1;0;0;1;1
2019-08-08 01:30:00;0;0;2;0;1;1;2;1;0;2;0
2019-08-08 01:45:00;0;1;3;0;1;2;2;0;1;2;1
2019-08-08 02:00:00;0;0;2;0;0;0;1;2;0;3;1
2019-08-08 02:15:00;0;1;0;0;0;3;0;0;0;0;0
2019-08-08 02:30:00;1;0;0;1;2;1;1;0;0;1;2
2019-08-08 02:45:00;0;0;2;0;0;0;1;0;0;3;0
2019-08-08 03:00:00;0;2;1;0;0;3;1;0;1;1;2
2019-08-08 03:15:00;0;0;1;0;0;0;0;0;0;2;3
2019-08-08 03:30:00;0;0;0;0;0;0;0;0;0;3;1
2019-08-08 03:45:00;0;0;2;0;0;0;0;0;0;0;1
2019-08-08 04:00:00;0;2;3;0;0;0;0;0;0;1;1
2019-08-08 04:15:00;1;3;5;0;2;0;0;0;0;1;2
2019-08-08 04:30:00;0;2;2;0;0;1;3;1;0;0;2
2019-08-08 04:45:00;1;5;6;0;1;2;0;0;1;4;2
2019-08-08 05:00:00;6;13;9;0;2;0;2;0;0;5;4
2019-08-08 05:15:00;3;23;18;0;2;2;7;0;2;3;5
2019-08-08 05:30:00;2;29;36;0;0;1;9;0;4;15;12
2019-08-08 05:45:00;4;26;26;3;4;3;9;0;4;17;14
2019-08-08 06:00:00;6;19;7;2;5;2;10;0;3;5;11
2019-08-08 06:15:00;0;18;16;4;7;3;13;6;6;19;18
2019-08-08 06:30:00;6;46;34;5;11;5;19;3;12;15;13
2019-08-08 06:45:00;6;36;39;8;13;8;19;7;13;15;21
2019-08-08 07:00:00;3;35;30;4;6;8;17;8;9;20;19
2019-08-08 07:15:00;7;41;27;8;11;14;19;16;14;24;21
2019-08-08 07:30:00;8;33;34;6;9;11;19;8;16;26;21
2019-08-08 07:45:00;7;32;57;8;15;16;22;8;22;17;27
2019-08-08 08:00:00;13;25;33;6;11;16;22;10;19;20;20
2019-08-08 08:15:00;7;31;32;16;18;11;19;6;22;23;24
2019-08-08 08:30:00;10;38;40;10;16;12;24;14;21;24;25
2019-08-08 08:45:00;8;34;36;14;20;15;21;18;22;37;21
2019-08-08 09:00:00;6;25;32;4;7;12;24;16;21;21;19
2019-08-08 09:15:00;8;26;39;4;9;11;23;11;23;24;22
2019-08-08 09:30:00;14;23;43;9;15;18;23;11;32;31;15
2019-08-08 09:45:00;6;29;41;9;14;17;21;12;21;29;21
2019-08-08 10:00:00;8;32;39;7;10;20;31;19;17;15;18
2019-08-08 10:15:00;9;30;42;10;14;15;23;10;22;23;26
2019-08-08 10:30:00;11;32;38;11;17;15;29;11;23;20;25
2019-08-08 10:45:00;7;12;46;9;13;16;25;16;28;29;29
2019-08-08 11:00:00;9;22;58;9;12;23;24;22;13;15;23
2019-08-08 11:15:00;5;36;37;9;11;20;35;20;25;28;26
2019-08-08 11:30:00;8;25;52;8;11;15;25;12;24;24;25
2019-08-08 11:45:00;9;14;55;2;8;20;23;16;22;20;31
2019-08-08 12:00:00;6;27;41;9;11;18;23;27;23;22;31
2019-08-08 12:15:00;4;45;47;6;11;18;29;16;19;12;32
2019-08-08 12:30:00;4;30;33;9;11;13;23;22;19;33;21
2019-08-08 12:45:00;5;26;39;5;8;11;25;14;14;19;24
2019-08-08 13:00:00;5;46;54;6;8;17;21;16;16;26;26
2019-08-08 13:15:00;4;43;41;5;11;10;28;15;18;26;22
2019-08-08 13:30:00;8;50;46;11;14;17;37;19;24;24;26
2019-08-08 13:45:00;7;43;38;10;10;14;19;19;22;33;22
2019-08-08 14:00:00;12;38;46;3;11;14;27;20;24;22;41
2019-08-08 14:15:00;10;29;44;8;13;14;32;26;29;32;47
2019-08-08 14:30:00;23;35;35;8;24;15;19;11;25;29;37
2019-08-08 14:45:00;10;30;29;6;19;21;34;15;30;27;43
2019-08-08 15:00:00;7;32;43;8;12;19;28;15;20;31;39
2019-08-08 15:15:00;9;33;47;10;15;20;28;19;28;31;36
2019-08-08 15:30:00;6;32;40;5;9;18;37;23;23;22;31
2019-08-08 15:45:00;11;38;47;3;12;24;30;20;40;26;48
2019-08-08 16:00:00;12;33;41;8;12;17;38;21;33;22;46
2019-08-08 16:15:00;10;48;47;6;17;14;38;20;35;37;34
2019-08-08 16:30:00;11;38;40;4;12;19;35;18;24;28;45
2019-08-08 16:45:00;17;41;58;5;16;19;28;18;41;34;53
2019-08-08 17:00:00;9;44;52;9;18;12;31;16;25;27;40
2019-08-08 17:15:00;17;47;46;7;17;12;31;26;22;30;42
2019-08-08 17:30:00;12;33;46;5;14;20;39;22;31;33;35
2019-08-08 17:45:00;9;30;41;4;9;21;30;18;20;32;34
2019-08-08 18:00:00;3;37;46;2;4;17;36;25;21;28;31
2019-08-08 18:15:00;3;36;37;6;6;22;29;20;19;20;24
2019-08-08 18:30:00;7;22;27;5;8;6;36;13;22;15;24
2019-08-08 18:45:00;9;24;31;4;9;11;22;15;18;16;15
2019-08-08 19:00:00;6;29;21;6;10;15;29;11;17;19;27
2019-08-08 19:15:00;4;28;39;9;11;7;22;6;11;10;28
2019-08-08 19:30:00;3;18;26;3;6;10;22;16;12;13;20
2019-08-08 19:45:00;5;18;22;5;9;13;17;16;10;22;16
2019-08-08 20:00:00;6;22;24;3;7;7;26;11;12;10;20
2019-08-08 20:15:00;1;23;20;4;4;9;14;4;11;14;11
2019-08-08 20:30:00;0;18;19;3;3;7;13;6;10;8;14
2019-08-08 20:45:00;1;16;19;4;5;5;10;3;7;8;16
2019-08-08 21:00:00;5;16;21;3;9;7;19;9;8;10;14
2019-08-08 21:15:00;0;26;18;0;0;5;15;12;9;14;18
2019-08-08 21:30:00;3;19;22;3;4;11;15;15;9;12;13
2019-08-08 21:45:00;0;12;16;2;2;17;15;8;6;17;15
2019-08-08 22:00:00;1;10;16;1;1;0;12;11;5;7;15
2019-08-08 22:15:00;1;21;22;2;3;7;8;6;5;7;17
2019-08-08 22:30:00;1;13;13;0;0;9;6;8;6;3;12
2019-08-08 22:45:00;1;11;9;3;3;11;6;4;6;8;4
2019-08-08 23:00:00;2;7;9;0;0;5;7;1;3;5;8
2019-08-08 23:15:00;0;4;13;0;0;3;7;7;1;3;4
2019-08-08 23:30:00;0;8;10;2;3;7;12;1;0;8;6
2019-08-08 23:45:00;1;5;6;0;1;4;4;1;1;5;2
