DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-02-22 00:00:00;17;6;4;13;7;9;9;4;4
2020-02-22 00:15:00;21;6;5;10;4;10;8;0;0
2020-02-22 00:30:00;19;9;5;9;5;14;7;3;3
2020-02-22 00:45:00;17;3;4;7;0;12;5;3;3
2020-02-22 01:00:00;12;4;3;15;5;6;1;2;2
2020-02-22 01:15:00;15;8;1;7;3;10;5;0;0
2020-02-22 01:30:00;4;4;3;6;6;9;5;1;1
2020-02-22 01:45:00;5;3;2;12;2;8;8;2;2
2020-02-22 02:00:00;7;2;6;6;3;4;3;1;1
2020-02-22 02:15:00;2;3;2;5;3;2;2;4;4
2020-02-22 02:30:00;5;2;1;9;1;2;1;1;1
2020-02-22 02:45:00;3;2;0;6;1;4;1;2;2
2020-02-22 03:00:00;2;1;1;3;2;2;2;1;1
2020-02-22 03:15:00;2;2;2;5;1;2;1;2;2
2020-02-22 03:30:00;3;4;2;2;1;2;2;1;1
2020-02-22 03:45:00;5;4;1;4;3;4;2;0;0
2020-02-22 04:00:00;2;1;1;4;1;3;3;2;2
2020-02-22 04:15:00;3;4;0;3;1;5;1;0;0
2020-02-22 04:30:00;1;0;3;1;1;4;1;2;2
2020-02-22 04:45:00;4;2;1;5;0;4;4;0;0
2020-02-22 05:00:00;8;3;2;8;1;4;6;2;2
2020-02-22 05:15:00;11;1;1;14;2;10;3;2;2
2020-02-22 05:30:00;19;10;1;20;12;15;17;2;2
2020-02-22 05:45:00;12;8;1;36;22;22;7;1;1
2020-02-22 06:00:00;22;12;5;40;32;13;20;4;4
2020-02-22 06:15:00;14;7;1;26;20;16;14;1;1
2020-02-22 06:30:00;17;8;4;14;7;15;16;5;5
2020-02-22 06:45:00;22;4;3;19;10;14;18;4;4
2020-02-22 07:00:00;28;11;4;20;4;15;17;2;2
2020-02-22 07:15:00;29;12;4;11;9;20;20;3;3
2020-02-22 07:30:00;25;16;3;18;9;21;30;4;4
2020-02-22 07:45:00;42;17;7;22;16;24;28;10;10
2020-02-22 08:00:00;26;20;6;22;10;29;19;4;4
