DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-12-24 00:00:00;10;5;2;7;3;4;0;0;0;0
2019-12-24 00:15:00;21;15;2;9;5;6;0;0;0;0
2019-12-24 00:30:00;9;11;2;7;1;4;0;0;0;0
2019-12-24 00:45:00;7;6;2;10;2;2;0;0;0;0
2019-12-24 01:00:00;6;6;0;4;1;3;0;0;0;0
2019-12-24 01:15:00;9;8;1;3;1;8;0;0;0;0
2019-12-24 01:30:00;15;7;1;5;4;1;0;0;0;0
2019-12-24 01:45:00;3;7;1;2;1;1;0;0;0;0
2019-12-24 02:00:00;6;6;2;4;1;1;0;0;0;0
2019-12-24 02:15:00;5;1;0;1;3;0;0;0;0;0
2019-12-24 02:30:00;4;4;1;1;2;2;0;0;0;0
2019-12-24 02:45:00;0;3;2;3;1;2;0;0;0;0
2019-12-24 03:00:00;1;2;2;2;3;1;0;0;0;0
2019-12-24 03:15:00;1;1;0;0;1;0;0;0;0;0
2019-12-24 03:30:00;2;3;0;1;1;3;0;0;0;0
2019-12-24 03:45:00;1;1;3;2;1;2;0;0;0;0
2019-12-24 04:00:00;3;2;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;1;2;0;0;1;2;0;0;0;0
2019-12-24 04:30:00;2;1;0;3;1;2;0;0;0;0
2019-12-24 04:45:00;0;1;0;2;1;1;0;0;0;0
2019-12-24 05:00:00;2;0;2;4;4;1;0;0;0;0
2019-12-24 05:15:00;0;2;1;3;2;3;0;0;0;0
2019-12-24 05:30:00;4;1;1;2;3;5;0;0;0;0
2019-12-24 05:45:00;3;2;5;6;0;7;0;0;0;0
2019-12-24 06:00:00;7;10;0;1;0;6;0;0;0;0
2019-12-24 06:15:00;6;6;5;6;0;3;0;0;0;0
2019-12-24 06:30:00;12;5;5;10;3;5;0;0;0;0
2019-12-24 06:45:00;6;7;1;6;6;5;0;0;0;0
2019-12-24 07:00:00;8;4;6;13;8;9;0;0;0;0
2019-12-24 07:15:00;6;9;7;6;10;5;0;0;0;0
2019-12-24 07:30:00;6;12;10;13;11;10;0;0;0;0
2019-12-24 07:45:00;8;7;8;19;6;10;0;0;0;0
2019-12-24 08:00:00;9;13;14;19;19;13;0;0;0;0
2019-12-24 08:15:00;11;11;16;31;21;12;0;0;0;0
2019-12-24 08:30:00;6;12;14;26;12;13;0;0;0;0
2019-12-24 08:45:00;7;22;19;37;26;18;0;0;0;0
2019-12-24 09:00:00;12;16;28;33;25;16;0;0;0;0
