DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-01-14 00:00:00;1;3;5;2;0;0;5;0;0
2020-01-14 00:15:00;2;3;5;0;0;0;4;0;0
2020-01-14 00:30:00;0;1;1;0;0;0;3;0;0
2020-01-14 00:45:00;0;3;3;0;0;1;3;0;0
2020-01-14 01:00:00;0;2;3;0;0;0;5;0;0
2020-01-14 01:15:00;0;1;1;1;0;0;0;0;0
2020-01-14 01:30:00;0;0;0;0;0;0;0;0;0
2020-01-14 01:45:00;0;0;0;0;0;1;2;0;0
2020-01-14 02:00:00;0;2;3;2;0;0;1;0;0
2020-01-14 02:15:00;3;0;3;0;0;0;3;0;0
2020-01-14 02:30:00;1;4;3;0;0;0;2;0;0
2020-01-14 02:45:00;0;1;2;2;2;0;2;0;0
2020-01-14 03:00:00;1;1;1;1;0;0;0;0;0
2020-01-14 03:15:00;2;1;3;0;0;0;3;0;0
2020-01-14 03:30:00;2;2;3;0;0;0;1;0;0
2020-01-14 03:45:00;0;1;2;0;0;0;1;0;0
2020-01-14 04:00:00;2;11;8;0;0;0;0;0;0
2020-01-14 04:15:00;1;2;4;0;0;0;3;0;0
2020-01-14 04:30:00;2;4;4;1;0;0;2;0;0
2020-01-14 04:45:00;4;9;8;1;1;2;8;0;0
2020-01-14 05:00:00;14;15;23;6;3;3;29;0;0
2020-01-14 05:15:00;11;11;29;5;4;5;50;0;0
2020-01-14 05:30:00;17;35;52;9;5;7;83;0;3
2020-01-14 05:45:00;33;42;75;25;14;17;71;0;1
2020-01-14 06:00:00;18;24;49;29;7;13;37;0;0
2020-01-14 06:15:00;35;54;66;32;20;36;83;0;2
2020-01-14 06:30:00;35;47;68;37;23;48;113;0;0
2020-01-14 06:45:00;45;45;71;34;25;46;121;0;1
2020-01-14 07:00:00;57;46;64;29;24;31;138;0;0
2020-01-14 07:15:00;51;46;82;27;10;23;104;2;4
2020-01-14 07:30:00;79;49;75;38;12;20;143;22;4
2020-01-14 07:45:00;97;74;119;55;20;37;158;1;11
2020-01-14 08:00:00;90;69;119;34;20;43;156;0;4
2020-01-14 08:15:00;53;58;87;36;21;38;137;7;2
2020-01-14 08:30:00;55;59;87;24;15;18;99;1;3
2020-01-14 08:45:00;49;45;68;23;12;23;109;1;2
2020-01-14 09:00:00;32;50;70;22;7;7;73;0;2
2020-01-14 09:15:00;27;47;56;11;8;5;64;3;8
2020-01-14 09:30:00;28;41;67;17;8;8;69;7;11
2020-01-14 09:45:00;32;48;70;20;8;2;60;0;8
2020-01-14 10:00:00;36;44;73;20;10;2;84;4;7
2020-01-14 10:15:00;22;31;48;13;6;2;54;5;5
2020-01-14 10:30:00;37;48;72;19;6;4;80;7;5
2020-01-14 10:45:00;33;56;80;14;9;3;71;0;12
2020-01-14 11:00:00;39;57;89;11;7;8;53;2;9
2020-01-14 11:15:00;35;49;69;19;8;4;75;14;3
2020-01-14 11:30:00;32;41;65;21;6;3;61;9;3
2020-01-14 11:45:00;54;59;84;18;10;9;80;5;1
2020-01-14 12:00:00;41;55;86;17;10;3;91;13;6
2020-01-14 12:15:00;42;55;76;20;13;8;74;2;29
2020-01-14 12:30:00;40;42;69;20;10;9;55;18;1
2020-01-14 12:45:00;32;36;67;34;10;5;82;1;9
2020-01-14 13:00:00;40;47;73;26;5;6;77;15;25
2020-01-14 13:15:00;34;51;79;20;11;8;89;4;10
2020-01-14 13:30:00;44;68;107;21;8;8;109;2;13
2020-01-14 13:45:00;44;68;88;35;11;10;76;6;13
2020-01-14 14:00:00;61;64;94;33;11;8;79;4;2
2020-01-14 14:15:00;77;90;124;45;13;5;88;6;6
2020-01-14 14:30:00;67;89;124;34;10;3;74;9;4
2020-01-14 14:45:00;62;59;105;36;8;4;94;6;6
2020-01-14 15:00:00;60;73;115;47;15;12;93;4;11
2020-01-14 15:15:00;73;77;112;40;13;4;78;10;23
2020-01-14 15:30:00;85;104;175;51;11;4;109;9;7
2020-01-14 15:45:00;72;88;120;44;13;9;104;10;7
2020-01-14 16:00:00;109;108;151;53;10;9;107;9;14
2020-01-14 16:15:00;98;130;170;50;13;7;122;6;9
2020-01-14 16:30:00;98;100;134;57;7;5;92;2;4
2020-01-14 16:45:00;99;105;154;40;13;7;103;15;4
2020-01-14 17:00:00;82;108;144;42;13;11;112;2;1
2020-01-14 17:15:00;83;93;127;38;13;20;117;0;16
2020-01-14 17:30:00;71;76;116;36;13;10;94;1;0
2020-01-14 17:45:00;50;63;98;42;12;7;80;0;0
2020-01-14 18:00:00;54;55;82;27;10;6;67;6;1
2020-01-14 18:15:00;41;52;74;30;9;2;78;12;0
2020-01-14 18:30:00;38;40;66;16;7;6;84;3;8
2020-01-14 18:45:00;41;35;65;21;10;6;62;2;1
2020-01-14 19:00:00;44;31;59;13;6;2;52;0;4
2020-01-14 19:15:00;26;32;54;11;5;5;46;2;1
2020-01-14 19:30:00;25;24;42;10;6;3;47;0;0
2020-01-14 19:45:00;24;27;79;7;5;4;34;0;0
2020-01-14 20:00:00;34;33;59;11;8;2;55;0;2
2020-01-14 20:15:00;29;32;47;5;4;4;47;0;0
2020-01-14 20:30:00;11;16;28;4;3;5;30;0;0
2020-01-14 20:45:00;16;23;35;4;4;2;38;1;0
2020-01-14 21:00:00;12;19;27;1;2;1;29;3;0
2020-01-14 21:15:00;25;17;41;3;5;2;38;0;0
2020-01-14 21:30:00;16;15;28;8;6;3;23;0;1
2020-01-14 21:45:00;16;23;29;5;2;0;26;0;1
2020-01-14 22:00:00;23;32;37;21;6;3;30;0;2
2020-01-14 22:15:00;13;16;66;13;5;1;23;3;0
