DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-04-13 00:00:00;0;2;2;0;0;0;1;1;0;2;2
2020-04-13 00:15:00;0;1;1;0;0;0;3;0;0;0;1
2020-04-13 00:30:00;0;1;1;1;1;0;1;1;0;0;0
2020-04-13 00:45:00;0;1;3;0;0;1;2;2;0;1;2
2020-04-13 01:00:00;0;1;2;0;0;0;0;0;0;2;0
2020-04-13 01:15:00;0;5;0;0;0;0;0;0;0;1;0
2020-04-13 01:30:00;0;0;2;0;0;1;2;1;0;0;1
2020-04-13 01:45:00;0;1;1;0;0;0;2;0;0;0;0
2020-04-13 02:00:00;0;1;1;0;0;0;0;0;0;1;1
2020-04-13 02:15:00;0;0;1;0;0;0;0;0;0;2;0
2020-04-13 02:30:00;0;1;1;0;0;0;1;0;0;1;1
2020-04-13 02:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:15:00;0;0;1;0;0;0;0;0;0;1;0
2020-04-13 03:30:00;0;0;1;0;0;0;0;0;0;2;0
2020-04-13 03:45:00;0;0;1;1;1;0;0;0;0;1;0
2020-04-13 04:00:00;0;0;1;0;0;0;0;0;0;1;1
2020-04-13 04:15:00;0;0;1;0;0;1;3;0;0;0;0
2020-04-13 04:30:00;0;0;1;1;1;0;1;0;0;0;0
2020-04-13 04:45:00;0;0;1;0;0;1;2;0;1;0;0
2020-04-13 05:00:00;1;0;1;0;0;0;1;0;0;5;1
2020-04-13 05:15:00;0;0;0;0;0;3;4;1;2;0;2
2020-04-13 05:30:00;1;4;3;1;1;0;1;1;0;6;1
2020-04-13 05:45:00;0;4;2;0;0;2;2;1;1;1;1
2020-04-13 06:00:00;0;6;1;0;0;0;0;0;0;4;0
2020-04-13 06:15:00;0;3;3;1;1;3;5;0;0;2;1
2020-04-13 06:30:00;1;2;4;0;0;0;2;1;0;4;2
2020-04-13 06:45:00;0;1;4;0;0;0;2;0;3;1;0
2020-04-13 07:00:00;0;5;2;0;0;0;0;0;3;4;1
2020-04-13 07:15:00;0;5;0;0;0;3;6;1;0;0;1
2020-04-13 07:30:00;0;0;2;1;1;0;3;0;0;1;2
2020-04-13 07:45:00;0;3;2;0;0;1;2;0;2;3;2
2020-04-13 08:00:00;0;2;3;0;0;0;3;1;0;0;1
2020-04-13 08:15:00;0;1;3;0;0;0;0;0;1;3;2
2020-04-13 08:30:00;0;4;5;2;2;0;0;1;3;1;2
2020-04-13 08:45:00;0;7;1;0;0;2;2;0;4;0;3
2020-04-13 09:00:00;0;9;4;0;0;1;2;0;1;1;3
2020-04-13 09:15:00;1;8;6;1;1;1;1;2;1;3;3
2020-04-13 09:30:00;0;5;5;3;3;3;2;1;4;1;9
2020-04-13 09:45:00;0;6;6;2;2;2;6;2;5;4;5
2020-04-13 10:00:00;0;11;4;1;1;3;3;3;3;3;5
2020-04-13 10:15:00;2;9;11;1;2;2;6;2;2;7;10
