DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-03-29 00:00:00;0;2;1;3;1;0;0;0;0;0;0;0
2020-03-29 00:15:00;0;5;6;3;1;0;0;0;0;0;0;0
2020-03-29 00:30:00;0;3;3;0;2;0;0;0;0;0;0;0
2020-03-29 00:45:00;0;1;4;1;1;0;0;0;0;0;0;0
2020-03-29 01:00:00;0;1;1;2;1;0;0;0;0;0;0;0
2020-03-29 01:15:00;0;2;0;2;0;0;0;0;0;0;0;0
2020-03-29 01:30:00;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:45:00;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 03:00:00;0;2;4;2;1;0;0;0;0;0;0;0
2020-03-29 03:15:00;0;0;1;1;1;0;0;0;0;0;0;0
2020-03-29 03:30:00;0;2;1;0;1;0;0;0;0;0;0;0
2020-03-29 03:45:00;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-29 04:00:00;0;2;3;5;4;0;0;0;0;0;0;0
2020-03-29 04:15:00;0;5;2;3;2;0;0;0;0;0;2;0
2020-03-29 04:30:00;0;1;0;2;0;0;0;0;0;0;0;0
2020-03-29 04:45:00;0;2;1;3;1;0;0;0;0;0;0;0
2020-03-29 05:00:00;0;1;2;4;1;0;0;0;0;0;0;0
2020-03-29 05:15:00;0;4;7;6;3;0;0;0;0;0;0;0
2020-03-29 05:30:00;0;5;2;11;4;0;0;0;0;0;0;0
2020-03-29 05:45:00;0;1;5;12;3;0;0;0;0;0;0;0
2020-03-29 06:00:00;0;3;6;2;2;0;0;0;0;0;0;0
2020-03-29 06:15:00;0;3;5;5;0;0;0;0;0;0;0;0
2020-03-29 06:30:00;0;0;2;6;2;0;0;0;0;0;0;0
2020-03-29 06:45:00;0;3;1;5;1;0;0;0;0;0;0;0
2020-03-29 07:00:00;0;2;3;0;0;0;0;0;0;0;0;0
2020-03-29 07:15:00;0;4;5;1;3;0;0;0;0;0;0;0
2020-03-29 07:30:00;0;8;5;4;2;0;0;0;0;0;0;0
2020-03-29 07:45:00;0;6;3;7;1;0;0;0;0;0;0;0
2020-03-29 08:00:00;0;5;3;2;2;0;0;0;0;0;0;0
2020-03-29 08:15:00;0;3;4;3;2;0;0;0;0;0;0;0
2020-03-29 08:30:00;0;6;2;5;2;0;0;0;0;0;0;0
2020-03-29 08:45:00;0;4;4;9;2;0;0;0;0;0;0;0
2020-03-29 09:00:00;0;10;5;5;5;0;0;0;0;0;0;0
2020-03-29 09:15:00;0;4;5;7;4;0;0;0;0;0;0;0
2020-03-29 09:30:00;0;9;3;6;2;0;0;0;0;0;0;0
2020-03-29 09:45:00;0;8;9;8;3;0;0;0;0;0;0;0
2020-03-29 10:00:00;0;6;7;11;7;0;0;0;0;0;2;0
2020-03-29 10:15:00;0;11;7;10;1;0;0;0;0;0;1;3
2020-03-29 10:30:00;0;12;8;11;5;0;0;0;0;2;1;1
2020-03-29 10:45:00;0;13;5;13;7;1;0;0;0;0;0;0
2020-03-29 11:00:00;0;15;14;11;8;0;1;0;0;2;1;0
2020-03-29 11:15:00;0;14;8;16;5;0;2;0;0;0;1;5
2020-03-29 11:30:00;0;23;16;13;11;0;0;0;0;0;1;0
2020-03-29 11:45:00;0;10;10;14;8;0;0;0;0;0;9;0
2020-03-29 12:00:00;0;17;14;7;6;0;1;0;0;0;0;0
