DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-04-21 00:00:00;3;0;0;1;1;0;1;2;0;0;0;0;0;0;0
2020-04-21 00:15:00;2;1;4;2;6;0;2;2;0;0;0;0;0;0;0
2020-04-21 00:30:00;2;0;2;7;7;0;3;6;0;0;0;0;0;0;0
2020-04-21 00:45:00;2;3;2;4;2;0;1;8;0;0;0;0;0;0;0
2020-04-21 01:00:00;1;2;1;2;2;0;0;3;0;0;0;0;0;0;0
2020-04-21 01:15:00;3;1;4;4;4;0;1;5;0;0;0;0;0;0;0
2020-04-21 01:30:00;0;0;4;2;0;0;0;6;0;0;0;0;0;0;0
2020-04-21 01:45:00;0;1;7;2;0;1;1;10;0;0;0;0;0;0;0
2020-04-21 02:00:00;5;1;4;2;3;0;1;5;0;0;0;0;0;0;0
2020-04-21 02:15:00;2;0;6;1;1;3;1;7;0;0;0;0;0;0;0
2020-04-21 02:30:00;2;0;4;7;2;1;1;7;0;0;0;0;0;0;0
2020-04-21 02:45:00;2;0;2;3;2;0;2;5;0;0;0;0;0;0;0
2020-04-21 03:00:00;4;0;2;5;3;0;5;5;0;0;0;0;0;0;0
2020-04-21 03:15:00;1;1;5;5;4;2;0;7;0;0;0;0;0;0;0
2020-04-21 03:30:00;1;2;1;6;4;0;0;6;0;0;0;0;0;0;0
2020-04-21 03:45:00;2;3;3;7;4;0;2;8;0;0;0;0;0;0;0
2020-04-21 04:00:00;5;1;5;4;2;0;3;9;0;0;2;0;0;0;0
2020-04-21 04:15:00;5;0;4;4;4;3;4;6;0;0;0;0;0;0;0
2020-04-21 04:30:00;6;2;8;5;0;1;2;7;0;0;0;0;0;0;0
2020-04-21 04:45:00;11;5;8;9;7;0;3;16;0;0;0;0;0;0;0
2020-04-21 05:00:00;14;5;2;9;7;0;3;12;0;0;0;0;0;0;0
2020-04-21 05:15:00;30;6;8;7;9;0;7;9;0;0;0;0;0;0;0
2020-04-21 05:30:00;58;16;16;24;14;2;16;31;0;1;2;0;0;3;0
2020-04-21 05:45:00;73;20;14;38;15;1;23;42;0;1;2;0;0;1;0
2020-04-21 06:00:00;62;15;13;34;27;2;13;34;0;0;0;0;0;5;0
2020-04-21 06:15:00;76;20;12;24;28;3;18;33;0;0;0;0;0;0;0
2020-04-21 06:30:00;104;29;16;47;27;2;41;27;0;0;0;0;0;0;0
2020-04-21 06:45:00;107;37;30;69;28;5;44;39;0;0;1;0;0;1;0
2020-04-21 07:00:00;112;19;43;47;35;4;27;29;0;0;0;0;0;0;0
2020-04-21 07:15:00;117;20;27;41;42;8;32;47;0;0;1;0;0;0;0
2020-04-21 07:30:00;116;28;31;37;43;4;31;24;0;0;0;0;0;0;0
2020-04-21 07:45:00;148;14;33;33;43;7;43;44;0;0;0;0;0;0;0
2020-04-21 08:00:00;118;8;36;37;44;5;39;38;0;0;1;0;0;5;0
2020-04-21 08:15:00;90;11;27;33;40;9;30;37;0;0;0;0;0;0;0
2020-04-21 08:30:00;90;9;33;34;33;6;27;36;0;0;0;0;0;0;0
2020-04-21 08:45:00;82;12;32;21;47;11;38;33;0;1;0;9;0;0;0
2020-04-21 09:00:00;58;9;32;28;60;8;38;29;0;0;0;0;0;0;0
2020-04-21 09:15:00;86;4;36;34;44;7;39;36;0;0;0;0;0;0;0
2020-04-21 09:30:00;90;8;39;27;50;8;32;34;0;0;0;0;0;0;0
2020-04-21 09:45:00;85;8;41;35;56;10;40;38;0;1;2;0;0;0;0
2020-04-21 10:00:00;75;8;40;33;60;21;41;33;0;1;0;9;0;0;0
2020-04-21 10:15:00;74;7;25;43;63;12;60;40;0;0;0;0;0;0;0
2020-04-21 10:30:00;90;9;36;33;60;12;44;42;0;0;0;0;4;0;0
2020-04-21 10:45:00;81;8;42;51;68;13;47;39;0;0;1;0;0;0;0
2020-04-21 11:00:00;61;10;45;40;60;14;40;47;0;0;2;0;0;0;0
2020-04-21 11:15:00;91;11;43;43;60;13;53;35;0;0;2;0;0;0;0
2020-04-21 11:30:00;89;10;47;34;61;9;44;40;0;0;1;0;0;0;0
2020-04-21 11:45:00;71;12;38;41;69;8;46;39;0;1;3;0;0;0;0
2020-04-21 12:00:00;58;6;51;36;64;18;63;37;0;1;0;1;0;0;0
2020-04-21 12:15:00;75;4;45;25;77;13;57;37;0;3;3;1;0;9;0
2020-04-21 12:30:00;70;9;40;41;73;8;30;40;0;0;2;0;0;0;0
2020-04-21 12:45:00;77;5;35;35;73;10;29;35;0;0;0;0;0;0;0
2020-04-21 13:00:00;97;10;57;31;64;4;48;37;0;3;1;0;0;0;0
2020-04-21 13:15:00;89;6;42;38;77;14;48;50;0;0;0;5;0;0;0
2020-04-21 13:30:00;87;8;36;31;55;11;42;29;0;0;0;0;0;0;0
2020-04-21 13:45:00;100;9;39;31;86;16;50;40;0;2;0;1;0;0;0
