DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-04-17 00:00:00;7;2;0;1;7;5;7;4;4;0;0;0
2020-04-17 00:15:00;5;1;1;1;4;4;5;4;4;0;0;1
2020-04-17 00:30:00;8;4;1;1;5;6;9;4;4;1;0;1
2020-04-17 00:45:00;9;8;0;0;4;5;8;4;5;0;0;0
2020-04-17 01:00:00;3;3;0;0;3;11;4;3;9;0;0;1
2020-04-17 01:15:00;10;3;0;1;2;3;9;1;1;0;0;0
2020-04-17 01:30:00;12;8;0;0;2;3;12;2;3;0;0;1
2020-04-17 01:45:00;9;5;0;0;3;3;9;3;3;0;0;0
2020-04-17 02:00:00;4;3;0;1;1;4;5;4;4;0;0;0
2020-04-17 02:15:00;7;4;0;1;3;5;7;7;7;2;0;0
2020-04-17 02:30:00;7;6;0;2;0;4;7;2;2;2;0;0
2020-04-17 02:45:00;9;7;1;0;1;5;9;3;5;0;0;0
2020-04-17 03:00:00;6;4;1;0;3;1;6;4;3;0;0;1
2020-04-17 03:15:00;6;3;0;0;1;7;7;2;8;1;0;0
2020-04-17 03:30:00;6;1;0;0;5;5;6;5;6;0;0;0
2020-04-17 03:45:00;4;1;0;0;2;10;4;4;9;2;0;0
2020-04-17 04:00:00;11;7;1;3;6;6;10;6;5;0;0;0
2020-04-17 04:15:00;23;9;1;1;4;4;24;5;4;1;1;0
2020-04-17 04:30:00;14;4;0;0;7;7;13;7;8;0;0;0
2020-04-17 04:45:00;17;10;1;0;10;17;19;9;14;1;0;0
2020-04-17 05:00:00;30;10;0;0;18;10;28;19;12;0;0;0
2020-04-17 05:15:00;36;15;0;2;28;21;32;28;20;2;0;2
2020-04-17 05:30:00;67;17;3;4;46;54;68;45;45;0;0;4
2020-04-17 05:45:00;57;16;2;9;43;64;55;36;56;3;0;2
2020-04-17 06:00:00;71;14;0;5;5;4;72;28;45;0;0;2
2020-04-17 06:15:00;70;19;7;6;0;0;76;59;67;0;0;3
2020-04-17 06:30:00;123;20;4;6;0;0;126;73;96;3;0;7
2020-04-17 06:45:00;107;20;6;11;0;0;111;57;102;1;0;6
2020-04-17 07:00:00;120;20;7;10;0;0;121;64;94;1;1;2
2020-04-17 07:15:00;104;26;7;8;34;57;112;60;111;4;1;4
2020-04-17 07:30:00;104;26;15;11;22;32;122;82;121;2;3;13
2020-04-17 07:45:00;129;26;15;12;89;103;130;84;105;1;0;11
2020-04-17 08:00:00;112;22;8;15;61;88;121;26;111;2;1;5
2020-04-17 08:15:00;94;25;16;16;56;82;108;27;93;3;0;5
2020-04-17 08:30:00;102;19;17;16;66;88;109;29;109;4;5;5
2020-04-17 08:45:00;112;19;15;19;62;80;114;58;86;3;0;10
2020-04-17 09:00:00;108;22;21;27;64;88;120;71;97;2;1;6
2020-04-17 09:15:00;128;33;9;14;46;83;140;68;79;0;5;6
2020-04-17 09:30:00;129;16;18;23;62;86;136;69;91;2;2;8
2020-04-17 09:45:00;141;14;19;27;61;88;148;71;84;2;1;8
2020-04-17 10:00:00;139;24;30;33;68;84;149;73;109;0;1;5
2020-04-17 10:15:00;155;24;23;26;61;95;161;64;110;2;0;9
2020-04-17 10:30:00;152;20;14;33;67;86;162;62;100;3;2;9
2020-04-17 10:45:00;141;23;25;23;70;104;155;74;124;1;3;11
