DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-27 00:00:00;7;5;13;0;0;0;0;0;0
2020-08-27 00:15:00;20;9;19;1;1;0;0;0;0
2020-08-27 00:30:00;12;6;19;1;1;0;0;0;0
2020-08-27 00:45:00;10;8;12;0;0;0;0;0;0
2020-08-27 01:00:00;8;8;23;0;0;0;0;0;0
2020-08-27 01:15:00;11;4;6;0;0;0;0;0;0
2020-08-27 01:30:00;10;4;10;0;0;0;0;0;0
2020-08-27 01:45:00;5;5;8;1;1;0;0;0;0
2020-08-27 02:00:00;14;8;8;0;0;0;0;0;0
2020-08-27 02:15:00;8;2;8;0;0;0;0;0;0
2020-08-27 02:30:00;1;0;5;0;0;0;0;0;0
2020-08-27 02:45:00;5;4;6;1;1;0;0;0;0
2020-08-27 03:00:00;8;10;7;1;1;0;0;0;0
2020-08-27 03:15:00;4;3;10;0;0;0;0;0;0
2020-08-27 03:30:00;2;1;6;0;0;0;0;0;0
2020-08-27 03:45:00;5;4;5;0;0;0;0;0;0
2020-08-27 04:00:00;6;3;11;0;0;0;0;0;0
2020-08-27 04:15:00;13;5;19;0;0;0;0;0;0
2020-08-27 04:30:00;13;4;13;0;0;0;0;0;0
2020-08-27 04:45:00;17;10;34;0;0;0;0;0;0
2020-08-27 05:00:00;27;9;65;0;0;0;0;0;0
2020-08-27 05:15:00;48;20;96;1;1;0;0;0;0
2020-08-27 05:30:00;38;11;83;1;1;0;0;0;0
2020-08-27 05:45:00;60;17;93;0;0;0;0;0;0
2020-08-27 06:00:00;72;16;100;1;1;0;0;0;0
2020-08-27 06:15:00;85;33;113;3;2;0;0;0;0
2020-08-27 06:30:00;84;38;160;1;1;0;0;0;0
2020-08-27 06:45:00;98;39;132;1;1;0;0;0;0
2020-08-27 07:00:00;77;25;132;1;1;0;0;0;0
2020-08-27 07:15:00;82;48;166;1;1;0;0;0;0
2020-08-27 07:30:00;88;45;178;1;1;0;0;0;0
2020-08-27 07:45:00;99;47;172;1;1;1;0;0;0
2020-08-27 08:00:00;73;42;169;3;2;2;0;0;0
2020-08-27 08:15:00;89;55;178;2;2;1;0;0;0
2020-08-27 08:30:00;109;55;184;3;3;4;0;0;0
2020-08-27 08:45:00;102;57;192;2;2;1;0;0;0
2020-08-27 09:00:00;104;48;180;1;1;4;0;0;0
2020-08-27 09:15:00;128;54;177;5;3;4;0;0;0
2020-08-27 09:30:00;118;50;198;3;2;1;0;0;0
2020-08-27 09:45:00;132;54;186;1;3;1;0;0;0
2020-08-27 10:00:00;116;62;198;2;2;0;0;0;0
2020-08-27 10:15:00;116;76;193;1;1;1;0;0;0
2020-08-27 10:30:00;123;52;175;2;1;0;0;0;0
2020-08-27 10:45:00;135;61;212;2;2;1;0;0;0
2020-08-27 11:00:00;129;59;180;2;2;2;0;0;0
2020-08-27 11:15:00;115;66;165;2;2;0;0;0;0
2020-08-27 11:30:00;143;59;199;1;1;1;0;0;0
2020-08-27 11:45:00;140;64;225;1;1;9;0;0;0
2020-08-27 12:00:00;133;53;202;1;1;0;0;0;0
2020-08-27 12:15:00;156;69;171;0;0;0;0;0;0
2020-08-27 12:30:00;147;61;203;1;1;6;0;0;0
2020-08-27 12:45:00;150;55;237;1;1;0;0;0;0
2020-08-27 13:00:00;141;71;230;2;2;4;0;0;0
2020-08-27 13:15:00;145;69;215;2;2;3;0;0;0
2020-08-27 13:30:00;153;58;210;2;2;5;0;0;0
2020-08-27 13:45:00;146;69;227;1;1;1;0;0;0
2020-08-27 14:00:00;137;56;211;2;2;1;0;0;0
2020-08-27 14:15:00;161;63;207;1;1;0;0;0;0
2020-08-27 14:30:00;149;62;240;2;2;1;0;0;0
2020-08-27 14:45:00;143;58;232;1;2;3;0;0;0
2020-08-27 15:00:00;153;55;234;1;1;2;0;0;0
