DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-09-19 00:00:00;13;6;2;1;4;13;13;6;3;2;0;0
2019-09-19 00:15:00;15;3;2;2;2;18;15;6;7;3;0;0
2019-09-19 00:30:00;5;7;2;1;2;11;8;4;2;1;0;0
2019-09-19 00:45:00;3;5;1;1;2;16;7;2;5;2;0;0
2019-09-19 01:00:00;3;0;0;0;1;10;11;5;5;2;0;0
2019-09-19 01:15:00;4;5;0;1;1;7;7;5;4;1;0;0
2019-09-19 01:30:00;6;3;1;1;2;6;6;3;5;2;0;0
2019-09-19 01:45:00;7;5;1;0;1;3;2;2;3;1;0;0
2019-09-19 02:00:00;2;2;0;0;0;4;3;1;2;2;0;0
2019-09-19 02:15:00;2;3;0;0;0;5;4;2;2;3;0;0
2019-09-19 02:30:00;6;3;2;0;1;5;7;4;4;2;0;0
2019-09-19 02:45:00;4;4;0;1;2;1;1;1;2;2;0;0
2019-09-19 03:00:00;7;2;0;0;1;0;4;4;3;1;0;0
2019-09-19 03:15:00;4;3;0;0;2;4;2;2;3;0;0;0
2019-09-19 03:30:00;2;2;0;0;0;2;4;1;2;1;0;0
2019-09-19 03:45:00;8;3;1;0;0;5;5;2;1;0;0;0
2019-09-19 04:00:00;10;6;0;0;0;4;3;0;3;1;0;0
2019-09-19 04:15:00;5;5;0;0;1;11;3;1;7;2;0;0
2019-09-19 04:30:00;7;4;0;0;0;8;10;5;3;2;0;0
2019-09-19 04:45:00;20;11;1;2;4;8;7;4;10;7;0;0
2019-09-19 05:00:00;24;10;1;3;4;22;18;7;15;3;0;0
2019-09-19 05:15:00;60;26;2;4;8;36;36;15;37;8;0;0
2019-09-19 05:30:00;61;27;2;5;8;47;51;19;64;9;1;0
2019-09-19 05:45:00;63;33;3;10;14;64;51;26;55;22;4;12
2019-09-19 06:00:00;55;42;2;13;14;50;66;35;63;16;3;0
2019-09-19 06:15:00;81;40;6;5;10;87;91;56;56;27;2;6
2019-09-19 06:30:00;71;40;1;16;18;127;144;68;79;38;2;3
2019-09-19 06:45:00;83;37;2;17;24;174;149;82;107;22;6;2
2019-09-19 07:00:00;88;42;6;17;23;217;149;97;90;22;7;10
2019-09-19 07:15:00;103;45;5;36;42;252;128;87;89;34;4;22
2019-09-19 07:30:00;86;44;2;23;31;239;143;115;113;34;7;11
2019-09-19 07:45:00;100;76;13;22;24;200;111;100;113;27;6;3
2019-09-19 08:00:00;87;54;10;11;19;144;112;140;106;11;11;10
2019-09-19 08:15:00;84;52;8;7;13;149;90;97;105;19;3;1
2019-09-19 08:30:00;75;53;4;12;20;133;106;97;92;25;3;15
2019-09-19 08:45:00;85;60;4;13;21;110;116;62;89;15;5;23
