DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-07-04 00:00:00;4;6;20;4;0;16;0;0;0;0;0;0
2020-07-04 00:15:00;4;9;30;5;5;23;2;0;0;0;0;0
2020-07-04 00:30:00;5;11;26;7;0;17;1;0;0;0;0;0
2020-07-04 00:45:00;4;6;20;8;1;13;2;0;0;0;0;0
2020-07-04 01:00:00;2;5;14;1;0;10;0;0;0;0;0;0
2020-07-04 01:15:00;7;11;18;1;1;14;0;0;0;0;0;0
2020-07-04 01:30:00;1;10;18;1;0;8;1;0;0;0;0;0
2020-07-04 01:45:00;3;2;16;1;1;14;0;0;0;0;0;0
2020-07-04 02:00:00;5;8;11;2;0;2;0;0;0;0;0;0
2020-07-04 02:15:00;2;7;12;3;0;5;0;0;0;0;0;0
2020-07-04 02:30:00;3;3;8;0;0;6;0;0;0;0;0;0
2020-07-04 02:45:00;2;2;8;1;0;6;1;0;0;0;0;0
2020-07-04 03:00:00;1;3;6;0;0;3;0;0;0;0;0;0
2020-07-04 03:15:00;2;7;10;1;0;3;0;0;0;0;0;0
2020-07-04 03:30:00;4;3;10;0;0;7;0;0;0;0;0;0
2020-07-04 03:45:00;2;3;7;0;0;4;0;0;0;0;0;0
2020-07-04 04:00:00;2;3;8;2;0;7;0;0;0;0;0;0
2020-07-04 04:15:00;4;3;4;0;0;3;0;0;0;0;0;0
2020-07-04 04:30:00;0;2;8;0;0;6;0;0;0;0;0;0
2020-07-04 04:45:00;3;1;4;0;0;3;0;0;0;0;0;0
2020-07-04 05:00:00;4;2;4;2;1;4;0;0;0;0;0;0
2020-07-04 05:15:00;3;2;5;3;2;4;0;0;0;0;0;0
2020-07-04 05:30:00;8;6;6;1;0;3;0;0;0;0;0;0
2020-07-04 05:45:00;11;5;9;0;0;6;0;0;0;0;0;0
2020-07-04 06:00:00;9;8;13;0;1;10;0;0;0;0;0;0
2020-07-04 06:15:00;12;8;17;1;3;12;0;0;0;0;0;0
