DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-06-08 00:00:00;4;5;11;1;4;5;2;0;1;5;0;0;0;0
2020-06-08 00:15:00;3;5;8;0;9;5;2;0;3;0;0;0;0;0
2020-06-08 00:30:00;1;3;7;1;1;4;2;0;2;3;0;0;0;0
2020-06-08 00:45:00;6;7;15;0;7;3;3;0;4;3;0;0;0;0
2020-06-08 01:00:00;3;2;8;0;6;3;1;1;3;5;0;0;0;0
2020-06-08 01:15:00;3;3;7;1;4;2;3;0;0;4;0;0;0;0
2020-06-08 01:30:00;1;2;3;0;3;2;1;1;0;2;0;0;0;0
2020-06-08 01:45:00;1;1;4;0;8;2;1;1;3;3;0;0;0;0
2020-06-08 02:00:00;2;2;4;0;5;1;4;1;1;2;0;0;0;0
2020-06-08 02:15:00;1;2;6;0;3;0;0;0;2;1;0;0;0;0
2020-06-08 02:30:00;3;2;3;1;3;2;2;0;1;4;0;0;0;0
2020-06-08 02:45:00;2;5;5;1;8;2;1;0;2;3;0;0;0;0
2020-06-08 03:00:00;1;1;3;0;4;3;3;0;0;3;0;0;0;0
2020-06-08 03:15:00;2;2;1;0;7;2;1;0;3;1;0;0;0;0
2020-06-08 03:30:00;4;3;6;0;2;1;1;0;0;4;0;0;0;0
2020-06-08 03:45:00;4;3;5;0;2;1;0;0;1;2;0;0;0;0
2020-06-08 04:00:00;2;0;4;0;9;2;1;1;1;5;0;0;0;0
2020-06-08 04:15:00;4;4;8;0;5;5;2;1;3;4;0;0;0;0
2020-06-08 04:30:00;2;7;6;0;4;4;3;0;3;2;0;0;0;0
2020-06-08 04:45:00;12;18;12;1;5;5;4;3;3;9;0;0;0;0
2020-06-08 05:00:00;30;31;23;2;7;10;5;2;10;21;0;0;0;0
2020-06-08 05:15:00;77;96;33;19;10;15;8;2;7;14;0;0;0;0
2020-06-08 05:30:00;74;60;35;20;21;17;15;6;18;12;0;0;0;0
2020-06-08 05:45:00;67;37;41;25;18;26;19;5;12;13;0;0;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;82;44;54;32;32;43;18;5;17;14;0;0;0;0
2020-06-08 06:30:00;93;48;70;48;36;38;21;4;11;29;0;0;0;0
2020-06-08 06:45:00;83;73;90;52;30;51;22;12;28;30;0;0;0;0
2020-06-08 07:00:00;81;54;70;37;36;49;22;10;16;16;0;0;0;0
2020-06-08 07:15:00;88;66;78;54;56;49;35;17;25;23;0;0;0;0
2020-06-08 07:30:00;69;55;85;43;54;61;35;19;37;34;0;0;0;0
2020-06-08 07:45:00;86;70;89;59;52;51;39;21;41;43;0;0;0;0
2020-06-08 08:00:00;68;50;55;35;42;48;25;9;30;34;0;0;0;0
2020-06-08 08:15:00;60;48;73;42;48;49;32;11;31;39;0;0;0;0
2020-06-08 08:30:00;58;41;80;31;48;42;24;13;32;38;0;0;0;0
2020-06-08 08:45:00;50;49;79;52;56;54;24;13;30;36;0;0;0;0
2020-06-08 09:00:00;46;32;89;49;54;46;32;12;27;32;0;0;0;0
