DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-19 00:00:00;3;0;0;9;0;0;0;0
2019-12-19 00:15:00;4;2;1;18;0;0;0;0
2019-12-19 00:30:00;4;2;2;8;3;0;0;0
2019-12-19 00:45:00;2;1;1;11;2;0;0;0
2019-12-19 01:00:00;4;1;0;4;1;0;0;0
2019-12-19 01:15:00;2;0;0;5;1;0;0;0
2019-12-19 01:30:00;0;0;0;3;1;0;0;0
2019-12-19 01:45:00;2;1;0;3;0;0;0;0
2019-12-19 02:00:00;3;1;1;1;0;0;0;0
2019-12-19 02:15:00;3;1;0;1;0;0;0;0
2019-12-19 02:30:00;2;0;0;3;0;0;0;0
2019-12-19 02:45:00;4;1;1;1;0;0;0;0
2019-12-19 03:00:00;1;2;0;1;3;0;0;0
2019-12-19 03:15:00;0;1;0;2;0;0;0;0
2019-12-19 03:30:00;1;0;0;0;0;0;0;0
2019-12-19 03:45:00;3;0;0;4;0;0;0;0
2019-12-19 04:00:00;4;0;0;0;0;0;0;0
2019-12-19 04:15:00;5;0;1;2;0;0;0;0
2019-12-19 04:30:00;6;0;0;1;1;0;0;0
2019-12-19 04:45:00;7;0;0;3;0;0;0;0
2019-12-19 05:00:00;21;1;1;2;1;0;0;0
2019-12-19 05:15:00;29;5;6;13;0;0;0;0
2019-12-19 05:30:00;58;8;2;24;1;0;0;0
2019-12-19 05:45:00;57;10;3;33;0;0;0;0
2019-12-19 06:00:00;55;5;7;33;2;0;0;0
2019-12-19 06:15:00;104;11;5;43;3;0;0;0
2019-12-19 06:30:00;109;9;4;56;6;3;0;0
2019-12-19 06:45:00;155;12;8;71;10;14;0;1
2019-12-19 07:00:00;185;15;13;81;13;3;0;0
2019-12-19 07:15:00;206;22;19;96;16;54;0;0
2019-12-19 07:30:00;225;24;36;118;37;17;0;0
2019-12-19 07:45:00;166;24;48;136;49;1;0;0
2019-12-19 08:00:00;155;22;31;108;53;8;0;1
2019-12-19 08:15:00;143;25;34;95;47;10;0;0
2019-12-19 08:30:00;149;18;42;97;25;1;0;0
2019-12-19 08:45:00;118;14;26;97;15;5;0;0
2019-12-19 09:00:00;85;15;35;94;13;4;0;0
2019-12-19 09:15:00;134;12;44;73;21;1;0;0
2019-12-19 09:30:00;102;19;33;98;26;1;0;0
2019-12-19 09:45:00;93;19;35;81;30;6;0;0
2019-12-19 10:00:00;89;14;41;129;17;3;0;0
2019-12-19 10:15:00;92;20;44;121;27;0;0;0
2019-12-19 10:30:00;110;18;52;136;21;10;0;8
2019-12-19 10:45:00;127;19;38;136;24;5;0;0
2019-12-19 11:00:00;107;17;46;115;24;0;0;0
2019-12-19 11:15:00;101;16;50;136;26;2;0;0
2019-12-19 11:30:00;112;12;51;98;19;2;0;0
2019-12-19 11:45:00;110;15;52;149;18;6;0;0
2019-12-19 12:00:00;100;22;62;151;22;2;0;0
2019-12-19 12:15:00;100;13;45;112;14;6;0;0
2019-12-19 12:30:00;96;18;45;122;15;7;0;0
2019-12-19 12:45:00;96;17;51;120;27;5;0;0
2019-12-19 13:00:00;117;16;49;124;22;8;0;0
2019-12-19 13:15:00;103;22;57;132;21;8;0;0
2019-12-19 13:30:00;114;27;56;166;16;7;0;7
2019-12-19 13:45:00;131;15;54;149;24;7;0;4
2019-12-19 14:00:00;108;17;57;125;23;5;0;0
2019-12-19 14:15:00;131;17;59;127;19;24;0;0
2019-12-19 14:30:00;142;17;60;141;31;4;0;0
2019-12-19 14:45:00;147;29;54;133;25;2;0;0
2019-12-19 15:00:00;124;15;62;142;24;9;0;0
2019-12-19 15:15:00;138;17;68;138;32;11;0;0
2019-12-19 15:30:00;169;21;73;139;24;7;0;0
2019-12-19 15:45:00;169;30;63;167;33;3;0;0
2019-12-19 16:00:00;162;16;75;188;33;3;0;0
2019-12-19 16:15:00;155;16;83;177;34;4;0;0
2019-12-19 16:30:00;176;23;74;184;23;3;0;0
2019-12-19 16:45:00;152;26;59;171;41;12;0;0
2019-12-19 17:00:00;171;18;66;158;18;10;0;0
2019-12-19 17:15:00;118;22;85;193;21;0;0;0
2019-12-19 17:30:00;125;22;57;208;27;10;0;0
2019-12-19 17:45:00;126;25;60;168;23;5;0;0
2019-12-19 18:00:00;113;12;64;145;20;0;0;0
2019-12-19 18:15:00;119;19;45;144;15;0;0;0
2019-12-19 18:30:00;97;18;48;107;12;6;0;0
2019-12-19 18:45:00;93;11;28;102;11;6;0;0
2019-12-19 19:00:00;79;12;50;109;14;2;0;0
2019-12-19 19:15:00;82;15;35;93;20;1;0;3
2019-12-19 19:30:00;45;9;19;88;8;1;0;0
2019-12-19 19:45:00;57;5;21;70;8;6;0;0
2019-12-19 20:00:00;50;9;18;74;5;4;0;0
2019-12-19 20:15:00;37;3;7;60;6;4;0;0
2019-12-19 20:30:00;26;5;7;63;4;0;0;0
2019-12-19 20:45:00;40;1;8;52;2;0;0;0
2019-12-19 21:00:00;28;4;8;47;8;0;0;0
2019-12-19 21:15:00;19;7;6;47;6;0;0;0
2019-12-19 21:30:00;23;7;11;60;6;0;0;0
2019-12-19 21:45:00;19;5;6;41;11;0;0;0
2019-12-19 22:00:00;24;7;10;49;18;0;0;0
2019-12-19 22:15:00;22;2;4;58;19;0;0;0
2019-12-19 22:30:00;26;5;5;43;9;0;0;0
2019-12-19 22:45:00;17;8;2;32;10;1;0;0
2019-12-19 23:00:00;18;3;5;30;7;0;0;0
2019-12-19 23:15:00;12;2;5;24;7;0;0;0
2019-12-19 23:30:00;13;1;1;22;5;0;0;0
2019-12-19 23:45:00;16;3;4;24;6;0;0;0
