DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-02 00:00:00;0;5;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 00:15:00;0;2;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 00:30:00;0;10;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 00:45:00;0;5;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 01:00:00;0;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 01:15:00;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 01:30:00;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-02 01:45:00;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 02:00:00;0;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 02:15:00;2;5;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 02:30:00;0;5;0;2;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0
2020-06-02 02:45:00;2;3;1;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 03:00:00;0;1;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-02 03:15:00;0;2;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 03:30:00;0;6;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 03:45:00;0;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 04:00:00;0;7;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 04:15:00;0;7;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-02 04:30:00;0;7;0;8;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-02 04:45:00;2;24;0;10;6;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-06-02 05:00:00;2;41;3;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
