DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-05-18 00:00:00;3;2;0;3;2;3;0;2;0;0;0
2020-05-18 00:15:00;2;3;0;4;0;0;0;0;0;0;0
2020-05-18 00:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-05-18 00:45:00;0;1;0;1;0;1;0;0;0;0;0
2020-05-18 01:00:00;2;2;0;1;0;0;0;1;0;0;0
2020-05-18 01:15:00;2;2;0;2;0;1;0;0;0;0;0
2020-05-18 01:30:00;0;0;0;1;0;1;0;0;0;0;0
2020-05-18 01:45:00;1;1;0;1;1;1;0;1;0;0;0
2020-05-18 02:00:00;2;1;0;2;0;2;0;2;0;0;0
2020-05-18 02:15:00;1;1;0;1;0;1;0;0;0;0;0
2020-05-18 02:30:00;1;3;0;2;1;1;0;0;0;0;0
2020-05-18 02:45:00;2;1;0;2;0;2;0;0;0;0;0
2020-05-18 03:00:00;0;1;0;1;3;1;0;0;0;0;0
2020-05-18 03:15:00;2;1;0;2;0;1;0;3;0;0;0
2020-05-18 03:30:00;0;0;0;2;0;1;0;0;0;0;0
2020-05-18 03:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-05-18 04:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-05-18 04:30:00;1;0;0;1;0;0;0;1;0;0;0
2020-05-18 04:45:00;1;0;0;2;0;1;0;0;0;0;0
2020-05-18 05:00:00;5;5;0;2;1;1;2;3;0;0;0
2020-05-18 05:15:00;6;5;0;8;1;4;1;7;0;0;0
2020-05-18 05:30:00;5;6;0;10;1;4;2;9;0;0;0
2020-05-18 05:45:00;10;13;0;12;1;9;2;6;0;0;0
2020-05-18 06:00:00;16;12;0;15;4;6;0;3;0;0;0
2020-05-18 06:15:00;27;23;0;29;8;24;2;10;0;0;0
2020-05-18 06:30:00;38;32;0;31;8;17;2;16;0;0;0
2020-05-18 06:45:00;40;48;0;33;15;26;4;26;1;0;0
2020-05-18 07:00:00;40;67;0;23;10;18;7;17;0;3;2
2020-05-18 07:15:00;73;101;0;32;10;21;6;27;0;0;0
2020-05-18 07:30:00;73;95;0;64;15;48;10;38;0;16;0
2020-05-18 07:45:00;61;83;0;53;16;41;12;32;0;2;0
2020-05-18 08:00:00;60;46;0;43;4;34;11;18;0;1;0
2020-05-18 08:15:00;66;51;0;60;13;40;2;19;0;0;0
2020-05-18 08:30:00;47;46;0;49;6;30;6;9;0;1;0
2020-05-18 08:45:00;39;53;0;53;4;39;2;4;0;2;0
2020-05-18 09:00:00;47;46;0;58;5;48;1;13;0;0;0
2020-05-18 09:15:00;44;50;0;54;4;39;16;17;0;0;0
2020-05-18 09:30:00;51;52;0;75;8;46;7;9;0;0;0
2020-05-18 09:45:00;42;46;0;61;4;40;7;6;0;0;0
2020-05-18 10:00:00;31;47;0;72;9;42;5;10;0;0;0
2020-05-18 10:15:00;35;44;0;45;2;35;5;10;0;5;0
2020-05-18 10:30:00;28;51;0;58;15;40;6;11;1;0;0
2020-05-18 10:45:00;39;46;0;51;3;42;8;9;6;0;0
2020-05-18 11:00:00;34;29;0;64;5;39;9;12;0;0;0
2020-05-18 11:15:00;48;42;0;60;8;48;3;16;0;0;0
2020-05-18 11:30:00;35;44;0;59;3;49;3;9;0;0;0
2020-05-18 11:45:00;42;42;0;50;3;34;6;18;0;0;0
