DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-08-03 00:00:00;9;4;0;3;3;1;0;1;1;0;0;0;0;0;0
2020-08-03 00:15:00;5;5;0;4;5;1;0;0;0;0;0;0;0;0;0
2020-08-03 00:30:00;9;3;0;4;2;1;0;0;0;0;0;0;0;0;0
2020-08-03 00:45:00;4;0;0;0;0;3;0;2;2;0;0;0;0;0;0
2020-08-03 01:00:00;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-08-03 01:15:00;4;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-08-03 01:30:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-08-03 01:45:00;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-08-03 02:00:00;3;1;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-08-03 02:15:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-03 02:30:00;2;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-03 02:45:00;2;1;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-08-03 03:00:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-08-03 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-03 03:30:00;3;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-03 03:45:00;3;2;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-08-03 04:00:00;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-08-03 04:15:00;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-08-03 04:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-03 04:45:00;6;1;0;0;0;6;0;4;4;0;0;0;0;0;0
2020-08-03 05:00:00;4;4;0;3;3;3;0;1;1;0;0;0;0;0;0
2020-08-03 05:15:00;22;3;0;3;3;16;0;4;4;0;0;0;0;0;0
2020-08-03 05:30:00;27;10;0;8;9;15;0;11;9;0;0;0;0;0;0
2020-08-03 05:45:00;31;25;1;23;21;21;0;2;1;0;0;0;0;0;0
2020-08-03 06:00:00;19;13;0;13;14;14;0;9;8;0;0;0;0;0;0
2020-08-03 06:15:00;37;18;0;17;17;27;0;11;13;0;0;0;0;0;0
2020-08-03 06:30:00;36;27;2;23;22;29;0;20;16;0;0;0;0;0;0
2020-08-03 06:45:00;39;34;1;31;25;32;0;12;12;0;0;0;0;0;0
2020-08-03 07:00:00;31;32;0;28;26;26;0;12;12;0;0;0;0;0;0
2020-08-03 07:15:00;29;29;0;28;26;28;0;13;11;0;0;0;0;0;0
2020-08-03 07:30:00;44;38;0;37;37;33;0;20;17;0;0;0;0;0;0
2020-08-03 07:45:00;40;43;0;42;40;31;0;17;16;0;0;0;0;0;0
2020-08-03 08:00:00;41;35;0;31;29;17;0;23;23;0;0;0;0;0;0
2020-08-03 08:15:00;46;34;2;34;27;23;0;17;14;0;0;0;1;0;0
2020-08-03 08:30:00;32;40;1;39;30;26;0;21;20;0;0;0;0;0;0
2020-08-03 08:45:00;54;37;0;35;13;29;0;20;17;0;0;0;0;0;0
2020-08-03 09:00:00;39;36;0;34;27;22;0;12;12;0;0;0;0;4;0
2020-08-03 09:15:00;51;29;0;25;22;24;0;10;8;0;0;0;0;0;0
2020-08-03 09:30:00;35;22;1;17;14;26;0;20;23;0;0;0;0;0;0
2020-08-03 09:45:00;45;31;1;31;31;25;0;17;11;0;0;0;0;0;0
2020-08-03 10:00:00;42;29;0;28;29;23;0;17;18;0;0;0;0;0;0
2020-08-03 10:15:00;41;29;0;25;28;9;0;17;13;0;0;0;0;0;0
2020-08-03 10:30:00;51;34;0;31;24;28;0;16;16;0;0;0;0;0;0
2020-08-03 10:45:00;54;33;4;32;31;21;0;25;22;0;0;0;0;0;0
2020-08-03 11:00:00;52;42;0;40;34;20;0;16;13;0;0;0;0;1;0
2020-08-03 11:15:00;57;31;1;24;21;22;0;11;11;0;0;0;0;0;0
2020-08-03 11:30:00;57;33;0;29;27;16;0;13;12;0;0;0;0;0;0
2020-08-03 11:45:00;45;37;0;36;32;16;0;16;16;2;1;0;0;0;0
2020-08-03 12:00:00;69;36;1;33;27;26;0;22;17;0;0;0;0;0;0
2020-08-03 12:15:00;60;33;1;31;31;28;0;19;16;0;0;0;0;0;0
2020-08-03 12:30:00;43;17;1;16;16;24;0;13;13;0;0;0;0;0;0
2020-08-03 12:45:00;50;25;0;24;23;20;0;20;18;0;0;0;0;0;0
2020-08-03 13:00:00;48;25;0;25;24;22;0;17;16;0;0;0;0;0;0
2020-08-03 13:15:00;57;30;0;25;23;20;0;16;14;0;0;0;0;0;0
2020-08-03 13:30:00;61;36;0;34;28;23;0;17;24;0;0;0;0;0;0
2020-08-03 13:45:00;69;33;1;31;27;22;0;18;16;0;0;0;0;0;0
2020-08-03 14:00:00;58;31;0;28;27;19;0;17;19;0;0;0;0;0;0
2020-08-03 14:15:00;62;27;0;25;27;17;0;17;17;0;0;0;0;0;6
2020-08-03 14:30:00;67;33;1;32;26;13;0;17;17;0;0;0;0;0;0
2020-08-03 14:45:00;59;30;1;28;28;30;0;19;18;0;0;0;0;0;0
2020-08-03 15:00:00;56;28;1;25;21;28;0;14;15;0;0;0;0;0;0
2020-08-03 15:15:00;48;36;1;32;32;19;0;23;19;0;0;0;0;0;0
2020-08-03 15:30:00;59;33;0;30;28;24;0;15;20;0;0;0;0;0;0
2020-08-03 15:45:00;78;39;0;36;35;27;0;17;17;0;0;0;0;0;0
2020-08-03 16:00:00;70;41;0;41;30;34;0;19;20;0;0;0;0;0;0
2020-08-03 16:15:00;79;46;0;42;40;26;0;18;16;1;0;0;0;0;0
2020-08-03 16:30:00;83;32;0;31;25;33;0;19;18;0;1;0;1;1;0
2020-08-03 16:45:00;65;36;3;35;26;33;0;26;24;2;0;0;0;0;0
2020-08-03 17:00:00;85;41;1;38;33;28;0;20;17;0;0;1;0;0;1
2020-08-03 17:15:00;90;37;1;33;32;30;0;23;20;0;0;0;0;0;0
2020-08-03 17:30:00;83;44;0;40;34;30;0;18;15;0;0;0;2;1;0
2020-08-03 17:45:00;81;39;4;37;31;39;0;21;17;0;0;0;0;0;0
2020-08-03 18:00:00;66;38;1;37;30;20;0;17;14;0;0;0;0;0;0
